baro_delta,gyro_energy,gps_snr_drop,label
-0.17975121935859287,3.724793494188026,0.35659507202691093,1
-0.46220636403579374,6.256088497631083,0.16426537232774752,0
3.0876743361744636,3.571206656308017,1.0678825371193557,2
-0.03603145327208271,4.5952959574125645,0.017485841827563575,0
4.194783169307482,1.927397032840931,0.6669144843577218,2
3.5902462527497736,3.642624914470505,0.9646717352988566,2
2.9444180936279514,3.7832872842925975,0.8531505762449139,2
-0.13586114267486624,3.2613590214690342,0.5088062834598894,1
3.437737376203158,4.147390583903983,1.0097840623820376,2
0.08076297672111821,4.3562106519396036,0.29861166976540304,0
0.09972581664878209,5.060643646554981,0.24842574327318323,0
0.12980732654982202,6.340234599734576,0.3635108880472492,0
0.1330921743201916,3.1533572744779517,0.48057340912912005,1
-0.5326615702458183,1.5395045071220281,0.4934824217305689,1
-0.07488998253952563,4.4252446229980515,0.3179829272432229,0
0.5913008459289854,4.296425727802594,0.2413499306979351,0
-0.7503114554255772,0.9811888786558154,0.34277067716962806,0
0.22187711768945145,5.586538691795482,0.26903819610131086,0
-0.5679846531966762,-1.2772103777528325,0.5214088824940748,0
0.18963699272416673,3.510073920625436,0.5210441081591347,1
0.12174023117542845,1.1490932787361998,0.304933341809855,1
0.48016461936535937,6.452870232195052,0.6784704399826509,0
-0.2233193141420606,0.43805213784509656,0.3711367467478859,1
-0.2192940872126132,0.8310775880958109,0.3757659858652079,1
-0.01979182111327919,5.457078008261431,0.4955785730019816,0
-0.04911549966300591,5.51911459300284,0.3713075137876352,0
0.41486338597785005,3.2153281448655444,0.27962365218429425,0
2.643432735454561,3.8123234244992474,0.8328190232121073,2
4.11890815598673,3.2054741508045086,1.1367294409764142,2
0.0020974798872732663,5.037584475011793,0.30304644376753387,0
-0.539649389014993,1.0639481172982204,0.3493464133273957,1
0.4241787256441872,6.233096797534547,0.3998471017969387,0
-0.19939461462262145,1.2410438720971828,0.5839238046448283,1
0.8242991699527948,6.404272673954564,0.19694251291067677,0
3.3654527810355246,3.3562453055047268,1.0319222610524028,2
4.029212243424794,1.9447563081461314,0.6725112231001338,2
2.48038391111995,1.7824614869436068,1.1441955207945456,2
3.9907736883650404,3.1984203342383593,0.8477922612047595,2
0.31856217187853064,3.3460463199680985,0.3366319940730817,0
3.7425470558066376,1.7624845956529505,1.2012962803769494,2
2.94907260000912,2.339248857091733,0.9231509912384941,2
-0.02507163890926875,5.764113856400991,0.2829974793963999,0
3.2621643260156987,2.2318253230588465,0.6547595011387,2
-0.47363554769300964,1.4042335880433536,0.7447087699374584,1
0.014105420788691446,4.15710356039388,0.3204167493719714,0
-0.05162305847292839,2.652336683026681,0.4767192638641597,1
3.517817729925228,4.424485046040358,0.8033913603074209,2
3.3735403479465025,3.076460644000854,0.9800273595013214,2
3.7355184157090107,2.9232494451115403,0.7066689339099361,2
3.6468330118047327,2.7067381059266804,0.8889882203703594,2
-0.516414428359246,4.381420023637742,0.29738161322406964,0
-0.13991350438274092,3.311440383079857,0.3052842095970552,0
4.586421147686653,4.250686338324938,1.0586355244277912,2
3.8557271325974134,2.8263732317203853,0.6377196220723728,2
3.7977005678552116,2.1608594557085152,0.9344453855035856,2
-0.14683616331475005,0.8705789792239024,0.5696226306717472,1
3.572602030142729,2.5655989220374207,0.7701129546669393,2
3.642990083094142,4.069867701225034,1.0362955897014783,2
-0.034305267693133475,4.389392674765986,0.07926768490032216,0
0.0863442592756021,6.367196530551067,0.31797910446389993,0
0.1554031849553769,2.8918887117445253,0.20834915850671684,1
-0.2991879959305961,3.2889597481525477,0.13996766734796964,0
0.19186498569325605,3.4426607707540504,0.29642722207664185,1
-0.608097275336757,0.9836854654828526,0.5056718810056964,1
-0.24159407468632824,5.53448076140537,0.3216188510756484,0
0.31276675688753836,1.8481755633262436,0.38363514376330543,1
3.729355085779506,1.6751360689956738,0.9041167637010142,2
0.6837169978918487,5.659920148902987,0.432879972852116,0
0.11822018039166107,5.014734703351642,0.6014655968412923,0
-0.4842004636277474,3.7092714755593663,0.006640811460050411,0
4.216240958726253,2.475115971753179,0.789944069024867,2
4.352912429668843,2.980601849444932,0.9742230235585158,2
4.00494748052483,3.0429397423316353,0.7783513829852324,2
0.7568384684429773,1.4805938586399867,0.11327956384390364,1
0.2703234920176322,3.344369956619513,0.2833043662631539,0
-1.0291724965537377,4.691569408025671,0.35408970572283177,0
0.04595987683402506,0.970807298576474,0.37306284375428767,1
-0.3711142165969413,1.159869206403046,0.5720532863934976,1
-0.5004657793372348,2.722875989808413,0.46938317729628415,1
3.062237486594067,3.1227661257149477,0.7596028292042026,2
0.5207396672640381,5.147106681524126,0.3650143163869547,0
-0.15096755375099083,1.2523053785343765,0.37898607109492566,1
0.48075320721142156,0.6537676851425903,0.679432547919092,1
-0.31860118346303484,5.528620185377712,0.21271379300054521,0
0.09844147291607286,4.947618116994032,0.4711126041624201,0
2.748617491184698,2.8435589010649087,0.6811871488379666,2
-0.05961466669181196,5.643551288088692,0.3264179159953323,0
-0.2873213664682995,5.724710089192403,0.3617613383759115,0
-0.5938806286068289,4.784889047556136,0.18402111368874943,0
4.786679901624931,3.035531060408693,0.8520893937869419,2
3.4879374564449983,2.7311837161198618,0.531385288850474,2
-0.013101308086399355,4.565260183092988,0.5582873403560432,0
-1.063740542819749,4.0579773077800505,0.3805552697208274,0
-0.22708761391027632,4.822782322652226,0.42706931203709164,0
-0.017746664407322338,1.9678391965737305,0.6407332642491238,1
-0.6490094520791009,5.272790681821707,0.7357058539533174,0
0.059602146760129704,5.400382015536506,0.19201119190325056,0
4.124902659705608,3.252194752310712,0.8086285651597013,2
2.9712343742833287,3.195679813345271,0.6623329635422045,2
-0.396600492379649,1.091847295472577,0.21650562397141446,1
0.24240398053825585,4.498151566658157,0.5377477207099737,0
0.08440698688104736,4.922629510503686,0.49577340352591026,0
-0.01238330025462934,6.361143394820937,0.3631549224292604,0
-0.4392741688422852,1.8716320470113574,0.2567328930364013,1
3.550408711127026,3.072388335596877,1.0468137924624465,2
-0.5518371943905309,1.7759318276547504,0.6043733455988466,1
3.7362987412065216,2.7454706608729285,0.7530685957265502,2
4.310266722582939,3.942296781156683,0.6994363162654944,2
0.20411855583292932,6.123118032958627,0.27567389952957744,0
-0.03920523451873553,1.599279181448146,0.3582723295512078,1
2.7966694515758888,2.4144760482136003,1.0080462694911758,2
3.7599361131749918,2.9290059463914058,0.8425287052260136,2
-0.3476459712106834,3.986053491465087,0.22212300255207348,1
3.2599387051018534,4.3790813170408995,0.6597967732535397,2
-0.5316583308646065,4.498426353769786,0.6218672836995393,0
1.5537715066561502,2.604660946814278,0.9495605820832032,2
0.40405658417144735,5.85165494242136,0.3679408503330604,0
4.143134306702301,3.6373259105482267,0.7819383537195337,2
0.25317665351738605,4.77334774733391,0.3683080901754507,0
0.42739389385541593,3.6070781233968,0.28784151893876064,1
0.5212611413331615,1.8284416831121715,0.5687473721884186,1
4.595533002779859,3.2040405783151384,0.6588896522570014,2
0.5656161844011073,0.5490181509274337,0.5416890243857247,0
4.166929809880357,3.190689039377482,1.1563594634071108,2
0.19407004209183565,5.213640212695407,0.48344461934351557,0
-0.3376416401993788,0.314192167617253,0.5461355774113854,1
3.414043314464121,3.733902570354874,0.7474852314804815,2
-0.009710911956776782,4.55582080069699,0.24834364915624324,0
-0.5084979498354583,2.2897860728653563,0.37157099592700976,1
0.09645439093744901,1.432663622958701,0.5181845223449484,1
0.2976153082596645,-0.5204139613290721,0.16889062525304382,0
3.992161199238292,2.8716066934646944,0.842580443552135,2
0.26992779686664153,4.922320346077341,0.35814783296813546,0
0.4668411657534544,6.296886846230173,0.25433900236230256,0
-0.11239878200072706,3.9122182823894125,0.6291272943826604,1
3.3133003658117155,2.295857875792725,0.969385975727121,2
4.0242654692538,2.576873558202131,0.744456990561033,2
0.0034662408049310756,2.4729772877443295,0.8228513891590414,2
2.619068128980131,3.171519234434943,0.9001685184980537,2
-0.3402225834648782,5.083788238910504,0.1431021157978209,0
-0.29237201597676765,2.4612812945710894,0.355831641188442,0
0.3629979073669023,5.02871563981416,0.4317001166477584,0
0.8067550176747664,5.192018190148037,0.39583314805658876,0
-0.10649501286458313,4.785091153290158,0.39767077538028256,0
3.185241725975458,2.975027104024491,0.9334084971743284,2
3.3148383157013517,2.49986460763244,0.746568951837945,2
0.2979822070246102,1.3871431762153335,0.45051221267676156,1
0.07643962720796134,5.037149238524919,0.46299564036164736,0
-0.54009936477713,5.213264437355949,0.289793036400166,0
0.5745549648861152,1.3818235830378203,0.5335767991003874,1
-0.18155786012017347,1.276783192724736,0.47911349893474614,1
3.875951309016349,3.5861394468222394,0.7456867555165035,2
3.479214951228738,4.2122411782092675,0.7390188585304919,2
-0.25162878882777157,4.865155300749791,0.520490715755684,0
3.2715163382112875,1.979403868836748,0.7890260684955607,2
0.03558090904388084,5.93273097229712,0.47511285779124546,0
3.2526483155411086,2.2318173607974634,0.9808685992420216,2
0.17233609773349934,5.194646131302693,0.07298413482928973,0
-0.12666776500404225,1.1445640347943795,0.3496318378331036,1
-0.5006157696761776,6.155011683258608,0.4258252715917237,0
0.08843004633005203,2.313259735849841,0.07780575201521978,1
3.598260584850735,3.4254022545531075,0.836539645856916,2
0.6760468861797891,0.7869372336653515,0.5409247635917185,1
-0.016063180257737366,0.08306987745834227,0.11128930287555672,0
3.782350531268078,2.9286012145614637,0.6733155035529141,2
-0.08092252769963068,0.28806033668552167,0.6035282283698491,1
-0.43745157842535803,5.206397593696053,0.42036750646715937,0
3.4981987304547157,2.3049811864844743,1.0755097452650726,2
0.45094491623026856,2.011570602343613,0.4637378608040645,1
-0.3006480039579662,1.3594498535570225,0.5983324105963528,1
0.34932392266184153,3.781512854325149,0.4699171047396233,1
0.7247920496539486,5.2863405829534145,0.48427898300415984,0
0.35406872067278783,2.5578778609583273,0.41921180555788706,1
0.02081874937266781,2.158639113365593,0.7103945704747874,1
3.598955391731324,4.039329151491389,1.0112624231553944,2
-0.12813892327772808,5.339332757121533,0.1952635629694763,0
3.23535088122689,3.3035946659757207,0.550388298481074,2
3.8067589863652085,2.3863244608809566,0.8113935193864982,2
-0.5674336295510358,2.065626395198869,0.4087878757238374,1
-0.4903062652009365,3.828500095832144,0.11572897079067923,0
0.8006948410120542,6.207780638758743,0.5960755089331906,0
-0.2552843021788992,0.8184801707244392,0.636949032869618,1
-0.05072459916120873,2.3928362235392866,0.38910106487358603,0
3.6153204551321823,1.6051924365081185,0.7444453761951091,2
-0.056815410709754745,4.87461568142198,0.509360226481268,0
2.9222159759471413,3.191534005317328,0.9061420083365959,2
0.06526208914792332,1.5084425292099477,0.43593518257159936,1
-0.30678129555297234,4.391880582193663,0.06219878644522736,0
-0.2631091042222753,4.7925996459358196,0.5350530382064054,0
3.1289901292215108,2.217206762515545,1.0606815061016313,2
2.6972282966794596,3.728705571183209,0.8365716084628141,2
3.3704789270896485,2.882190090549013,0.8392598110878904,2
3.481388881745079,3.0895063562069613,0.7783479781158689,2
3.4050028064088105,3.2690341761695167,0.7616854695689806,2
0.10371670101236508,2.485834375230908,0.4180296994999018,1
0.15573703744850576,1.7262674459106673,0.5997015164789479,1
-1.0585021512774757,0.9672181375674872,0.463770866187101,1
0.5432731266950066,0.9800470364372346,0.49148537288923916,1
-0.1602854149380358,1.773607969028502,0.3124260292205946,1
3.448577918431965,2.983923392018602,0.9502702194293665,2
3.241551568555108,3.6633155597747904,1.028054545834057,2
3.752969918266862,3.5942120466225043,0.5723589463157098,2
0.47738553674614703,2.002571286639009,0.41214299348033256,1
-0.10478657452742118,1.1907842610412056,0.5334785158139987,0
0.37769336419439337,1.894950040018937,0.3912861724969897,1
0.04819998351572041,0.5655908002450993,0.1855587369657197,0
2.779974558702853,3.5249006629614787,0.526452903295049,2
-0.2555846990758009,3.9415281652740015,0.3754540688528029,0
-0.18004634928200328,1.5013911854607895,0.6930644467656111,1
0.023656848908968967,5.900893620812305,0.14156412998546059,0
-0.6581594987827568,3.0668385878300084,0.2700344112703229,0
3.373657155999518,3.2352507178205214,0.8216654968323287,2
0.32122931057619186,1.730848459062106,0.8020571225059097,1
0.48836029277372384,1.1912766937704509,0.587747490900347,1
-0.5282002414492709,0.9706803253014593,0.45947481889607605,1
-0.11612887325499527,1.7567703540817567,0.3649807240430851,1
0.311330173684113,1.2105183724029147,0.4595532590477424,1
0.1989991187348844,2.6252273839081353,0.5368935216457328,1
0.56427299827885,1.5882556380813724,0.4898105742522806,1
0.29886608970383255,4.439334656907132,0.30575754825619583,0
0.5990968290694936,1.216122468412903,0.5148288977198108,1
3.762181373626455,2.5590537513133205,0.7968838537828019,2
0.18141513349807037,4.149278683585718,0.2389929623265843,0
3.221254107496083,2.1781182122525533,0.8367576927473117,2
1.1318837350617275,2.3361396180434246,0.5884398273314112,1
0.7710803256305763,1.2232058791460028,0.4954028023493979,1
-0.11365933987523871,1.1256823429818335,0.5802154714436895,1
-0.440311713134674,4.43096110019157,0.3551125202388839,0
-0.20798929242345673,1.5980837727893642,0.359716918319815,1
0.7758547990778787,1.9352881079071207,0.24641171537598303,1
0.024367412335250666,1.8474989503884374,0.7419814256272148,1
-0.6804473899395429,1.1855355544056536,0.64668153455886,1
3.8472031594726857,2.93326436319078,0.7144138537802815,2
-0.9342290896666512,1.2008433125136033,0.47979753530305697,0
0.30563843139851005,6.855463631985355,0.40899767590915576,0
0.2700715369098807,1.667828994824449,0.26427558377916494,1
0.009940935297857681,0.5152867941172776,0.21653808473201466,0
-0.5145806961960916,0.9046757139106497,0.6465109641656779,1
0.11566556174474352,1.6942893022654821,0.8239499276149186,1
4.344845206679362,4.135821848346996,0.8539183647309588,2
-0.9874171663537233,1.2736953524912453,0.5249454120855184,0
0.2069569256287612,1.6608489030980067,0.3739315409915115,1
-0.09454189483559834,1.2790677846048233,0.26843308501649904,0
0.12021432623760245,1.5852486175202154,0.44624595618822843,1
0.4271065196801148,1.2418719920314365,0.5897664146113059,1
3.3141435483535497,2.4046120403783435,0.926163650546725,2
0.021595367378317184,4.7009380847604545,0.4448931949676404,0
3.770056355841563,2.2305008273270865,0.7050224461097511,2
3.708595232191282,2.6624398310077844,0.7597624477878585,2
-0.1254596109705371,1.294534421850408,0.3579896004688591,1
-0.12098787459525134,3.7725610988924334,0.4868652873888749,0
-0.3175891359993033,1.3955197563339847,0.24496819523768684,1
3.3876172990536584,2.209826655541885,0.8387719921097729,2
-0.23060416029068778,-1.3092507505738917,0.4794650339255946,0
-0.21857607242383179,0.7336323155521203,0.6049432099842919,1
-0.2976424932168771,1.484530501422188,0.6294857252496737,1
3.420735213486515,3.439407032652987,0.664255646743593,2
3.0625898099619406,1.6341758948447986,0.8927334838858298,2
0.08283754489318063,2.3580545532182184,0.374997924284527,0
-0.5396545945788052,1.2966384584767081,0.7735962319898255,1
-0.14228596920133538,0.7452890432966187,0.40864091212990117,1
0.01280165962630665,4.397265703723053,0.3632970046097018,0
0.688851442273988,3.111682303935853,0.4363054440788563,0
0.7222989683762429,2.417031576893609,1.0300620861916638,2
3.171552860514302,2.3540034392854023,0.5832053750185295,2
0.4742816618651988,5.575162648532054,0.44106966511754275,0
0.6244635545272421,1.3943319572245039,0.43238987112675603,1
-0.2333431888909393,5.030873552181626,0.2534722654429785,0
0.4711360512324949,2.264234213206266,0.5261753634434436,1
-0.045981091817154124,1.0803951663304967,0.36078356181665067,1
2.8593511632615725,2.3313145038771927,0.7946530832335117,2
0.18422801358338595,1.7562497761107585,0.2681314081726159,1
4.067742508181385,2.8997269717281533,0.8923869925732449,2
0.14899828391599998,6.2792978681195,0.32795018267043907,0
-0.045786905008091516,1.4528141249823094,0.4371160125423313,1
1.7892923074775688,3.3218500394370256,0.7863701466957833,2
-0.27605956577468527,1.6203765897442841,0.8402524671270593,1
4.000976133895883,3.1230160122371275,0.67102680308519,2
0.006842634705160527,4.162763612556085,0.3109930346261728,1
-0.34220454319130134,4.503323824573886,0.15596963846095044,0
0.43118155804230307,4.043293550371852,0.41669040023302106,0
0.27462640246062503,3.2294181215785347,0.38464001612449916,0
0.09456987050497945,2.792393266940781,0.46967040095741247,0
3.4469690454809805,3.7331982725841013,0.6893118775460911,2
3.502926168362688,3.3534341684435205,0.9008080754304453,2
3.3030093183487894,2.7529043074086483,0.6333163834712804,2
2.6693602533611163,2.6614514408055667,0.8776826954795556,2
0.8445262388945579,2.443307323044705,0.6036093788717194,1
2.2740215593609463,3.654164703806556,0.6368523158390831,2
2.6927216426922893,2.6104406531544453,0.9921738704255824,2
3.841017225021963,2.740922526815876,0.717093631850249,2
3.2086815628502743,2.8972504947377486,0.9426505552398623,2
0.2792999655111264,4.180650540536636,0.6281138849501282,0
4.0737046650958035,2.8174656712969117,1.0297962057986576,2
-0.7749449265905839,3.8713404015296997,0.17382942098499246,0
0.2871961239664684,6.340437914835588,0.4143218471931046,0
3.598650209996426,2.7203780988790545,0.6107945399099807,2
2.7998974783154456,1.316269734300874,0.9540783644511882,2
0.05886579191024022,1.549952771951205,0.47189424145697256,1
-0.009691342821812415,1.0003436211749313,0.40214884998707645,1
0.09267325622285953,1.0610087066217195,0.325967946894021,1
-0.23611257226285162,1.0385849051365834,0.6739032853439283,1
-0.10844944041702752,3.0606077917816465,0.48260680945415746,0
2.4295756524439964,2.465320194839108,0.6905336445025804,2
3.569043576566815,3.29241588191423,0.9333069021449828,2
0.41770587184873087,0.8728552884153753,0.2500264034019518,1
0.9659163994634525,4.341505550921537,0.32537308825692424,0
0.5070004916336726,2.831591175059912,0.514322475049586,1
0.2772422429052576,6.738990698774591,0.49104824308113193,0
-0.3288556047942428,0.039324758252696324,0.3827429671419177,1
4.5050046446500005,2.5735439378704927,0.861065516183033,2
0.026841423558063945,4.599901135318548,0.355727270415593,1
3.801238604719741,3.9496723524732547,0.8912021610989279,2
-0.28961448924715083,1.729748653035346,0.46291092974905124,1
0.35551323177928373,1.0561209973943824,0.46723035653083234,1
3.4097600432046873,4.915864540706917,0.8948129362548529,2
-0.30071642003807375,4.898294846678402,0.21842221990674496,0
2.584615775802567,3.1203910823734122,0.9043856222539728,2
0.5473687817890701,4.08658872598736,0.4303366170332643,0
-0.3876458445276867,1.558860608690455,0.3534675251523807,1
4.0149804087905805,4.5262007371809165,0.8774210363808005,2
3.648991118188726,3.4565428458941447,0.8200706990005887,2
-0.3652757844214556,1.0703298581503446,0.6213577715961188,1
0.10602241793612477,4.963978541736907,0.19064097077796802,0
0.2713228388830594,1.0690398109920884,0.504531891103104,1
0.4749544206259005,7.071650913614891,0.22919422594244843,0
0.23857693582426842,5.221367235123988,0.4598210845227674,0
-0.03646764782247486,3.2079600811843973,0.20010466515576336,0
-0.20190996849128698,2.0923590000088486,0.2811363404668121,0
3.168643114068535,1.7821956793562508,0.9645386650929784,2
0.6028239826756372,1.714665510909951,0.5073662126728948,1
3.6862173234911064,2.525960204918833,1.0292011216492032,2
2.939309680962608,2.7587599532899976,0.9286397016464754,2
4.187933086591978,3.6075276006323023,0.5595827029482068,2
1.900677575695486,2.698112848859051,1.0665994998361819,2
0.020504385593350744,1.650077792497863,0.5788885837499761,1
3.6730888729163707,2.920419752170456,0.7038206042994037,2
-0.1289188211136263,0.8394967520674149,0.6461368216139974,1
3.3113608970581554,2.866883457722816,0.9132526702396666,2
0.2052423192704331,4.792362657932866,0.483299413032644,0
3.2366222836725047,3.203708690291304,0.7531342974045148,2
-0.04794901896914938,1.5376551466095227,0.09496926881779005,0
0.31132121386676737,0.973158790426823,0.289829561763121,1
-0.1622545518587413,1.5743754481176075,0.39643464452883903,1
0.417753367191671,1.8671523377807484,0.3526003032119409,1
-0.5504044367106213,1.2520707946315934,0.7291026668805808,1
0.3437240390773779,5.21212442183911,0.44628958024423265,0
-0.4481690639646468,4.912049827703854,0.29765229550646216,0
-0.14203355928961844,6.311971623497114,0.4613191236607838,0
3.376968755935026,2.494052042810285,1.175641407624672,2
0.02964567502706536,1.6766036972539216,0.4470322027177552,1
3.553089383911106,2.7182686925632003,0.8207053456626858,2
0.2218647314792327,1.3899026864960211,0.13982179103460118,1
-0.5018881496124009,1.8800279818448014,0.4192597443280132,1
0.1027473019756148,3.7383368522078424,0.49330985920799403,1
0.4337918332292283,4.537975925193957,0.06872412955313828,0
0.14601043165896688,1.2096111057480141,0.5780569568524242,1
-0.12762157426664728,4.363179314557208,0.34721629913508983,0
2.6609170501120105,3.454863719110483,0.8369176602376525,2
-0.551080309246741,3.5136063667004764,0.3900689976517225,0
0.20349000929197356,4.613551158653248,0.3720189517978324,0
-0.15079806366681447,5.460623826133162,0.4381894614101587,0
0.4342374705632687,3.6256781973983063,0.27635938251929515,0
-0.6697777055310784,4.283048430146672,0.6173117477092221,0
-0.32607387363337836,1.4507059338578692,0.45282744344172715,1
-0.02050209413072046,1.3413272036356958,0.48148681344628047,1
4.343319592902172,1.981741569008249,0.7531645857027287,2
-0.07444893910086783,4.385050948743967,0.2644781181075446,0
0.24739380511460884,5.775565760421389,0.4140791542807527,0
-0.018390737362293685,4.366884863864149,0.6177023481864212,1
0.15258336031248826,1.7640341838731175,0.5233037929063827,1
3.4608646680982926,2.792634291181981,1.0595619251099975,2
1.2348620600793623,4.876427584905619,0.41458590081410734,0
0.6241234984478433,2.197841905394978,0.4274091120844735,1
-0.2855015425082604,1.9285922733386918,0.5295036226481956,0
0.8565551398201355,1.2689519906743008,0.3789240979393626,1
3.4927738645608604,1.9396215881336543,0.6323540106338368,2
-0.003518425066840941,2.2993235852523584,0.43598488936245006,1
3.614491212530539,3.00859395492636,0.8734281734411316,2
-0.615866607709328,3.810978376039765,0.17091124904014168,0
0.05717723790548271,4.587006330392672,0.2485242317826296,0
2.9682989967145246,2.475954219547315,0.6607817749517336,2
3.0674803868255034,3.5768530112205257,0.5762913929648892,2
0.8296330678999895,4.264492326730862,0.3937792643000022,0
0.3597859884592984,6.3750803923238575,0.30693399612046257,0
1.0577373388068139,3.7976237372838773,0.38988294470889995,0
0.8076466801053146,1.319118465581593,0.4920182083454174,1
-0.14465811107426285,4.161478731513762,0.21359528455390808,0
0.11155028925960409,0.7759718139796552,0.3235886114977588,1
-0.7259492177496898,6.549111442055128,0.3167259828115562,0
0.2697604965977277,4.956084799506971,0.3928331112286485,0
4.140367229280197,3.2291034365045905,0.8744591601144124,2
-0.0030916889018952703,5.474845377824689,-0.09105829519964204,0
0.3890784038090477,1.0688238134682777,0.46185001254165936,1
0.5318174483246565,1.2358605132990101,0.6021157396919569,1
3.232193330787294,3.5139702627754064,0.9272564009914281,2
0.2862632979031564,2.0166998479300355,0.37178580751724977,0
3.48673937037547,2.4708752092633692,0.8255399554084354,2
-0.19796105792257965,3.876257848422632,0.17162433435745145,1
-0.6574458667815143,3.670634965898351,0.6682531834144746,1
0.1012336507300108,3.3709085015923757,0.3435641560570163,1
3.360445762550153,3.6166226439634137,0.7316588846861395,2
3.264585511743087,2.8412910952136334,0.5494206453389869,2
-0.5909312163624559,2.109313059432133,0.28903066681559575,0
-0.5531467909016899,1.8095571391767966,0.5005564285716017,0
0.6202949223552063,1.4068184650615072,0.5137953606341793,1
0.9874958708803367,1.7381788846781097,0.525820523874994,1
-0.3028734775224159,1.5838629110256102,0.345679615301758,1
4.278549270312103,3.201143212241969,0.7078761797539338,2
3.064866224909513,2.871772708802471,0.9340459661984658,2
-0.1462514697990259,1.336052641743541,0.4732786025788469,1
-0.7293683555745532,1.2854740365760746,0.42458261437749484,1
0.059838991229421525,5.821937228271019,0.25044194345304316,0
2.560219685994989,2.2865562805176918,0.8777219906146277,2
0.1841678917760191,3.0489462733788564,0.32985812567205436,0
3.0787997587316016,3.246285506336674,0.9325142585541542,2
-0.14401284586194427,4.15569038632601,0.5087726815295487,0
0.8964538276082923,4.671774851223202,0.34947380119871896,0
3.0149980162454786,2.133687110319875,0.5055728570294142,2
