elapsed_s,timestamp,pressure_hpa,gps_accuracy_m,gps_speed_mps,mag_ut
58,2026-07-15T09:37:42Z,1007.73,14.25,8.66,43.65
59,2026-07-15T09:37:43Z,1007.73,14.25,7.33,40.81
60,2026-07-15T09:37:44Z,1007.75,14.25,7.74,44.02
61,2026-07-15T09:37:45Z,1007.77,14.25,7.68,38.31
62,2026-07-15T09:37:46Z,1007.79,14.25,7.05,44.28
63,2026-07-15T09:37:47Z,1007.82,14.25,6.73,46.43
64,2026-07-15T09:37:48Z,1007.85,14.25,6.63,47.15
65,2026-07-15T09:37:49Z,1007.89,14.25,6.34,52.83
66,2026-07-15T09:37:50Z,1007.93,14.25,5.99,37.56
67,2026-07-15T09:37:51Z,1007.97,14.25,5.31,40.30
68,2026-07-15T09:37:52Z,1008.01,14.25,4.96,42.79
69,2026-07-15T09:37:53Z,1008.05,14.25,4.11,37.97
70,2026-07-15T09:37:54Z,1008.09,14.25,3.04,34.16
71,2026-07-15T09:37:55Z,1008.12,14.25,2.27,34.38
72,2026-07-15T09:37:56Z,1008.15,14.25,3.54,35.69
73,2026-07-15T09:37:57Z,1008.19,14.25,2.99,36.98
74,2026-07-15T09:37:58Z,1008.21,14.25,3.26,34.64
75,2026-07-15T09:37:59Z,1008.21,14.25,2.73,32.86
76,2026-07-15T09:38:00Z,1008.24,14.25,2.47,32.19
77,2026-07-15T09:38:01Z,1008.26,14.25,2.27,42.58
78,2026-07-15T09:38:02Z,1008.28,14.25,2.14,46.69
79,2026-07-15T09:38:03Z,1008.29,14.25,1.95,47.25
80,2026-07-15T09:38:04Z,1008.30,14.25,1.63,47.27
81,2026-07-15T09:38:05Z,1008.31,14.25,0.47,46.08
82,2026-07-15T09:38:06Z,1008.32,14.25,0.18,45.86
83,2026-07-15T09:38:07Z,1008.32,14.25,0.00,45.03
84,2026-07-15T09:38:08Z,1008.32,14.25,0.00,42.87
85,2026-07-15T09:38:09Z,1008.32,14.25,0.12,46.98
86,2026-07-15T09:38:10Z,1008.32,14.25,0.00,47.18
87,2026-07-15T09:38:11Z,1008.32,14.25,0.00,48.12
88,2026-07-15T09:38:12Z,1008.32,14.25,0.00,47.88
89,2026-07-15T09:38:13Z,1008.32,14.25,0.00,44.04
90,2026-07-15T09:38:14Z,1008.32,14.25,0.00,42.32
91,2026-07-15T09:38:15Z,1008.32,14.25,0.00,44.03
92,2026-07-15T09:38:16Z,1008.32,14.25,0.00,43.60
93,2026-07-15T09:38:17Z,1008.32,14.25,0.00,43.05
94,2026-07-15T09:38:18Z,1008.32,14.25,0.00,38.76
95,2026-07-15T09:38:19Z,1008.31,14.25,0.00,38.62
96,2026-07-15T09:38:20Z,1008.31,14.25,0.00,37.68
97,2026-07-15T09:38:21Z,1008.31,14.25,0.06,38.32
98,2026-07-15T09:38:22Z,1008.31,14.25,0.03,38.16
99,2026-07-15T09:38:23Z,1008.31,14.25,0.15,38.26
100,2026-07-15T09:38:24Z,1008.32,14.25,0.04,36.33
101,2026-07-15T09:38:25Z,1008.33,14.25,0.27,35.03

EXPECTED 96

