elapsed_s,timestamp,pressure_hpa,gps_accuracy_m,gps_speed_mps,mag_ut
60,2026-07-13T13:15:56Z,1002.98,22.87,5.77,25.31
61,2026-07-13T13:15:57Z,1002.98,22.30,6.64,27.38
62,2026-07-13T13:15:58Z,1002.97,22.96,6.64,28.20
63,2026-07-13T13:15:59Z,1002.97,21.77,6.64,29.16
64,2026-07-13T13:16:00Z,1002.96,21.77,6.09,29.00
65,2026-07-13T13:16:01Z,1002.94,21.96,7.16,21.62
66,2026-07-13T13:16:02Z,1002.94,21.77,7.16,21.40
67,2026-07-13T13:16:03Z,1002.94,14.25,6.42,19.13
68,2026-07-13T13:16:04Z,1002.94,14.25,5.43,19.76
69,2026-07-13T13:16:05Z,1002.95,14.25,4.48,21.85
70,2026-07-13T13:16:06Z,1002.97,14.25,3.60,22.17
71,2026-07-13T13:16:07Z,1003.00,14.25,2.79,21.12
72,2026-07-13T13:16:08Z,1003.02,14.25,1.95,21.04
73,2026-07-13T13:16:09Z,1003.04,14.25,1.65,20.22
74,2026-07-13T13:16:10Z,1003.05,14.25,1.39,20.53
75,2026-07-13T13:16:11Z,1003.06,14.25,1.91,19.66
76,2026-07-13T13:16:12Z,1003.07,14.25,1.66,22.70
77,2026-07-13T13:16:13Z,1003.07,14.25,3.62,21.16
78,2026-07-13T13:16:14Z,1003.07,14.25,4.92,24.71
79,2026-07-13T13:16:15Z,1003.07,14.25,5.73,19.29
80,2026-07-13T13:16:16Z,1003.07,14.25,5.99,24.38
81,2026-07-13T13:16:17Z,1003.08,14.25,7.05,29.96
82,2026-07-13T13:16:18Z,1003.08,14.25,7.72,26.23
83,2026-07-13T13:16:19Z,1003.09,14.25,7.72,26.18
84,2026-07-13T13:16:20Z,1003.11,14.25,8.70,27.17
85,2026-07-13T13:16:21Z,1003.14,14.25,9.13,25.40
86,2026-07-13T13:16:22Z,1003.17,14.25,9.52,28.09
87,2026-07-13T13:16:23Z,1003.20,14.25,9.73,22.74
88,2026-07-13T13:16:24Z,1003.25,14.25,10.31,25.71
89,2026-07-13T13:16:25Z,1003.29,14.25,10.65,25.71
90,2026-07-13T13:16:26Z,1003.32,14.25,10.60,29.70
91,2026-07-13T13:16:27Z,1003.32,14.25,10.79,31.22
92,2026-07-13T13:16:28Z,1003.31,14.25,10.78,54.92
93,2026-07-13T13:16:29Z,1003.26,14.25,10.74,49.55
94,2026-07-13T13:16:30Z,1003.19,14.25,10.80,39.00
95,2026-07-13T13:16:31Z,1003.12,14.25,11.26,30.96
96,2026-07-13T13:16:32Z,1003.07,14.25,11.63,23.77
97,2026-07-13T13:16:33Z,1003.07,14.25,11.90,32.34
98,2026-07-13T13:16:34Z,1003.04,14.25,12.03,10.44
99,2026-07-13T13:16:35Z,1003.02,14.25,13.13,20.79
100,2026-07-13T13:16:36Z,1003.02,14.25,12.11,22.57
101,2026-07-13T13:16:37Z,1003.02,14.25,11.44,27.77
102,2026-07-13T13:16:38Z,1003.05,14.25,11.33,38.54
103,2026-07-13T13:16:39Z,1003.11,14.25,11.18,49.03
104,2026-07-13T13:16:40Z,1003.20,14.25,11.31,61.17
105,2026-07-13T13:16:41Z,1003.30,14.25,11.18,94.10
106,2026-07-13T13:16:42Z,1003.40,14.25,11.24,84.81
107,2026-07-13T13:16:43Z,1003.47,14.25,11.11,32.55
108,2026-07-13T13:16:44Z,1003.51,11.64,10.28,28.85
109,2026-07-13T13:16:45Z,1003.53,10.07,9.49,26.33
110,2026-07-13T13:16:46Z,1003.53,9.22,8.71,26.07
111,2026-07-13T13:16:47Z,1003.53,8.77,7.63,22.02
112,2026-07-13T13:16:48Z,1003.53,8.56,5.89,24.49
113,2026-07-13T13:16:49Z,1003.55,8.45,4.19,24.50
114,2026-07-13T13:16:50Z,1003.57,8.49,2.10,22.89
115,2026-07-13T13:16:51Z,1003.58,9.25,0.40,23.09
116,2026-07-13T13:16:52Z,1003.60,10.19,0.10,23.13
117,2026-07-13T13:16:53Z,1003.60,11.56,0.08,23.02
118,2026-07-13T13:16:54Z,1003.60,12.16,0.17,22.84
119,2026-07-13T13:16:55Z,1003.60,11.79,0.28,23.29
120,2026-07-13T13:16:56Z,1003.60,11.47,0.10,23.13
121,2026-07-13T13:16:57Z,1003.60,11.20,0.48,23.41
122,2026-07-13T13:16:58Z,1003.60,10.97,0.10,23.66
123,2026-07-13T13:16:59Z,1003.60,10.78,0.05,23.03
124,2026-07-13T13:17:00Z,1003.60,10.73,0.07,23.28
125,2026-07-13T13:17:01Z,1003.60,10.57,0.09,23.29
126,2026-07-13T13:17:02Z,1003.59,10.43,1.02,22.80
127,2026-07-13T13:17:03Z,1003.59,10.30,0.69,23.27
128,2026-07-13T13:17:04Z,1003.59,10.18,0.08,22.92
129,2026-07-13T13:17:05Z,1003.57,10.08,0.04,20.83
130,2026-07-13T13:17:06Z,1003.57,9.97,0.21,20.78
131,2026-07-13T13:17:07Z,1003.56,9.87,0.14,20.67
132,2026-07-13T13:17:08Z,1003.56,9.69,0.12,19.73
133,2026-07-13T13:17:09Z,1003.57,9.74,0.05,19.65
134,2026-07-13T13:17:10Z,1003.58,9.85,0.11,19.32
135,2026-07-13T13:17:11Z,1003.59,10.28,0.34,20.29
136,2026-07-13T13:17:12Z,1003.60,10.17,2.15,19.38
137,2026-07-13T13:17:13Z,1003.61,10.25,3.58,21.34
138,2026-07-13T13:17:14Z,1003.61,10.48,5.22,21.97
139,2026-07-13T13:17:15Z,1003.60,10.36,6.49,21.32
140,2026-07-13T13:17:16Z,1003.57,10.64,6.38,22.01
141,2026-07-13T13:17:17Z,1003.54,10.62,7.27,22.24
142,2026-07-13T13:17:18Z,1003.49,9.72,8.04,21.48
143,2026-07-13T13:17:19Z,1003.49,9.72,8.04,22.87
144,2026-07-13T13:17:20Z,1003.44,9.72,8.04,23.68
145,2026-07-13T13:17:21Z,1003.40,8.96,9.83,23.56
146,2026-07-13T13:17:22Z,1003.36,9.12,9.09,23.60
147,2026-07-13T13:17:23Z,1003.32,8.68,8.48,26.00
148,2026-07-13T13:17:24Z,1003.29,8.46,8.21,24.68
149,2026-07-13T13:17:25Z,1003.27,9.91,6.67,24.64
150,2026-07-13T13:17:26Z,1003.26,9.43,4.15,23.77
151,2026-07-13T13:17:27Z,1003.26,9.15,1.65,21.36
152,2026-07-13T13:17:28Z,1003.27,8.96,0.94,17.95
153,2026-07-13T13:17:29Z,1003.29,8.82,0.85,14.54
154,2026-07-13T13:17:30Z,1003.30,8.72,1.08,14.70
155,2026-07-13T13:17:31Z,1003.30,8.64,0.64,14.82
156,2026-07-13T13:17:32Z,1003.29,8.57,0.04,14.28
157,2026-07-13T13:17:33Z,1003.28,8.64,0.00,14.29
158,2026-07-13T13:17:34Z,1003.28,8.64,0.01,18.82
159,2026-07-13T13:17:35Z,1003.28,8.59,0.06,17.95
160,2026-07-13T13:17:36Z,1003.28,8.55,0.00,18.17
161,2026-07-13T13:17:37Z,1003.27,8.51,0.00,21.36
162,2026-07-13T13:17:38Z,1003.27,8.48,0.62,23.15
163,2026-07-13T13:17:39Z,1003.27,8.45,0.82,28.19
164,2026-07-13T13:17:40Z,1003.28,8.61,0.96,31.54
165,2026-07-13T13:17:41Z,1003.28,8.58,0.56,32.25
166,2026-07-13T13:17:42Z,1003.28,8.55,0.33,32.55
167,2026-07-13T13:17:43Z,1003.29,8.52,0.07,32.46
168,2026-07-13T13:17:44Z,1003.29,8.57,0.00,32.42
169,2026-07-13T13:17:45Z,1003.29,8.80,0.06,32.67
170,2026-07-13T13:17:46Z,1003.29,8.76,0.00,32.42
171,2026-07-13T13:17:47Z,1003.29,8.80,0.14,32.72
172,2026-07-13T13:17:48Z,1003.29,8.76,0.00,32.47
173,2026-07-13T13:17:49Z,1003.29,8.72,0.00,32.21
174,2026-07-13T13:17:50Z,1003.29,8.68,0.00,32.04
175,2026-07-13T13:17:51Z,1003.29,8.88,0.00,32.45
176,2026-07-13T13:17:52Z,1003.29,8.84,0.00,32.39
177,2026-07-13T13:17:53Z,1003.28,8.80,0.00,32.23
178,2026-07-13T13:17:54Z,1003.28,8.76,0.00,32.45
179,2026-07-13T13:17:55Z,1003.28,8.72,0.00,31.87
180,2026-07-13T13:17:56Z,1003.28,8.74,0.00,32.05
181,2026-07-13T13:17:57Z,1003.29,8.72,0.00,32.60
182,2026-07-13T13:17:58Z,1003.30,8.68,0.00,32.58
183,2026-07-13T13:17:59Z,1003.30,8.65,0.00,32.50
184,2026-07-13T13:18:00Z,1003.30,8.61,0.00,32.15
185,2026-07-13T13:18:01Z,1003.30,8.63,0.00,31.74
186,2026-07-13T13:18:02Z,1003.30,8.94,0.00,31.63
187,2026-07-13T13:18:03Z,1003.29,8.92,0.00,31.80
188,2026-07-13T13:18:04Z,1003.29,8.87,0.00,32.06
189,2026-07-13T13:18:05Z,1003.29,8.83,0.00,32.06
190,2026-07-13T13:18:06Z,1003.29,8.79,2.03,30.46
191,2026-07-13T13:18:07Z,1003.29,8.75,3.60,24.98
192,2026-07-13T13:18:08Z,1003.28,8.79,3.27,21.12
193,2026-07-13T13:18:09Z,1003.28,8.75,3.83,18.79
194,2026-07-13T13:18:10Z,1003.27,8.71,5.94,17.62
195,2026-07-13T13:18:11Z,1003.26,8.67,6.79,12.52
196,2026-07-13T13:18:12Z,1003.26,8.61,6.63,11.12
197,2026-07-13T13:18:13Z,1003.26,8.44,8.37,8.25
198,2026-07-13T13:18:14Z,1003.28,8.49,8.87,6.77
199,2026-07-13T13:18:15Z,1003.32,9.06,9.66,6.62
200,2026-07-13T13:18:16Z,1003.39,8.64,9.54,6.28
201,2026-07-13T13:18:17Z,1003.47,8.37,8.53,7.38
202,2026-07-13T13:18:18Z,1003.58,8.24,8.05,10.96
203,2026-07-13T13:18:19Z,1003.69,8.15,7.46,13.65
204,2026-07-13T13:18:20Z,1003.69,8.10,7.28,14.74
205,2026-07-13T13:18:21Z,1003.80,8.07,6.81,16.88
206,2026-07-13T13:18:22Z,1003.92,8.05,6.04,17.09
207,2026-07-13T13:18:23Z,1004.03,8.04,5.03,18.05
208,2026-07-13T13:18:24Z,1004.14,8.03,4.29,18.85
209,2026-07-13T13:18:25Z,1004.23,8.04,3.95,20.27
210,2026-07-13T13:18:26Z,1004.32,8.04,3.37,21.94
211,2026-07-13T13:18:27Z,1004.39,8.29,2.69,21.67
212,2026-07-13T13:18:28Z,1004.44,8.26,1.93,21.37
213,2026-07-13T13:18:29Z,1004.47,8.24,0.88,21.05
214,2026-07-13T13:18:30Z,1004.49,8.22,1.04,23.66
215,2026-07-13T13:18:31Z,1004.50,8.29,1.36,24.42
216,2026-07-13T13:18:32Z,1004.50,8.82,1.01,25.44
217,2026-07-13T13:18:33Z,1004.50,8.76,1.29,26.47
218,2026-07-13T13:18:34Z,1004.51,9.34,0.27,28.16
219,2026-07-13T13:18:35Z,1004.51,9.63,0.07,30.22
220,2026-07-13T13:18:36Z,1004.51,10.48,1.06,27.65
221,2026-07-13T13:18:37Z,1004.51,10.68,0.78,34.27
222,2026-07-13T13:18:38Z,1004.52,10.86,0.59,35.77
223,2026-07-13T13:18:39Z,1004.54,11.03,0.48,35.85
224,2026-07-13T13:18:40Z,1004.55,11.19,0.45,35.57
225,2026-07-13T13:18:41Z,1004.57,11.34,0.06,35.19
226,2026-07-13T13:18:42Z,1004.58,11.49,0.04,34.53
227,2026-07-13T13:18:43Z,1004.59,11.49,0.00,33.09
228,2026-07-13T13:18:44Z,1004.59,11.62,0.15,33.68
229,2026-07-13T13:18:45Z,1004.59,11.75,0.32,33.45
230,2026-07-13T13:18:46Z,1004.59,11.88,0.00,33.48
231,2026-07-13T13:18:47Z,1004.59,12.00,0.00,33.74
232,2026-07-13T13:18:48Z,1004.59,39.41,0.00,33.64
233,2026-07-13T13:18:49Z,1004.59,39.82,0.00,33.40
234,2026-07-13T13:18:50Z,1004.59,41.17,0.00,33.66
235,2026-07-13T13:18:51Z,1004.59,44.03,0.00,33.45
236,2026-07-13T13:18:52Z,1004.60,45.00,0.00,33.46
237,2026-07-13T13:18:53Z,1004.60,50.44,0.00,33.07
238,2026-07-13T13:18:54Z,1004.60,56.60,0.00,33.51
239,2026-07-13T13:18:55Z,1004.60,53.70,3.35,33.13
240,2026-07-13T13:18:56Z,1004.61,60.54,0.00,33.29
241,2026-07-13T13:18:57Z,1004.61,69.11,0.00,32.92
242,2026-07-13T13:18:58Z,1004.61,68.73,3.86,33.17
243,2026-07-13T13:18:59Z,1004.61,77.20,4.03,33.07
244,2026-07-13T13:19:00Z,1004.61,91.10,3.88,33.19
245,2026-07-13T13:19:01Z,1004.61,98.18,3.92,33.26
246,2026-07-13T13:19:02Z,1004.62,103.03,0.00,33.36
247,2026-07-13T13:19:03Z,1004.62,65.69,2.95,33.05
248,2026-07-13T13:19:04Z,1004.63,65.64,0.00,33.12
249,2026-07-13T13:19:05Z,1004.63,76.11,0.00,33.11
250,2026-07-13T13:19:06Z,1004.63,89.13,0.00,32.90
251,2026-07-13T13:19:07Z,1004.64,104.97,0.00,32.98
252,2026-07-13T13:19:08Z,1004.64,116.11,1.54,33.28
253,2026-07-13T13:19:09Z,1004.65,86.37,1.54,32.59
254,2026-07-13T13:19:10Z,1004.65,98.57,0.00,32.81
255,2026-07-13T13:19:11Z,1004.65,114.18,1.40,32.83
256,2026-07-13T13:19:12Z,1004.65,132.16,0.00,32.79
257,2026-07-13T13:19:13Z,1004.65,175.46,1.12,32.06
258,2026-07-13T13:19:14Z,1004.65,197.12,1.15,29.46
259,2026-07-13T13:19:15Z,1004.65,197.12,0.00,27.76
260,2026-07-13T13:19:16Z,1004.65,251.83,0.81,27.44
261,2026-07-13T13:19:17Z,1004.63,283.32,0.76,23.62
262,2026-07-13T13:19:18Z,1004.62,316.90,0.76,18.85
263,2026-07-13T13:19:19Z,1004.60,316.90,0.76,18.85
264,2026-07-13T13:19:20Z,1004.57,316.90,0.76,23.20
265,2026-07-13T13:19:21Z,1004.57,316.90,0.76,25.72
266,2026-07-13T13:19:22Z,1004.53,316.90,0.76,28.87
267,2026-07-13T13:19:23Z,1004.49,316.90,0.76,28.53
268,2026-07-13T13:19:24Z,1004.45,316.90,0.76,30.35
269,2026-07-13T13:19:25Z,1004.41,316.90,0.76,33.67
270,2026-07-13T13:19:26Z,1004.37,316.90,0.76,35.71
271,2026-07-13T13:19:27Z,1004.33,316.90,0.76,33.98
272,2026-07-13T13:19:28Z,1004.30,316.90,0.76,31.87
273,2026-07-13T13:19:29Z,1004.28,316.90,0.76,22.79
274,2026-07-13T13:19:30Z,1004.27,316.90,0.76,22.93
275,2026-07-13T13:19:31Z,1004.26,316.90,0.76,22.15
276,2026-07-13T13:19:32Z,1004.24,316.90,0.76,21.89
277,2026-07-13T13:19:33Z,1004.22,316.90,0.76,22.38
278,2026-07-13T13:19:34Z,1004.18,316.90,0.76,27.27
279,2026-07-13T13:19:35Z,1004.13,316.90,0.76,25.51
280,2026-07-13T13:19:36Z,1004.13,316.90,0.76,19.42
281,2026-07-13T13:19:37Z,1004.08,316.90,0.76,16.55
282,2026-07-13T13:19:38Z,1004.03,316.90,0.76,13.17
283,2026-07-13T13:19:39Z,1003.98,316.90,0.76,16.71
284,2026-07-13T13:19:40Z,1003.95,316.90,0.76,18.80
285,2026-07-13T13:19:41Z,1003.92,316.90,0.76,18.98
286,2026-07-13T13:19:42Z,1003.90,316.90,0.76,23.68
287,2026-07-13T13:19:43Z,1003.89,28.91,0.00,24.56
288,2026-07-13T13:19:44Z,1003.88,28.91,0.00,24.44
289,2026-07-13T13:19:45Z,1003.87,28.91,0.00,24.74
290,2026-07-13T13:19:46Z,1003.87,28.91,0.00,24.83
291,2026-07-13T13:19:47Z,1003.87,28.91,0.00,24.28
292,2026-07-13T13:19:48Z,1003.87,28.91,0.00,24.57
293,2026-07-13T13:19:49Z,1003.87,28.91,0.00,23.84
294,2026-07-13T13:19:50Z,1003.87,28.91,0.00,23.62

EXPECTED 212

