elapsed_s,timestamp,pressure_hpa,gps_accuracy_m,gps_speed_mps,mag_ut
173,2026-07-13T13:26:44Z,1003.17,14.25,8.35,18.31
174,2026-07-13T13:26:45Z,1003.12,14.25,9.41,18.64
175,2026-07-13T13:26:46Z,1003.07,14.25,10.74,16.02
176,2026-07-13T13:26:47Z,1003.00,14.25,10.98,19.44
177,2026-07-13T13:26:48Z,1002.93,14.25,11.52,19.70
178,2026-07-13T13:26:49Z,1002.85,14.25,11.51,19.06
179,2026-07-13T13:26:50Z,1002.81,14.25,11.67,13.12
180,2026-07-13T13:26:51Z,1002.77,14.25,11.42,12.20
181,2026-07-13T13:26:52Z,1002.75,14.25,11.53,12.04
182,2026-07-13T13:26:53Z,1002.73,14.25,11.80,11.72
183,2026-07-13T13:26:54Z,1002.68,14.25,11.70,13.97
184,2026-07-13T13:26:55Z,1002.62,14.25,11.44,13.24
185,2026-07-13T13:26:56Z,1002.57,14.25,11.01,12.78
186,2026-07-13T13:26:57Z,1002.51,14.25,10.61,18.81
187,2026-07-13T13:26:58Z,1002.47,14.25,9.95,8.14
188,2026-07-13T13:26:59Z,1002.46,14.25,8.59,14.07
189,2026-07-13T13:27:00Z,1002.44,14.25,7.64,8.85
190,2026-07-13T13:27:01Z,1002.41,14.25,6.32,11.74
191,2026-07-13T13:27:02Z,1002.39,14.25,4.85,14.19
192,2026-07-13T13:27:03Z,1002.36,14.25,3.35,28.43
193,2026-07-13T13:27:04Z,1002.34,14.25,2.71,34.10
194,2026-07-13T13:27:05Z,1002.34,14.25,1.35,38.48
195,2026-07-13T13:27:06Z,1002.33,14.25,0.41,38.72
196,2026-07-13T13:27:07Z,1002.32,14.25,0.08,40.26
197,2026-07-13T13:27:08Z,1002.32,14.25,0.05,40.24
198,2026-07-13T13:27:09Z,1002.32,14.25,0.00,40.88
199,2026-07-13T13:27:10Z,1002.32,14.25,0.09,40.43
200,2026-07-13T13:27:11Z,1002.32,14.25,0.00,40.18
201,2026-07-13T13:27:12Z,1002.32,14.25,0.00,40.33
202,2026-07-13T13:27:13Z,1002.32,14.25,0.00,40.32
203,2026-07-13T13:27:14Z,1002.32,14.25,0.00,46.05
204,2026-07-13T13:27:15Z,1002.32,14.25,0.00,42.64
205,2026-07-13T13:27:16Z,1002.32,14.25,0.00,40.00
206,2026-07-13T13:27:17Z,1002.32,14.25,0.00,40.73
207,2026-07-13T13:27:18Z,1002.31,14.25,0.00,40.75
208,2026-07-13T13:27:19Z,1002.31,14.25,0.00,39.65
209,2026-07-13T13:27:20Z,1002.31,14.25,0.00,40.57
210,2026-07-13T13:27:21Z,1002.30,14.25,0.78,41.70
211,2026-07-13T13:27:22Z,1002.30,14.25,1.28,32.67
212,2026-07-13T13:27:23Z,1002.31,14.25,2.16,19.33
213,2026-07-13T13:27:24Z,1002.31,14.25,3.19,18.30
214,2026-07-13T13:27:25Z,1002.30,14.25,4.31,12.32
215,2026-07-13T13:27:26Z,1002.28,14.25,4.71,12.32
216,2026-07-13T13:27:27Z,1002.25,14.25,4.73,13.11
217,2026-07-13T13:27:28Z,1002.22,14.25,5.08,19.88
218,2026-07-13T13:27:29Z,1002.18,14.25,5.77,19.33
219,2026-07-13T13:27:30Z,1002.14,14.25,6.51,21.92
220,2026-07-13T13:27:31Z,1002.10,14.25,7.20,26.98
221,2026-07-13T13:27:32Z,1002.05,14.25,7.56,27.04
222,2026-07-13T13:27:33Z,1002.00,14.25,8.40,30.00
223,2026-07-13T13:27:34Z,1001.95,14.25,8.62,37.28
224,2026-07-13T13:27:35Z,1001.90,14.25,8.64,30.94
225,2026-07-13T13:27:36Z,1001.85,14.25,9.21,26.64
226,2026-07-13T13:27:37Z,1001.79,14.25,9.57,17.04
227,2026-07-13T13:27:38Z,1001.71,14.25,9.69,24.32
228,2026-07-13T13:27:39Z,1001.63,14.25,10.18,22.64
229,2026-07-13T13:27:40Z,1001.56,14.25,10.21,20.11
230,2026-07-13T13:27:41Z,1001.50,14.25,9.83,24.69
231,2026-07-13T13:27:42Z,1001.44,14.25,9.31,24.57
232,2026-07-13T13:27:43Z,1001.40,14.25,9.29,24.49
233,2026-07-13T13:27:44Z,1001.37,14.25,9.04,22.54
234,2026-07-13T13:27:45Z,1001.32,14.25,9.81,24.10
235,2026-07-13T13:27:46Z,1001.27,14.25,9.89,23.34
236,2026-07-13T13:27:47Z,1001.23,14.25,9.46,22.39
237,2026-07-13T13:27:48Z,1001.19,14.25,8.52,20.90
238,2026-07-13T13:27:49Z,1001.14,14.25,7.54,19.26
239,2026-07-13T13:27:50Z,1001.10,14.25,7.41,18.92
240,2026-07-13T13:27:51Z,1001.05,14.25,7.27,23.50
241,2026-07-13T13:27:52Z,1001.00,14.25,7.95,23.99
242,2026-07-13T13:27:53Z,1000.95,14.25,7.91,22.79
243,2026-07-13T13:27:54Z,1000.89,14.25,7.45,22.36
244,2026-07-13T13:27:55Z,1000.84,14.25,6.83,20.64
245,2026-07-13T13:27:56Z,1000.79,14.25,7.63,21.37
246,2026-07-13T13:27:57Z,1000.73,14.25,7.53,21.78
247,2026-07-13T13:27:58Z,1000.68,14.25,7.18,23.90
248,2026-07-13T13:27:59Z,1000.63,14.25,7.21,22.40
249,2026-07-13T13:28:00Z,1000.57,14.25,7.36,22.44
250,2026-07-13T13:28:01Z,1000.51,14.25,7.42,21.96
251,2026-07-13T13:28:02Z,1000.44,14.25,7.67,21.94
252,2026-07-13T13:28:03Z,1000.37,14.25,8.05,22.37
253,2026-07-13T13:28:04Z,1000.31,14.25,7.67,22.62
254,2026-07-13T13:28:05Z,1000.26,14.25,7.69,21.09
255,2026-07-13T13:28:06Z,1000.22,14.25,7.72,20.52
256,2026-07-13T13:28:07Z,1000.18,14.25,7.25,21.17
257,2026-07-13T13:28:08Z,1000.16,14.25,6.77,23.50
258,2026-07-13T13:28:09Z,1000.14,14.25,6.12,24.23
259,2026-07-13T13:28:10Z,1000.13,14.25,6.16,21.86
260,2026-07-13T13:28:11Z,1000.11,14.25,5.78,20.81
261,2026-07-13T13:28:12Z,1000.09,14.25,6.09,22.39
262,2026-07-13T13:28:13Z,1000.07,14.25,6.06,29.52
263,2026-07-13T13:28:14Z,1000.04,14.25,5.29,25.32
264,2026-07-13T13:28:15Z,1000.03,14.25,4.76,23.36
265,2026-07-13T13:28:16Z,1000.01,14.25,4.41,28.51
266,2026-07-13T13:28:17Z,999.99,14.25,3.97,28.66
267,2026-07-13T13:28:18Z,999.97,14.25,3.08,31.67
268,2026-07-13T13:28:19Z,999.95,14.25,2.36,28.88
269,2026-07-13T13:28:20Z,999.93,14.25,1.55,25.49
270,2026-07-13T13:28:21Z,999.92,14.25,0.86,27.30
271,2026-07-13T13:28:22Z,999.91,14.25,0.29,26.56
272,2026-07-13T13:28:23Z,999.90,14.25,0.16,26.73
273,2026-07-13T13:28:24Z,999.90,14.25,0.00,25.71
274,2026-07-13T13:28:25Z,999.90,14.25,0.00,26.61
275,2026-07-13T13:28:26Z,999.90,14.25,0.00,26.84
276,2026-07-13T13:28:27Z,999.89,14.25,0.00,25.93
277,2026-07-13T13:28:28Z,999.89,14.25,0.00,25.69
278,2026-07-13T13:28:29Z,999.89,14.25,0.00,25.01
279,2026-07-13T13:28:30Z,999.89,14.25,0.00,24.20
280,2026-07-13T13:28:31Z,999.89,14.25,0.00,21.93
281,2026-07-13T13:28:32Z,999.89,14.25,1.79,18.28
282,2026-07-13T13:28:33Z,999.89,14.25,3.29,13.35
283,2026-07-13T13:28:34Z,999.87,14.25,3.64,13.33
284,2026-07-13T13:28:35Z,999.85,14.25,3.64,25.48
285,2026-07-13T13:28:36Z,999.82,14.25,4.26,21.48
286,2026-07-13T13:28:37Z,999.79,14.25,4.19,27.29
287,2026-07-13T13:28:38Z,999.75,14.25,5.01,33.59
288,2026-07-13T13:28:39Z,999.72,14.25,4.88,39.98
289,2026-07-13T13:28:40Z,999.69,14.25,4.06,31.84
290,2026-07-13T13:28:41Z,999.66,14.25,3.22,23.22
291,2026-07-13T13:28:42Z,999.64,14.25,2.63,28.12
292,2026-07-13T13:28:43Z,999.62,14.25,2.83,27.29
293,2026-07-13T13:28:44Z,999.60,14.25,5.11,27.46
294,2026-07-13T13:28:45Z,999.57,14.25,6.79,27.19
295,2026-07-13T13:28:46Z,999.53,14.25,7.86,27.07
296,2026-07-13T13:28:47Z,999.49,14.25,9.35,29.44
297,2026-07-13T13:28:48Z,999.44,14.25,9.66,26.84
298,2026-07-13T13:28:49Z,999.39,14.25,9.43,27.23
299,2026-07-13T13:28:50Z,999.35,14.25,9.40,26.53
300,2026-07-13T13:28:51Z,999.30,14.25,9.45,28.16
301,2026-07-13T13:28:52Z,999.27,14.25,9.14,29.47
302,2026-07-13T13:28:53Z,999.24,14.25,8.87,27.54
303,2026-07-13T13:28:54Z,999.21,14.25,8.40,27.69
304,2026-07-13T13:28:55Z,999.19,14.25,8.05,28.13
305,2026-07-13T13:28:56Z,999.18,14.25,7.66,28.37
306,2026-07-13T13:28:57Z,999.18,14.25,6.50,27.85
307,2026-07-13T13:28:58Z,999.18,14.25,5.16,27.29
308,2026-07-13T13:28:59Z,999.19,14.25,3.30,27.41
309,2026-07-13T13:29:00Z,999.20,14.25,0.99,27.11
310,2026-07-13T13:29:01Z,999.22,14.25,0.37,26.93
311,2026-07-13T13:29:02Z,999.23,14.25,0.00,27.35
312,2026-07-13T13:29:03Z,999.25,14.25,0.00,27.49
313,2026-07-13T13:29:04Z,999.26,14.25,0.00,27.61
314,2026-07-13T13:29:05Z,999.26,14.25,0.00,27.09
315,2026-07-13T13:29:06Z,999.26,14.25,1.79,26.25
316,2026-07-13T13:29:07Z,999.26,14.25,1.79,28.15
317,2026-07-13T13:29:08Z,999.26,14.25,2.94,29.82
318,2026-07-13T13:29:09Z,999.24,14.25,3.69,30.41
319,2026-07-13T13:29:10Z,999.23,14.25,3.84,30.51
320,2026-07-13T13:29:11Z,999.22,14.25,4.29,28.59
321,2026-07-13T13:29:12Z,999.20,14.25,5.07,27.81
322,2026-07-13T13:29:13Z,999.19,14.25,5.84,36.51
323,2026-07-13T13:29:14Z,999.18,14.25,6.17,37.56
324,2026-07-13T13:29:15Z,999.15,14.25,6.09,36.30
325,2026-07-13T13:29:16Z,999.12,14.25,6.54,36.56
326,2026-07-13T13:29:17Z,999.11,14.25,7.25,34.29
327,2026-07-13T13:29:18Z,999.09,14.25,7.40,35.32
328,2026-07-13T13:29:19Z,999.07,14.25,7.30,35.84
329,2026-07-13T13:29:20Z,999.06,14.25,8.30,35.88
330,2026-07-13T13:29:21Z,999.05,14.25,8.56,37.35
331,2026-07-13T13:29:22Z,999.05,14.25,8.73,37.45
332,2026-07-13T13:29:23Z,999.05,14.25,9.02,33.86
333,2026-07-13T13:29:24Z,999.05,14.25,9.46,36.25
334,2026-07-13T13:29:25Z,999.07,14.25,9.81,35.99
335,2026-07-13T13:29:26Z,999.09,14.25,10.11,37.64
336,2026-07-13T13:29:27Z,999.10,14.25,10.16,38.08
337,2026-07-13T13:29:28Z,999.11,14.25,10.18,36.73
338,2026-07-13T13:29:29Z,999.12,14.25,10.18,36.34
339,2026-07-13T13:29:30Z,999.14,14.25,10.53,37.22
340,2026-07-13T13:29:31Z,999.17,14.25,10.26,37.67
341,2026-07-13T13:29:32Z,999.19,14.25,9.75,39.29
342,2026-07-13T13:29:33Z,999.21,14.25,9.89,38.93
343,2026-07-13T13:29:34Z,999.24,14.25,9.44,37.19
344,2026-07-13T13:29:35Z,999.26,14.25,9.68,37.03
345,2026-07-13T13:29:36Z,999.28,14.25,10.00,37.04
346,2026-07-13T13:29:37Z,999.31,14.25,9.75,37.78
347,2026-07-13T13:29:38Z,999.33,14.25,9.45,37.03
348,2026-07-13T13:29:39Z,999.34,14.25,9.56,38.84
349,2026-07-13T13:29:40Z,999.37,14.25,9.76,39.15
350,2026-07-13T13:29:41Z,999.38,14.25,9.93,37.35
351,2026-07-13T13:29:42Z,999.40,14.25,9.93,37.20
352,2026-07-13T13:29:43Z,999.43,14.25,10.28,37.65
353,2026-07-13T13:29:44Z,999.47,14.25,10.58,39.43
354,2026-07-13T13:29:45Z,999.51,14.25,10.65,37.79
355,2026-07-13T13:29:46Z,999.55,14.25,10.41,35.36
356,2026-07-13T13:29:47Z,999.60,14.25,9.99,38.65
357,2026-07-13T13:29:48Z,999.65,14.25,9.59,38.65
358,2026-07-13T13:29:49Z,999.68,14.25,9.77,41.71
359,2026-07-13T13:29:50Z,999.70,15.13,9.53,38.81
360,2026-07-13T13:29:51Z,999.72,12.70,7.62,38.02
361,2026-07-13T13:29:52Z,999.75,11.06,5.07,37.14
362,2026-07-13T13:29:53Z,999.78,10.30,2.80,38.74
363,2026-07-13T13:29:54Z,999.81,9.84,0.96,40.18
364,2026-07-13T13:29:55Z,999.85,9.70,0.27,39.51
365,2026-07-13T13:29:56Z,999.88,9.98,0.06,38.12
366,2026-07-13T13:29:57Z,999.90,9.73,0.00,37.67
367,2026-07-13T13:29:58Z,999.91,9.89,0.00,37.21
368,2026-07-13T13:29:59Z,999.91,9.93,0.00,35.24
369,2026-07-13T13:30:00Z,999.92,9.94,0.00,35.74
370,2026-07-13T13:30:01Z,999.92,10.33,0.00,36.14
371,2026-07-13T13:30:02Z,999.93,10.43,0.00,36.45
372,2026-07-13T13:30:03Z,999.93,10.25,0.07,38.91
373,2026-07-13T13:30:04Z,999.93,10.10,0.07,38.91
374,2026-07-13T13:30:05Z,999.94,9.97,0.00,39.51
375,2026-07-13T13:30:06Z,999.94,9.97,0.00,37.61
376,2026-07-13T13:30:07Z,999.93,9.91,0.00,36.50
377,2026-07-13T13:30:08Z,999.93,9.84,0.00,37.26
378,2026-07-13T13:30:09Z,999.92,9.74,0.00,36.96
379,2026-07-13T13:30:10Z,999.91,9.69,0.00,37.65
380,2026-07-13T13:30:11Z,999.90,9.61,0.00,37.31
381,2026-07-13T13:30:12Z,999.90,9.57,0.00,37.14
382,2026-07-13T13:30:13Z,999.90,9.49,0.00,37.57
383,2026-07-13T13:30:14Z,999.90,9.46,0.00,37.16
384,2026-07-13T13:30:15Z,999.90,9.39,0.00,37.70
385,2026-07-13T13:30:16Z,999.90,9.58,0.05,39.00
386,2026-07-13T13:30:17Z,999.90,9.50,0.08,38.79
387,2026-07-13T13:30:18Z,999.90,9.42,0.22,39.79
388,2026-07-13T13:30:19Z,999.90,9.35,0.66,37.79
389,2026-07-13T13:30:20Z,999.90,9.33,1.84,37.01
390,2026-07-13T13:30:21Z,999.89,9.26,2.90,36.83
391,2026-07-13T13:30:22Z,999.88,9.20,3.86,35.82
392,2026-07-13T13:30:23Z,999.87,9.14,5.26,36.30
393,2026-07-13T13:30:24Z,999.86,9.18,5.67,35.73
394,2026-07-13T13:30:25Z,999.84,9.21,5.51,34.75
395,2026-07-13T13:30:26Z,999.82,9.15,6.39,36.48
396,2026-07-13T13:30:27Z,999.79,9.05,7.26,38.06
397,2026-07-13T13:30:28Z,999.76,8.83,8.27,37.26
398,2026-07-13T13:30:29Z,999.74,8.53,9.56,37.20
399,2026-07-13T13:30:30Z,999.74,9.14,10.21,38.81
400,2026-07-13T13:30:31Z,999.74,8.63,10.64,39.01
401,2026-07-13T13:30:32Z,999.79,8.34,11.07,41.76
402,2026-07-13T13:30:33Z,999.83,8.18,11.56,40.80
403,2026-07-13T13:30:34Z,999.88,8.10,11.53,40.76
404,2026-07-13T13:30:35Z,999.92,8.05,11.10,40.24
405,2026-07-13T13:30:36Z,999.96,8.32,10.88,39.04
406,2026-07-13T13:30:37Z,999.99,10.51,10.43,39.44
407,2026-07-13T13:30:38Z,1000.01,13.43,10.05,40.89
408,2026-07-13T13:30:39Z,1000.04,14.34,9.33,39.87
409,2026-07-13T13:30:40Z,1000.06,11.71,8.51,39.11
410,2026-07-13T13:30:41Z,1000.09,10.25,7.48,39.34
411,2026-07-13T13:30:42Z,1000.14,9.58,6.14,39.60
412,2026-07-13T13:30:43Z,1000.18,9.19,4.01,37.96
413,2026-07-13T13:30:44Z,1000.23,9.06,1.78,38.12
