elapsed_s,timestamp,pressure_hpa,gps_accuracy_m,gps_speed_mps,mag_ut
32,2026-07-10T16:10:00Z,999.76,10.04,0.00,106.87
33,2026-07-10T16:10:01Z,999.76,9.94,0.00,106.92
34,2026-07-10T16:10:02Z,999.76,10.09,0.00,106.92
35,2026-07-10T16:10:03Z,999.76,10.07,0.00,106.93
36,2026-07-10T16:10:04Z,999.76,9.97,0.00,106.97
37,2026-07-10T16:10:05Z,999.76,9.87,0.00,106.91
38,2026-07-10T16:10:06Z,999.76,9.78,0.00,107.02
39,2026-07-10T16:10:07Z,999.77,9.69,0.00,106.80
40,2026-07-10T16:10:08Z,999.77,9.61,0.02,93.56
41,2026-07-10T16:10:09Z,999.78,9.53,0.30,93.56
42,2026-07-10T16:10:10Z,999.78,9.45,1.73,92.23
43,2026-07-10T16:10:11Z,999.78,9.38,3.00,173.97
44,2026-07-10T16:10:12Z,999.77,9.31,6.28,683.53
45,2026-07-10T16:10:13Z,999.77,9.24,3.95,502.88
46,2026-07-10T16:10:14Z,999.75,9.18,0.63,276.60
47,2026-07-10T16:10:15Z,999.74,9.12,0.93,167.99
48,2026-07-10T16:10:16Z,999.72,9.07,4.61,81.79
49,2026-07-10T16:10:17Z,999.69,8.91,7.00,68.13
50,2026-07-10T16:10:18Z,999.65,8.77,6.22,69.41
51,2026-07-10T16:10:19Z,999.62,8.66,5.97,65.85
52,2026-07-10T16:10:20Z,999.62,8.57,6.10,67.10
53,2026-07-10T16:10:21Z,999.58,8.51,6.04,69.20
54,2026-07-10T16:10:22Z,999.53,8.45,5.70,64.71
55,2026-07-10T16:10:23Z,999.49,8.40,4.83,66.05
56,2026-07-10T16:10:24Z,999.47,8.37,4.25,63.29
57,2026-07-10T16:10:25Z,999.44,8.34,4.16,62.59
58,2026-07-10T16:10:26Z,999.42,8.31,3.80,59.10
59,2026-07-10T16:10:27Z,999.41,8.29,3.25,58.82
60,2026-07-10T16:10:28Z,999.40,8.27,2.69,56.63
61,2026-07-10T16:10:29Z,999.39,8.25,2.15,48.15
62,2026-07-10T16:10:30Z,999.37,8.24,2.21,48.00
63,2026-07-10T16:10:31Z,999.35,8.22,2.71,54.28
64,2026-07-10T16:10:32Z,999.33,8.21,3.40,56.76
65,2026-07-10T16:10:33Z,999.30,8.20,4.23,57.29
66,2026-07-10T16:10:34Z,999.27,8.19,4.99,56.92
67,2026-07-10T16:10:35Z,999.23,8.18,5.43,57.89
68,2026-07-10T16:10:36Z,999.23,8.17,5.41,56.14
69,2026-07-10T16:10:37Z,999.19,8.16,5.85,56.74
70,2026-07-10T16:10:38Z,999.16,8.16,5.71,57.83
71,2026-07-10T16:10:39Z,999.14,8.15,5.37,57.77
72,2026-07-10T16:10:40Z,999.10,8.14,5.41,58.07
73,2026-07-10T16:10:41Z,999.08,8.13,4.91,57.18
74,2026-07-10T16:10:42Z,999.05,8.13,4.42,56.06
75,2026-07-10T16:10:43Z,999.03,8.12,4.23,54.18
76,2026-07-10T16:10:44Z,999.02,8.11,3.89,48.22
77,2026-07-10T16:10:45Z,999.01,8.11,3.34,42.42
78,2026-07-10T16:10:46Z,998.99,8.10,3.63,34.30
79,2026-07-10T16:10:47Z,998.97,8.10,3.52,29.40
80,2026-07-10T16:10:48Z,998.95,8.09,3.29,27.29
81,2026-07-10T16:10:49Z,998.93,8.09,2.64,23.63
82,2026-07-10T16:10:50Z,998.90,8.08,1.60,23.42
83,2026-07-10T16:10:51Z,998.90,8.08,1.49,25.34
84,2026-07-10T16:10:52Z,998.89,8.08,2.02,31.63
85,2026-07-10T16:10:53Z,998.87,8.07,2.74,40.82
86,2026-07-10T16:10:54Z,998.86,8.07,3.28,48.97
87,2026-07-10T16:10:55Z,998.85,8.07,3.67,49.77
88,2026-07-10T16:10:56Z,998.83,8.06,4.00,49.49
89,2026-07-10T16:10:57Z,998.82,8.06,4.51,48.81
90,2026-07-10T16:10:58Z,998.80,8.06,4.54,47.50
91,2026-07-10T16:10:59Z,998.80,8.05,4.00,48.83
92,2026-07-10T16:11:00Z,998.80,8.05,4.03,51.75
93,2026-07-10T16:11:01Z,998.80,8.05,3.77,52.73
94,2026-07-10T16:11:02Z,998.81,8.05,3.32,54.51
95,2026-07-10T16:11:03Z,998.83,8.04,2.89,56.06
96,2026-07-10T16:11:04Z,998.85,8.04,3.36,57.35
97,2026-07-10T16:11:05Z,998.86,8.04,3.46,58.01
98,2026-07-10T16:11:06Z,998.86,8.04,3.46,61.47
99,2026-07-10T16:11:07Z,998.87,8.04,3.82,58.22
100,2026-07-10T16:11:08Z,998.87,8.04,3.82,58.08
101,2026-07-10T16:11:09Z,998.87,8.04,3.82,51.96
102,2026-07-10T16:11:10Z,998.87,8.03,4.36,49.36
103,2026-07-10T16:11:11Z,998.88,8.03,4.36,48.58
104,2026-07-10T16:11:12Z,998.90,8.03,5.27,46.77
105,2026-07-10T16:11:13Z,998.91,8.03,5.27,46.84
106,2026-07-10T16:11:14Z,998.93,8.02,4.01,42.54
107,2026-07-10T16:11:15Z,998.95,8.02,4.01,42.90
108,2026-07-10T16:11:16Z,998.96,8.02,4.01,44.18
109,2026-07-10T16:11:17Z,998.98,8.02,2.38,52.05
110,2026-07-10T16:11:18Z,999.00,8.02,1.48,53.27
111,2026-07-10T16:11:19Z,999.03,8.02,1.27,52.01
112,2026-07-10T16:11:20Z,999.05,8.02,1.43,54.79
113,2026-07-10T16:11:21Z,999.05,8.02,0.0,54.62
114,2026-07-10T16:11:22Z,999.06,8.02,0.0,54.88
115,2026-07-10T16:11:23Z,999.05,8.01,0.0,54.71
116,2026-07-10T16:11:24Z,999.06,8.02,0.0,54.95
117,2026-07-10T16:11:25Z,999.05,8.02,0.0,54.80
118,2026-07-10T16:11:26Z,999.06,8.01,0.0,54.66
119,2026-07-10T16:11:27Z,999.05,8.02,0.0,54.91
120,2026-07-10T16:11:28Z,999.06,8.02,0.0,54.75
121,2026-07-10T16:11:29Z,999.05,8.01,0.0,54.84
122,2026-07-10T16:11:30Z,999.06,8.02,0.0,54.70
EXPECTED 112
