elapsed_s,timestamp,pressure_hpa,gps_accuracy_m,gps_speed_mps,mag_ut
172,2026-07-14T11:02:52Z,1002.56,25.00,11.67,24.67
173,2026-07-14T11:02:53Z,1002.55,25.00,11.87,20.00
174,2026-07-14T11:02:54Z,1002.55,25.00,11.75,29.32
175,2026-07-14T11:02:55Z,1002.54,19.73,11.97,23.51
176,2026-07-14T11:02:56Z,1002.53,19.73,11.90,26.37
177,2026-07-14T11:02:57Z,1002.54,19.73,12.17,27.34
178,2026-07-14T11:02:58Z,1002.54,19.73,11.75,28.74
179,2026-07-14T11:02:59Z,1002.55,21.77,9.90,30.99
180,2026-07-14T11:03:00Z,1002.55,21.77,8.31,23.51
181,2026-07-14T11:03:01Z,1002.54,21.77,5.82,25.12
182,2026-07-14T11:03:02Z,1002.52,21.77,4.17,19.02
183,2026-07-14T11:03:03Z,1002.51,21.77,1.66,29.38
184,2026-07-14T11:03:04Z,1002.50,21.77,0.00,33.28
185,2026-07-14T11:03:05Z,1002.49,21.77,0.00,32.88
186,2026-07-14T11:03:06Z,1002.48,16.00,0.00,30.01
187,2026-07-14T11:03:07Z,1002.48,16.00,0.00,30.99
188,2026-07-14T11:03:08Z,1002.45,16.00,0.00,29.46
189,2026-07-14T11:03:09Z,1002.43,16.00,0.00,31.65
190,2026-07-14T11:03:10Z,1002.42,16.00,0.00,22.48
191,2026-07-14T11:03:11Z,1002.41,16.00,0.00,46.91
192,2026-07-14T11:03:12Z,1002.41,16.00,0.00,47.19
193,2026-07-14T11:03:13Z,1002.42,16.00,0.00,28.73
194,2026-07-14T11:03:14Z,1002.42,16.00,0.00,31.51
195,2026-07-14T11:03:15Z,1002.42,12.00,2.34,26.83
196,2026-07-14T11:03:16Z,1002.41,12.00,4.56,26.07
197,2026-07-14T11:03:17Z,1002.42,12.00,6.49,27.12
198,2026-07-14T11:03:18Z,1002.45,12.00,8.49,28.30
199,2026-07-14T11:03:19Z,1002.46,12.00,10.85,28.16
200,2026-07-14T11:03:20Z,1002.48,12.00,12.81,32.33
201,2026-07-14T11:03:21Z,1002.49,12.00,11.30,26.10
202,2026-07-14T11:03:22Z,1002.51,12.00,9.54,30.70
203,2026-07-14T11:03:23Z,1002.52,16.00,8.54,30.53
204,2026-07-14T11:03:24Z,1002.55,16.00,6.89,31.68
205,2026-07-14T11:03:25Z,1002.58,16.00,4.93,32.69
206,2026-07-14T11:03:26Z,1002.62,16.00,5.52,35.53
207,2026-07-14T11:03:27Z,1002.66,16.00,6.41,29.91
208,2026-07-14T11:03:28Z,1002.68,16.00,7.10,26.75
209,2026-07-14T11:03:29Z,1002.70,16.00,7.33,28.26
210,2026-07-14T11:03:30Z,1002.75,16.00,8.27,49.16
211,2026-07-14T11:03:31Z,1002.79,16.00,8.58,53.34
212,2026-07-14T11:03:32Z,1002.81,16.00,9.63,51.22
213,2026-07-14T11:03:33Z,1002.86,16.00,9.97,51.21
214,2026-07-14T11:03:34Z,1002.91,16.00,10.39,48.05
215,2026-07-14T11:03:35Z,1002.94,16.00,11.11,35.09
216,2026-07-14T11:03:36Z,1003.00,16.00,11.73,34.81
217,2026-07-14T11:03:37Z,1003.04,16.00,11.99,30.46
218,2026-07-14T11:03:38Z,1003.10,16.00,11.81,34.51
219,2026-07-14T11:03:39Z,1003.16,12.00,12.24,34.12
220,2026-07-14T11:03:40Z,1003.21,12.00,12.19,36.31
221,2026-07-14T11:03:41Z,1003.24,12.00,11.72,35.75
222,2026-07-14T11:03:42Z,1003.27,14.25,11.75,34.45
223,2026-07-14T11:03:43Z,1003.32,14.25,11.81,30.18
224,2026-07-14T11:03:44Z,1003.35,14.25,11.80,72.14
225,2026-07-14T11:03:45Z,1003.40,14.25,12.25,62.45
226,2026-07-14T11:03:46Z,1003.44,14.25,11.66,66.59
227,2026-07-14T11:03:47Z,1003.46,14.25,12.16,87.42
228,2026-07-14T11:03:48Z,1003.51,14.25,11.95,75.72
229,2026-07-14T11:03:49Z,1003.53,14.25,12.20,73.00
230,2026-07-14T11:03:50Z,1003.56,14.25,12.12,39.94
231,2026-07-14T11:03:51Z,1003.59,14.25,12.08,34.51
232,2026-07-14T11:03:52Z,1003.62,14.25,12.18,31.99
233,2026-07-14T11:03:53Z,1003.63,14.25,9.93,54.87
234,2026-07-14T11:03:54Z,1003.65,25.00,7.86,64.41
235,2026-07-14T11:03:55Z,1003.66,25.00,6.17,58.31
236,2026-07-14T11:03:56Z,1003.67,25.00,4.33,63.13
237,2026-07-14T11:03:57Z,1003.69,25.00,1.98,56.57
238,2026-07-14T11:03:58Z,1003.70,25.00,0.00,60.57
239,2026-07-14T11:03:59Z,1003.71,25.00,0.00,27.00
240,2026-07-14T11:04:00Z,1003.70,16.00,0.00,32.17
241,2026-07-14T11:04:01Z,1003.70,16.00,0.00,34.64
242,2026-07-14T11:04:02Z,1003.68,16.00,0.00,40.61
243,2026-07-14T11:04:03Z,1003.68,16.00,0.00,31.04
244,2026-07-14T11:04:04Z,1003.67,16.00,0.00,33.30
245,2026-07-14T11:04:05Z,1003.65,16.00,0.00,33.05
246,2026-07-14T11:04:06Z,1003.64,16.00,0.00,29.81
247,2026-07-14T11:04:07Z,1003.62,16.00,0.00,36.89
248,2026-07-14T11:04:08Z,1003.62,16.00,0.00,33.29
249,2026-07-14T11:04:09Z,1003.60,16.00,2.14,31.71
250,2026-07-14T11:04:10Z,1003.58,16.00,4.42,30.67
251,2026-07-14T11:04:11Z,1003.53,16.00,6.75,33.39
252,2026-07-14T11:04:12Z,1003.51,16.00,8.79,32.13
253,2026-07-14T11:04:13Z,1003.48,16.00,11.07,29.10
254,2026-07-14T11:04:14Z,1003.48,16.00,13.11,34.62
255,2026-07-14T11:04:15Z,1003.46,16.00,11.14,29.44
256,2026-07-14T11:04:16Z,1003.44,16.00,9.61,33.61
257,2026-07-14T11:04:17Z,1003.42,16.00,8.36,29.45
258,2026-07-14T11:04:18Z,1003.39,16.00,6.82,27.30
259,2026-07-14T11:04:19Z,1003.35,16.00,5.16,21.23
260,2026-07-14T11:04:20Z,1003.34,16.00,5.65,27.88
261,2026-07-14T11:04:21Z,1003.31,16.00,6.29,29.65
262,2026-07-14T11:04:22Z,1003.28,16.00,6.57,31.12
263,2026-07-14T11:04:23Z,1003.27,16.00,7.67,33.98
264,2026-07-14T11:04:24Z,1003.24,16.00,7.90,26.64
265,2026-07-14T11:04:25Z,1003.22,16.00,8.51,30.85
266,2026-07-14T11:04:26Z,1003.21,16.00,9.12,31.76
267,2026-07-14T11:04:27Z,1003.18,16.00,10.28,33.96
268,2026-07-14T11:04:28Z,1003.18,16.00,10.40,63.62
269,2026-07-14T11:04:29Z,1003.15,16.00,11.16,57.00
270,2026-07-14T11:04:30Z,1003.15,16.00,12.11,56.75
271,2026-07-14T11:04:31Z,1003.15,16.00,12.11,61.95
272,2026-07-14T11:04:32Z,1003.16,16.00,12.11,65.71
273,2026-07-14T11:04:33Z,1003.16,16.00,12.11,38.88
274,2026-07-14T11:04:34Z,1003.14,16.00,12.11,40.63
275,2026-07-14T11:04:35Z,1003.15,16.00,12.11,27.25
276,2026-07-14T11:04:36Z,1003.17,56.42,5.80,44.40
277,2026-07-14T11:04:37Z,1003.16,56.42,4.37,31.41
278,2026-07-14T11:04:38Z,1003.16,56.42,3.61,37.90
279,2026-07-14T11:04:39Z,1003.17,56.42,2.60,36.73
280,2026-07-14T11:04:40Z,1003.19,56.42,1.15,40.95
281,2026-07-14T11:04:41Z,1003.16,56.42,1.49,35.73
282,2026-07-14T11:04:42Z,1003.17,56.42,1.55,36.12
283,2026-07-14T11:04:43Z,1003.17,56.42,1.33,36.26
284,2026-07-14T11:04:44Z,1003.15,56.42,0.92,37.05
285,2026-07-14T11:04:45Z,1003.14,56.42,1.52,37.82
286,2026-07-14T11:04:46Z,1003.15,56.42,0.97,37.65
287,2026-07-14T11:04:47Z,1003.14,56.42,0.79,39.08
288,2026-07-14T11:04:48Z,1003.13,56.42,0.94,39.57
289,2026-07-14T11:04:49Z,1003.14,56.42,1.19,39.69
290,2026-07-14T11:04:50Z,1003.13,56.42,0.73,39.69
291,2026-07-14T11:04:51Z,1003.14,56.42,0.60,39.92
292,2026-07-14T11:04:52Z,1003.15,56.42,0.60,40.31
293,2026-07-14T11:04:53Z,1003.12,56.42,0.54,40.26
294,2026-07-14T11:04:54Z,1003.13,56.42,0.94,41.09
295,2026-07-14T11:04:55Z,1003.13,56.42,0.60,40.54
296,2026-07-14T11:04:56Z,1003.14,56.42,0.78,40.52
297,2026-07-14T11:04:57Z,1003.13,56.42,0.19,40.54
298,2026-07-14T11:04:58Z,1003.14,56.42,0.53,40.82
299,2026-07-14T11:04:59Z,1003.14,56.42,0.40,41.01
300,2026-07-14T11:05:00Z,1003.15,56.42,0.17,42.17
301,2026-07-14T11:05:01Z,1003.14,56.42,0.23,42.31
302,2026-07-14T11:05:02Z,1003.16,56.42,0.00,42.30
303,2026-07-14T11:05:03Z,1003.17,56.42,0.00,43.33
304,2026-07-14T11:05:04Z,1003.15,56.42,0.35,43.43
305,2026-07-14T11:05:05Z,1003.14,56.42,0.00,43.19
306,2026-07-14T11:05:06Z,1003.16,56.42,0.00,42.66
307,2026-07-14T11:05:07Z,1003.19,56.42,0.00,44.53
308,2026-07-14T11:05:08Z,1003.22,56.42,0.00,43.67
309,2026-07-14T11:05:09Z,1003.24,56.42,0.00,43.95
310,2026-07-14T11:05:10Z,1003.26,56.42,0.00,43.77
311,2026-07-14T11:05:11Z,1003.29,56.42,0.00,43.31
312,2026-07-14T11:05:12Z,1003.32,56.42,0.00,43.69
313,2026-07-14T11:05:13Z,1003.35,56.42,0.00,43.77
314,2026-07-14T11:05:14Z,1003.37,56.42,0.00,44.16
315,2026-07-14T11:05:15Z,1003.36,56.42,0.00,44.32
316,2026-07-14T11:05:16Z,1003.38,56.42,0.00,43.41
317,2026-07-14T11:05:17Z,1003.42,56.42,0.00,43.67
318,2026-07-14T11:05:18Z,1003.47,56.42,0.00,43.56
319,2026-07-14T11:05:19Z,1003.50,28.91,0.00,44.55
320,2026-07-14T11:05:20Z,1003.52,28.91,0.00,44.58
321,2026-07-14T11:05:21Z,1003.54,28.91,0.00,44.50
322,2026-07-14T11:05:22Z,1003.56,28.91,0.00,44.19
323,2026-07-14T11:05:23Z,1003.58,28.91,0.00,43.51
324,2026-07-14T11:05:24Z,1003.61,28.91,0.00,45.32
325,2026-07-14T11:05:25Z,1003.62,28.91,0.00,44.94
326,2026-07-14T11:05:26Z,1003.65,28.91,0.00,45.17
327,2026-07-14T11:05:27Z,1003.66,28.91,0.00,44.90
328,2026-07-14T11:05:28Z,1003.70,28.91,0.00,45.43
329,2026-07-14T11:05:29Z,1003.73,28.91,0.00,44.93
330,2026-07-14T11:05:30Z,1003.74,28.91,0.00,45.55
331,2026-07-14T11:05:31Z,1003.77,28.91,0.00,45.02
332,2026-07-14T11:05:32Z,1003.78,28.91,0.00,45.95
333,2026-07-14T11:05:33Z,1003.79,28.91,0.00,44.87
334,2026-07-14T11:05:34Z,1003.82,28.91,0.00,45.02
335,2026-07-14T11:05:35Z,1003.85,28.91,0.00,45.76
336,2026-07-14T11:05:36Z,1003.85,28.91,0.00,42.98
337,2026-07-14T11:05:37Z,1003.86,28.91,0.00,43.45
338,2026-07-14T11:05:38Z,1003.86,28.91,0.00,41.20
339,2026-07-14T11:05:39Z,1003.86,28.91,0.00,41.71
340,2026-07-14T11:05:40Z,1003.87,28.91,0.00,40.10
341,2026-07-14T11:05:41Z,1003.88,28.91,0.00,38.96
342,2026-07-14T11:05:42Z,1003.88,28.91,0.00,40.76
343,2026-07-14T11:05:43Z,1003.88,28.91,0.00,34.07
344,2026-07-14T11:05:44Z,1003.88,28.91,0.00,35.75
345,2026-07-14T11:05:45Z,1003.87,28.91,0.00,34.66
346,2026-07-14T11:05:46Z,1003.85,28.91,0.00,35.13
347,2026-07-14T11:05:47Z,1003.85,28.91,0.00,35.01
348,2026-07-14T11:05:48Z,1003.84,28.91,0.00,33.86
349,2026-07-14T11:05:49Z,1003.85,28.91,0.00,30.98
350,2026-07-14T11:05:50Z,1003.84,28.91,0.00,32.18
351,2026-07-14T11:05:51Z,1003.84,28.91,0.00,29.35
352,2026-07-14T11:05:52Z,1003.86,28.91,0.00,31.22
353,2026-07-14T11:05:53Z,1003.86,28.91,0.00,32.03
354,2026-07-14T11:05:54Z,1003.87,28.91,0.00,30.04
355,2026-07-14T11:05:55Z,1003.86,28.91,0.00,33.42
356,2026-07-14T11:05:56Z,1003.87,28.91,0.00,27.31
357,2026-07-14T11:05:57Z,1003.87,513.38,0.00,30.80
358,2026-07-14T11:05:58Z,1003.85,513.38,0.00,28.26
359,2026-07-14T11:05:59Z,1003.84,513.38,0.00,29.13
360,2026-07-14T11:06:00Z,1003.83,513.38,0.00,26.88
361,2026-07-14T11:06:01Z,1003.84,513.38,0.00,25.59
362,2026-07-14T11:06:02Z,1003.85,513.38,0.00,25.85
363,2026-07-14T11:06:03Z,1003.85,513.38,0.00,24.61
364,2026-07-14T11:06:04Z,1003.85,513.38,0.00,23.77
365,2026-07-14T11:06:05Z,1003.81,513.38,0.00,20.98
366,2026-07-14T11:06:06Z,1003.84,513.38,0.00,23.33
367,2026-07-14T11:06:07Z,1003.85,513.38,0.00,23.04
368,2026-07-14T11:06:08Z,1003.83,513.38,0.00,18.11
369,2026-07-14T11:06:09Z,1003.85,513.38,0.00,20.76
370,2026-07-14T11:06:10Z,1003.84,513.38,0.00,22.46
371,2026-07-14T11:06:11Z,1003.84,513.38,0.00,25.13
372,2026-07-14T11:06:12Z,1003.84,513.38,0.00,24.87
373,2026-07-14T11:06:13Z,1003.84,513.38,0.00,23.88
374,2026-07-14T11:06:14Z,1003.84,513.38,0.00,23.06
375,2026-07-14T11:06:15Z,1003.85,513.38,0.00,22.96
376,2026-07-14T11:06:16Z,1003.85,513.38,0.00,19.19
377,2026-07-14T11:06:17Z,1003.86,513.38,0.00,22.15
378,2026-07-14T11:06:18Z,1003.86,513.38,0.00,24.49
379,2026-07-14T11:06:19Z,1003.86,513.38,0.00,25.21
380,2026-07-14T11:06:20Z,1003.86,513.38,0.00,26.41
381,2026-07-14T11:06:21Z,1003.85,513.38,0.00,24.17
382,2026-07-14T11:06:22Z,1003.84,513.38,0.00,26.56
383,2026-07-14T11:06:23Z,1003.85,513.38,0.00,22.82
384,2026-07-14T11:06:24Z,1003.85,1219.41,0.00,21.70
385,2026-07-14T11:06:25Z,1003.85,1219.41,0.00,24.16
386,2026-07-14T11:06:26Z,1003.84,1219.41,0.00,23.64
387,2026-07-14T11:06:27Z,1003.84,1219.41,0.00,24.34
388,2026-07-14T11:06:28Z,1003.85,1219.41,0.00,20.76
389,2026-07-14T11:06:29Z,1003.85,1219.41,0.00,52.79
390,2026-07-14T11:06:30Z,1003.84,1219.41,0.00,54.86

EXPECTED 270
