elapsed_s,timestamp,pressure_hpa,gps_accuracy_m,gps_speed_mps,mag_ut
42,2026-07-14T12:00:42Z,1002.28,25.00,0.68,28.23
43,2026-07-14T12:00:43Z,1002.30,25.00,1.93,29.94
44,2026-07-14T12:00:44Z,1002.32,25.00,2.78,35.35
45,2026-07-14T12:00:45Z,1002.37,25.00,2.43,31.28
46,2026-07-14T12:00:46Z,1002.38,25.00,2.36,26.95
47,2026-07-14T12:00:47Z,1002.39,25.00,1.67,34.48
48,2026-07-14T12:00:48Z,1002.39,25.00,1.41,33.30
49,2026-07-14T12:00:49Z,1002.41,25.00,1.31,33.51
50,2026-07-14T12:00:50Z,1002.41,25.00,1.09,38.33
51,2026-07-14T12:00:51Z,1002.40,25.00,0.36,35.96
52,2026-07-14T12:00:52Z,1002.38,25.00,0.32,37.54
53,2026-07-14T12:00:53Z,1002.37,21.77,0.00,39.79
54,2026-07-14T12:00:54Z,1002.34,21.77,0.97,43.16
55,2026-07-14T12:00:55Z,1002.31,21.77,2.70,39.79
55,2026-07-14T12:00:55Z,1002.31,21.77,2.70,39.79
56,2026-07-14T12:00:56Z,1002.27,21.77,3.37,36.20
57,2026-07-14T12:00:57Z,1002.25,21.77,4.89,37.06
58,2026-07-14T12:00:58Z,1002.20,21.77,6.06,42.34
59,2026-07-14T12:00:59Z,1002.16,21.77,5.62,43.26
60,2026-07-14T12:01:00Z,1002.11,21.77,5.15,45.69
61,2026-07-14T12:01:01Z,1002.07,21.77,4.66,43.38
62,2026-07-14T12:01:02Z,1002.04,21.77,4.04,40.64
63,2026-07-14T12:01:03Z,1002.00,21.77,3.16,43.27
64,2026-07-14T12:01:04Z,1001.94,21.77,2.87,43.36
65,2026-07-14T12:01:05Z,1001.89,21.77,2.81,36.58
66,2026-07-14T12:01:06Z,1001.83,21.77,2.14,46.20
67,2026-07-14T12:01:07Z,1001.79,21.77,1.39,40.73
68,2026-07-14T12:01:08Z,1001.74,21.77,1.02,36.31
69,2026-07-14T12:01:09Z,1001.69,21.77,0.57,39.36
70,2026-07-14T12:01:10Z,1001.63,21.77,0.00,40.30
71,2026-07-14T12:01:11Z,1001.56,21.77,1.12,44.84
72,2026-07-14T12:01:12Z,1001.54,21.77,2.02,34.30
73,2026-07-14T12:01:13Z,1001.50,21.77,3.11,36.56
74,2026-07-14T12:01:14Z,1001.47,21.77,2.73,40.65
75,2026-07-14T12:01:15Z,1001.43,21.77,2.28,36.30
76,2026-07-14T12:01:16Z,1001.39,21.77,2.34,36.57
77,2026-07-14T12:01:17Z,1001.37,21.77,1.34,36.88
78,2026-07-14T12:01:18Z,1001.34,21.77,0.99,40.68
79,2026-07-14T12:01:19Z,1001.32,21.77,1.02,41.11
80,2026-07-14T12:01:20Z,1001.30,21.77,0.39,41.18
81,2026-07-14T12:01:21Z,1001.31,21.77,0.10,38.14
82,2026-07-14T12:01:22Z,1001.29,21.77,0.00,40.29
83,2026-07-14T12:01:23Z,1001.29,21.77,1.45,40.41
84,2026-07-14T12:01:24Z,1001.30,21.77,2.64,40.14
85,2026-07-14T12:01:25Z,1001.28,21.77,3.34,36.37
86,2026-07-14T12:01:26Z,1001.29,21.77,4.99,37.50
87,2026-07-14T12:01:27Z,1001.32,21.77,5.68,40.98
88,2026-07-14T12:01:28Z,1001.33,21.77,5.45,31.95
89,2026-07-14T12:01:29Z,1001.35,21.77,5.29,41.85
90,2026-07-14T12:01:30Z,1001.36,21.77,4.32,41.46
91,2026-07-14T12:01:31Z,1001.36,21.77,4.21,39.42
92,2026-07-14T12:01:32Z,1001.37,21.77,3.39,31.44
93,2026-07-14T12:01:33Z,1001.39,21.77,3.18,29.78
94,2026-07-14T12:01:34Z,1001.39,21.77,2.15,36.55
95,2026-07-14T12:01:35Z,1001.43,21.77,2.10,36.50
96,2026-07-14T12:01:36Z,1001.45,21.77,1.44,30.48
97,2026-07-14T12:01:37Z,1001.48,21.77,1.09,27.45
98,2026-07-14T12:01:38Z,1001.48,21.77,0.61,29.87
99,2026-07-14T12:01:39Z,1001.48,21.77,0.00,22.77
100,2026-07-14T12:01:40Z,1001.48,21.77,1.06,28.82
101,2026-07-14T12:01:41Z,1001.50,21.77,1.91,27.38
102,2026-07-14T12:01:42Z,1001.50,21.77,2.79,30.08
103,2026-07-14T12:01:43Z,1001.51,19.73,2.36,27.52
104,2026-07-14T12:01:44Z,1001.49,19.73,2.13,23.74
105,2026-07-14T12:01:45Z,1001.49,19.73,1.98,21.38
106,2026-07-14T12:01:46Z,1001.48,19.73,1.33,21.99
107,2026-07-14T12:01:47Z,1001.47,19.73,1.06,23.29
108,2026-07-14T12:01:48Z,1001.44,19.73,1.25,33.43
109,2026-07-14T12:01:49Z,1001.42,19.73,0.84,26.20
110,2026-07-14T12:01:50Z,1001.39,14.25,0.27,27.15
111,2026-07-14T12:01:51Z,1001.36,14.25,0.00,32.21
112,2026-07-14T12:01:52Z,1001.33,14.25,1.20,32.15
113,2026-07-14T12:01:53Z,1001.31,14.25,2.23,37.67
114,2026-07-14T12:01:54Z,1001.29,14.25,3.65,38.76
115,2026-07-14T12:01:55Z,1001.25,14.25,4.62,26.44
116,2026-07-14T12:01:56Z,1001.24,14.25,6.15,27.07
117,2026-07-14T12:01:57Z,1001.22,14.25,5.85,29.00
118,2026-07-14T12:01:58Z,1001.20,14.25,5.00,20.85
119,2026-07-14T12:01:59Z,1001.16,14.25,4.27,24.85
120,2026-07-14T12:02:00Z,1001.15,14.25,3.70,24.23
121,2026-07-14T12:02:01Z,1001.13,14.25,3.23,30.29
122,2026-07-14T12:02:02Z,1001.12,14.25,3.32,29.11
123,2026-07-14T12:02:03Z,1001.08,14.25,2.63,33.10
124,2026-07-14T12:02:04Z,1001.07,14.25,2.31,70.18
125,2026-07-14T12:02:05Z,1001.06,14.25,1.32,55.67
126,2026-07-14T12:02:06Z,1001.08,14.25,0.93,58.06
127,2026-07-14T12:02:07Z,1001.07,14.25,0.66,39.47
128,2026-07-14T12:02:08Z,1001.05,14.25,0.00,34.41
129,2026-07-14T12:02:09Z,1001.06,14.25,0.91,33.15
130,2026-07-14T12:02:10Z,1001.07,14.25,2.26,35.68
131,2026-07-14T12:02:11Z,1001.08,14.25,3.19,41.88
132,2026-07-14T12:02:12Z,1001.11,14.25,2.58,48.66
133,2026-07-14T12:02:13Z,1001.15,16.00,2.26,26.35
134,2026-07-14T12:02:14Z,1001.18,16.00,2.10,27.01
135,2026-07-14T12:02:15Z,1001.23,16.00,1.56,30.23
136,2026-07-14T12:02:16Z,1001.27,16.00,1.48,29.42
137,2026-07-14T12:02:17Z,1001.31,16.00,0.91,25.35
138,2026-07-14T12:02:18Z,1001.35,16.00,0.73,26.76
139,2026-07-14T12:02:19Z,1001.40,16.00,0.62,32.34
140,2026-07-14T12:02:20Z,1001.45,16.00,0.00,28.31
141,2026-07-14T12:02:21Z,1001.49,19.73,1.25,28.25
142,2026-07-14T12:02:22Z,1001.54,19.73,2.67,27.28
143,2026-07-14T12:02:23Z,1001.57,19.73,3.77,24.50
144,2026-07-14T12:02:24Z,1001.61,19.73,4.47,25.91
145,2026-07-14T12:02:25Z,1001.67,19.73,6.29,28.99
146,2026-07-14T12:02:26Z,1001.70,19.73,5.84,29.81
147,2026-07-14T12:02:27Z,1001.74,19.73,5.22,32.01
148,2026-07-14T12:02:28Z,1001.79,19.73,4.62,23.50
149,2026-07-14T12:02:29Z,1001.84,19.73,4.08,30.08
150,2026-07-14T12:02:30Z,1001.87,19.73,3.85,34.92
151,2026-07-14T12:02:31Z,1001.91,25.00,3.13,29.88
152,2026-07-14T12:02:32Z,1001.93,25.00,2.16,28.64
153,2026-07-14T12:02:33Z,1001.96,25.00,1.86,28.68
154,2026-07-14T12:02:34Z,1001.98,25.00,1.80,29.35
155,2026-07-14T12:02:35Z,1001.99,25.00,0.80,29.43
156,2026-07-14T12:02:36Z,1002.00,25.00,0.44,27.81
157,2026-07-14T12:02:37Z,1002.00,25.00,0.00,31.33
158,2026-07-14T12:02:38Z,1002.02,25.00,1.31,23.35
159,2026-07-14T12:02:39Z,1002.02,25.00,2.09,22.69
160,2026-07-14T12:02:40Z,1002.05,25.00,3.12,22.31
161,2026-07-14T12:02:41Z,1002.05,25.00,2.94,27.10
162,2026-07-14T12:02:42Z,1002.06,25.00,2.63,17.89
163,2026-07-14T12:02:43Z,1002.05,12.00,1.88,24.51
164,2026-07-14T12:02:44Z,1002.04,12.00,1.72,21.58
165,2026-07-14T12:02:45Z,1002.03,12.00,1.03,19.90
166,2026-07-14T12:02:46Z,1002.02,12.00,0.92,27.10
167,2026-07-14T12:02:47Z,1002.02,16.00,0.61,22.93
168,2026-07-14T12:02:48Z,1002.02,16.00,0.36,26.50
168,2026-07-14T12:02:48Z,1002.02,16.00,0.36,26.50
169,2026-07-14T12:02:49Z,1002.00,16.00,0.00,26.37
170,2026-07-14T12:02:50Z,1002.00,16.00,0.95,28.16
171,2026-07-14T12:02:51Z,1001.99,16.00,2.42,31.44
172,2026-07-14T12:02:52Z,1002.00,16.00,3.73,29.44
173,2026-07-14T12:02:53Z,1002.00,16.00,4.71,28.68
174,2026-07-14T12:02:54Z,1001.99,16.00,6.12,26.93
175,2026-07-14T12:02:55Z,1001.99,16.00,5.24,31.59
176,2026-07-14T12:02:56Z,1001.99,16.00,5.17,28.76
177,2026-07-14T12:02:57Z,1002.00,16.00,4.44,30.86
178,2026-07-14T12:02:58Z,1002.02,16.00,4.11,27.41
179,2026-07-14T12:02:59Z,1002.03,16.00,3.31,28.64
180,2026-07-14T12:03:00Z,1002.04,16.00,3.01,29.49
181,2026-07-14T12:03:01Z,1002.08,19.73,2.29,34.58
182,2026-07-14T12:03:02Z,1002.09,19.73,1.87,29.27
183,2026-07-14T12:03:03Z,1002.12,19.73,1.36,25.45
184,2026-07-14T12:03:04Z,1002.13,19.73,0.67,24.17
185,2026-07-14T12:03:05Z,1002.17,19.73,0.49,30.26
186,2026-07-14T12:03:06Z,1002.20,19.73,0.00,29.06
187,2026-07-14T12:03:07Z,1002.22,19.73,1.26,32.91
188,2026-07-14T12:03:08Z,1002.26,19.73,2.08,25.23
189,2026-07-14T12:03:09Z,1002.30,12.00,2.66,25.60
190,2026-07-14T12:03:10Z,1002.33,12.00,2.95,26.06
191,2026-07-14T12:03:11Z,1002.37,12.00,2.11,28.74
192,2026-07-14T12:03:12Z,1002.40,12.00,1.78,32.66
193,2026-07-14T12:03:13Z,1002.43,12.00,1.60,25.95
194,2026-07-14T12:03:14Z,1002.46,12.00,1.10,35.94
195,2026-07-14T12:03:15Z,1002.49,12.00,1.11,33.11
196,2026-07-14T12:03:16Z,1002.51,12.00,0.64,30.53
197,2026-07-14T12:03:17Z,1002.56,14.25,0.03,33.07
198,2026-07-14T12:03:18Z,1002.60,14.25,0.00,21.48
199,2026-07-14T12:03:19Z,1002.61,14.25,0.89,31.81
200,2026-07-14T12:03:20Z,1002.64,14.25,2.18,24.39
201,2026-07-14T12:03:21Z,1002.65,14.25,3.68,28.65
202,2026-07-14T12:03:22Z,1002.66,14.25,4.70,25.10
203,2026-07-14T12:03:23Z,1002.67,14.25,5.76,30.59
204,2026-07-14T12:03:24Z,1002.67,14.25,5.67,29.46
205,2026-07-14T12:03:25Z,1002.67,14.25,4.92,27.86
206,2026-07-14T12:03:26Z,1002.66,14.25,4.68,24.44
207,2026-07-14T12:03:27Z,1002.63,14.25,3.97,34.34
208,2026-07-14T12:03:28Z,1002.61,14.25,3.24,30.74
209,2026-07-14T12:03:29Z,1002.57,14.25,2.95,28.21
210,2026-07-14T12:03:30Z,1002.56,14.25,2.29,32.57
211,2026-07-14T12:03:31Z,1002.55,14.25,1.76,25.23
212,2026-07-14T12:03:32Z,1002.51,14.25,1.32,24.42
213,2026-07-14T12:03:33Z,1002.48,14.25,0.75,26.83
214,2026-07-14T12:03:34Z,1002.45,14.25,0.64,22.19
215,2026-07-14T12:03:35Z,1002.42,14.25,0.00,22.66
216,2026-07-14T12:03:36Z,1002.37,14.25,0.66,32.74
217,2026-07-14T12:03:37Z,1002.33,14.25,1.88,26.21
218,2026-07-14T12:03:38Z,1002.31,19.73,2.75,25.41
219,2026-07-14T12:03:39Z,1002.25,19.73,2.99,32.26
220,2026-07-14T12:03:40Z,1002.21,19.73,2.20,33.06
221,2026-07-14T12:03:41Z,1002.18,19.73,1.67,24.22
222,2026-07-14T12:03:42Z,1002.14,19.73,1.67,29.09
223,2026-07-14T12:03:43Z,1002.10,19.73,1.02,34.51
224,2026-07-14T12:03:44Z,1002.06,19.73,0.85,31.21
225,2026-07-14T12:03:45Z,1002.04,19.73,0.52,35.74
226,2026-07-14T12:03:46Z,1002.02,19.73,0.61,34.86
227,2026-07-14T12:03:47Z,1001.99,19.73,0.00,30.68
228,2026-07-14T12:03:48Z,1001.96,19.73,1.08,40.32
229,2026-07-14T12:03:49Z,1001.92,19.73,2.54,28.94
230,2026-07-14T12:03:50Z,1001.90,25.00,3.58,27.61
231,2026-07-14T12:03:51Z,1001.88,25.00,4.87,23.19
232,2026-07-14T12:03:52Z,1001.86,25.00,5.85,32.71
233,2026-07-14T12:03:53Z,1001.84,25.00,5.73,29.68
234,2026-07-14T12:03:54Z,1001.84,25.00,5.33,31.93
235,2026-07-14T12:03:55Z,1001.84,25.00,4.26,33.75
236,2026-07-14T12:03:56Z,1001.85,25.00,3.85,31.01
237,2026-07-14T12:03:57Z,1001.85,25.00,3.17,32.18
238,2026-07-14T12:03:58Z,1001.87,25.00,3.32,34.30
239,2026-07-14T12:03:59Z,1001.87,25.00,2.45,27.18
240,2026-07-14T12:04:00Z,1001.86,25.00,2.02,32.70
241,2026-07-14T12:04:01Z,1001.88,25.00,1.46,30.02
242,2026-07-14T12:04:02Z,1001.88,25.00,1.21,29.83
243,2026-07-14T12:04:03Z,1001.87,12.00,0.46,63.89
244,2026-07-14T12:04:04Z,1001.87,12.00,0.00,54.92
245,2026-07-14T12:04:05Z,1001.89,12.00,1.13,32.08
246,2026-07-14T12:04:06Z,1001.90,12.00,2.30,41.26
247,2026-07-14T12:04:07Z,1001.90,12.00,3.17,32.56
248,2026-07-14T12:04:08Z,1001.91,12.00,2.96,31.78
249,2026-07-14T12:04:09Z,1001.93,12.00,2.03,27.71
250,2026-07-14T12:04:10Z,1001.93,12.00,1.90,25.02
251,2026-07-14T12:04:11Z,1001.93,12.00,1.96,24.72
252,2026-07-14T12:04:12Z,1001.92,12.00,1.11,28.31
253,2026-07-14T12:04:13Z,1001.90,12.00,0.94,29.17
254,2026-07-14T12:04:14Z,1001.89,12.00,0.49,26.57
255,2026-07-14T12:04:15Z,1001.88,12.00,0.17,32.45
256,2026-07-14T12:04:16Z,1001.87,12.00,0.00,24.58
257,2026-07-14T12:04:17Z,1001.83,12.00,1.29,25.85
258,2026-07-14T12:04:18Z,1001.80,12.00,2.62,27.68
259,2026-07-14T12:04:19Z,1001.79,12.00,3.37,23.86
260,2026-07-14T12:04:20Z,1001.75,12.00,4.85,32.53
261,2026-07-14T12:04:21Z,1001.71,12.00,5.93,31.54
262,2026-07-14T12:04:22Z,1001.67,12.00,5.56,29.15
263,2026-07-14T12:04:23Z,1001.62,12.00,5.32,26.95
264,2026-07-14T12:04:24Z,1001.59,19.73,4.70,36.10
265,2026-07-14T12:04:25Z,1001.55,19.73,3.85,32.74
266,2026-07-14T12:04:26Z,1001.51,19.73,3.64,37.54
267,2026-07-14T12:04:27Z,1001.47,19.73,2.78,32.79
268,2026-07-14T12:04:28Z,1001.43,19.73,2.41,32.57
269,2026-07-14T12:04:29Z,1001.40,19.73,2.24,32.37
270,2026-07-14T12:04:30Z,1001.36,19.73,1.75,34.46
271,2026-07-14T12:04:31Z,1001.33,19.73,1.20,35.25
272,2026-07-14T12:04:32Z,1001.29,16.00,0.62,32.81
273,2026-07-14T12:04:33Z,1001.24,16.00,0.00,29.03
274,2026-07-14T12:04:34Z,1001.20,16.00,1.02,30.84
275,2026-07-14T12:04:35Z,1001.16,16.00,1.94,29.23
276,2026-07-14T12:04:36Z,1001.14,16.00,2.72,30.68
277,2026-07-14T12:04:37Z,1001.11,16.00,2.41,26.20
278,2026-07-14T12:04:38Z,1001.10,16.00,2.52,29.43
279,2026-07-14T12:04:39Z,1001.08,16.00,1.93,32.03
280,2026-07-14T12:04:40Z,1001.06,16.00,1.44,33.73
281,2026-07-14T12:04:41Z,1001.05,16.00,1.57,31.75
282,2026-07-14T12:04:42Z,1001.05,16.00,1.30,31.96
283,2026-07-14T12:04:43Z,1001.07,16.00,0.51,29.70
284,2026-07-14T12:04:44Z,1001.08,16.00,0.42,25.40
285,2026-07-14T12:04:45Z,1001.08,16.00,0.00,26.95
286,2026-07-14T12:04:46Z,1001.09,21.77,1.53,24.92
287,2026-07-14T12:04:47Z,1001.10,21.77,2.19,29.17
288,2026-07-14T12:04:48Z,1001.12,21.77,3.37,28.45
289,2026-07-14T12:04:49Z,1001.16,25.00,4.69,30.01
290,2026-07-14T12:04:50Z,1001.19,25.00,5.89,29.26
291,2026-07-14T12:04:51Z,1001.21,25.00,5.37,27.95
292,2026-07-14T12:04:52Z,1001.26,25.00,5.12,27.72
293,2026-07-14T12:04:53Z,1001.28,25.00,4.54,26.83
294,2026-07-14T12:04:54Z,1001.32,12.00,3.73,33.52
295,2026-07-14T12:04:55Z,1001.35,12.00,3.49,32.87
296,2026-07-14T12:04:56Z,1001.39,12.00,2.66,25.40
297,2026-07-14T12:04:57Z,1001.43,12.00,2.70,36.24
298,2026-07-14T12:04:58Z,1001.48,12.00,1.89,27.93
299,2026-07-14T12:04:59Z,1001.50,12.00,1.59,26.98
300,2026-07-14T12:05:00Z,1001.52,12.00,1.20,26.54
301,2026-07-14T12:05:01Z,1001.54,12.00,0.36,27.71
302,2026-07-14T12:05:02Z,1001.55,12.00,0.00,26.59
303,2026-07-14T12:05:03Z,1001.56,12.00,0.98,33.68
304,2026-07-14T12:05:04Z,1001.59,12.00,1.79,27.38
305,2026-07-14T12:05:05Z,1001.61,12.00,2.82,28.51
306,2026-07-14T12:05:06Z,1001.63,12.00,2.49,30.77
307,2026-07-14T12:05:07Z,1001.63,12.00,2.25,22.13
308,2026-07-14T12:05:08Z,1001.65,12.00,2.03,25.86
309,2026-07-14T12:05:09Z,1001.65,12.00,1.75,30.12
310,2026-07-14T12:05:10Z,1001.66,12.00,1.59,29.80
311,2026-07-14T12:05:11Z,1001.64,12.00,0.73,28.36
312,2026-07-14T12:05:12Z,1001.62,12.00,0.36,43.93
313,2026-07-14T12:05:13Z,1001.62,12.00,0.17,51.56
314,2026-07-14T12:05:14Z,1001.61,16.00,0.00,42.81
315,2026-07-14T12:05:15Z,1001.61,16.00,1.35,36.79
316,2026-07-14T12:05:16Z,1001.61,16.00,2.60,35.16
317,2026-07-14T12:05:17Z,1001.60,16.00,3.56,35.64
318,2026-07-14T12:05:18Z,1001.58,16.00,4.99,33.78
319,2026-07-14T12:05:19Z,1001.58,16.00,6.31,68.35
320,2026-07-14T12:05:20Z,1001.58,16.00,5.16,65.16
321,2026-07-14T12:05:21Z,1001.57,16.00,4.94,58.72
322,2026-07-14T12:05:22Z,1001.56,16.00,4.46,42.23
323,2026-07-14T12:05:23Z,1001.56,16.00,4.09,36.35
324,2026-07-14T12:05:24Z,1001.56,16.00,3.49,38.77
325,2026-07-14T12:05:25Z,1001.54,16.00,2.86,43.15
326,2026-07-14T12:05:26Z,1001.55,16.00,2.76,33.51
327,2026-07-14T12:05:27Z,1001.56,16.00,2.05,38.36
328,2026-07-14T12:05:28Z,1001.58,16.00,1.35,40.04
329,2026-07-14T12:05:29Z,1001.59,16.00,0.98,35.00
330,2026-07-14T12:05:30Z,1001.60,16.00,0.17,37.00
331,2026-07-14T12:05:31Z,1001.64,16.00,0.00,38.57
332,2026-07-14T12:05:32Z,1001.66,16.00,0.77,34.72
333,2026-07-14T12:05:33Z,1001.68,16.00,2.25,39.57
334,2026-07-14T12:05:34Z,1001.71,21.77,3.11,37.37
335,2026-07-14T12:05:35Z,1001.74,21.77,2.85,37.91
336,2026-07-14T12:05:36Z,1001.78,21.77,2.16,33.02
337,2026-07-14T12:05:37Z,1001.82,21.77,1.68,37.72
338,2026-07-14T12:05:38Z,1001.87,21.77,1.35,36.45
339,2026-07-14T12:05:39Z,1001.91,21.77,1.49,28.27
340,2026-07-14T12:05:40Z,1001.96,21.77,1.12,26.77
341,2026-07-14T12:05:41Z,1001.99,21.77,0.41,39.34
342,2026-07-14T12:05:42Z,1002.02,21.77,0.52,40.51
343,2026-07-14T12:05:43Z,1002.08,21.77,0.00,37.71
344,2026-07-14T12:05:44Z,1002.12,21.77,1.16,42.79
345,2026-07-14T12:05:45Z,1002.17,21.77,2.42,44.78
346,2026-07-14T12:05:46Z,1002.23,14.25,3.69,43.34
347,2026-07-14T12:05:47Z,1002.26,14.25,4.46,42.91
348,2026-07-14T12:05:48Z,1002.30,14.25,6.22,37.80
349,2026-07-14T12:05:49Z,1002.29,14.25,6.22,41.93
350,2026-07-14T12:05:50Z,1002.31,14.25,6.22,36.42
351,2026-07-14T12:05:51Z,1002.32,14.25,6.22,47.62
352,2026-07-14T12:05:52Z,1002.33,14.25,6.22,39.13
353,2026-07-14T12:05:53Z,1002.31,14.25,6.22,37.37
354,2026-07-14T12:05:54Z,1002.31,14.25,6.22,31.81
355,2026-07-14T12:05:55Z,1002.32,14.25,6.22,33.99
356,2026-07-14T12:05:56Z,1002.32,14.25,6.22,42.74
357,2026-07-14T12:05:57Z,1002.32,14.25,6.22,52.35
358,2026-07-14T12:05:58Z,1002.34,14.25,6.22,18.67
359,2026-07-14T12:05:59Z,1002.35,76.29,1.96,20.46
360,2026-07-14T12:06:00Z,1002.37,76.29,1.96,66.42
361,2026-07-14T12:06:01Z,1002.40,76.29,1.94,43.98
362,2026-07-14T12:06:02Z,1002.42,76.29,2.14,46.02
363,2026-07-14T12:06:03Z,1002.41,76.29,1.60,10.74
364,2026-07-14T12:06:04Z,1002.42,76.29,1.55,58.32
365,2026-07-14T12:06:05Z,1002.42,76.29,1.69,26.96
366,2026-07-14T12:06:06Z,1002.44,76.29,1.81,26.72
367,2026-07-14T12:06:07Z,1002.45,76.29,1.63,40.34
368,2026-07-14T12:06:08Z,1002.49,76.29,1.86,6.59
369,2026-07-14T12:06:09Z,1002.49,76.29,1.29,2.00
370,2026-07-14T12:06:10Z,1002.50,76.29,1.38,2.00
371,2026-07-14T12:06:11Z,1002.53,76.29,1.26,21.78
372,2026-07-14T12:06:12Z,1002.54,76.29,1.21,2.00
373,2026-07-14T12:06:13Z,1002.57,76.29,1.26,30.83
374,2026-07-14T12:06:14Z,1002.60,76.29,1.72,16.90
375,2026-07-14T12:06:15Z,1002.60,76.29,1.22,43.28
376,2026-07-14T12:06:16Z,1002.61,76.29,1.09,18.21
377,2026-07-14T12:06:17Z,1002.64,76.29,1.51,78.86
378,2026-07-14T12:06:18Z,1002.65,76.29,1.31,53.77
379,2026-07-14T12:06:19Z,1002.66,76.29,1.27,13.95
380,2026-07-14T12:06:20Z,1002.69,76.29,1.48,11.24
381,2026-07-14T12:06:21Z,1002.70,76.29,1.50,53.47
382,2026-07-14T12:06:22Z,1002.74,76.29,1.00,51.08
383,2026-07-14T12:06:23Z,1002.76,76.29,1.53,54.94
383,2026-07-14T12:06:23Z,1002.76,76.29,1.53,54.94
384,2026-07-14T12:06:24Z,1002.78,76.29,1.19,55.71
385,2026-07-14T12:06:25Z,1002.80,76.29,1.59,48.01
386,2026-07-14T12:06:26Z,1002.81,76.29,1.29,55.23
387,2026-07-14T12:06:27Z,1002.81,76.29,1.48,43.10
388,2026-07-14T12:06:28Z,1002.82,76.29,1.65,36.90
389,2026-07-14T12:06:29Z,1002.85,76.29,1.30,54.08
390,2026-07-14T12:06:30Z,1002.88,76.29,0.99,55.81
391,2026-07-14T12:06:31Z,1002.90,76.29,1.58,65.47
392,2026-07-14T12:06:32Z,1002.92,40.00,1.11,33.73
393,2026-07-14T12:06:33Z,1002.96,40.00,1.12,63.26
394,2026-07-14T12:06:34Z,1002.95,40.00,1.03,80.83
395,2026-07-14T12:06:35Z,1002.98,40.00,1.18,37.57
396,2026-07-14T12:06:36Z,1002.99,40.00,1.34,35.93
397,2026-07-14T12:06:37Z,1003.00,40.00,1.20,62.29
398,2026-07-14T12:06:38Z,1003.02,40.00,1.20,58.58
399,2026-07-14T12:06:39Z,1003.06,40.00,1.55,33.46
400,2026-07-14T12:06:40Z,1003.06,40.00,0.97,41.36
401,2026-07-14T12:06:41Z,1003.08,40.00,0.00,49.46
402,2026-07-14T12:06:42Z,1003.09,40.00,0.00,34.29
403,2026-07-14T12:06:43Z,1003.11,40.00,0.00,41.92
404,2026-07-14T12:06:44Z,1003.13,40.00,0.00,26.10
405,2026-07-14T12:06:45Z,1003.15,40.00,0.00,7.82
406,2026-07-14T12:06:46Z,1003.15,40.00,0.00,25.58
