elapsed_s,timestamp,pressure_hpa,gps_accuracy_m,gps_speed_mps,mag_ut
51,2026-07-14T10:30:51Z,1005.88,8.33,22.07,23.84
52,2026-07-14T10:30:52Z,1005.87,6.87,21.61,28.86
53,2026-07-14T10:30:53Z,1005.86,5.67,21.63,25.59
54,2026-07-14T10:30:54Z,1005.86,4.47,21.49,25.75
55,2026-07-14T10:30:55Z,1005.87,5.96,21.19,25.77
56,2026-07-14T10:30:56Z,1005.87,5.21,21.06,27.08
57,2026-07-14T10:30:57Z,1005.86,4.67,20.88,29.73
58,2026-07-14T10:30:58Z,1005.88,5.80,21.25,26.58
59,2026-07-14T10:30:59Z,1005.89,5.29,20.83,31.86
60,2026-07-14T10:31:00Z,1005.89,5.94,20.91,29.58
61,2026-07-14T10:31:01Z,1005.88,6.15,20.61,30.91
62,2026-07-14T10:31:02Z,1005.88,4.40,20.37,27.41
63,2026-07-14T10:31:03Z,1005.90,5.70,20.41,28.28
64,2026-07-14T10:31:04Z,1005.90,3.81,20.50,27.69
65,2026-07-14T10:31:05Z,1005.89,4.94,20.69,28.14
66,2026-07-14T10:31:06Z,1005.89,3.92,20.61,30.03
67,2026-07-14T10:31:07Z,1005.91,10.90,20.16,32.12
68,2026-07-14T10:31:08Z,1005.93,11.38,20.32,33.46
69,2026-07-14T10:31:09Z,1005.93,11.15,19.98,33.18
70,2026-07-14T10:31:10Z,1005.93,11.25,17.10,28.16
71,2026-07-14T10:31:11Z,1005.94,10.45,14.19,29.78
72,2026-07-14T10:31:12Z,1005.95,11.41,11.54,30.48
73,2026-07-14T10:31:13Z,1005.97,10.54,8.65,30.83
74,2026-07-14T10:31:14Z,1005.97,11.36,5.73,34.39
75,2026-07-14T10:31:15Z,1005.97,11.61,6.32,27.83
76,2026-07-14T10:31:16Z,1005.97,10.22,6.68,22.62
77,2026-07-14T10:31:17Z,1005.97,10.39,6.47,30.82
78,2026-07-14T10:31:18Z,1005.99,9.42,6.80,24.76
79,2026-07-14T10:31:19Z,1005.98,9.93,6.84,29.44
80,2026-07-14T10:31:20Z,1005.98,8.45,7.13,29.22
81,2026-07-14T10:31:21Z,1005.94,9.66,7.96,31.63
82,2026-07-14T10:31:22Z,1005.95,8.74,8.83,28.78
83,2026-07-14T10:31:23Z,1005.96,9.64,9.36,29.21
84,2026-07-14T10:31:24Z,1005.97,8.37,10.36,30.89
85,2026-07-14T10:31:25Z,1005.96,8.77,11.31,28.18
86,2026-07-14T10:31:26Z,1005.94,9.42,11.69,27.90
87,2026-07-14T10:31:27Z,1005.94,9.88,12.98,32.19
88,2026-07-14T10:31:28Z,1005.94,9.36,13.80,27.53
89,2026-07-14T10:31:29Z,1005.95,10.24,14.52,37.30
90,2026-07-14T10:31:30Z,1005.92,4.82,15.40,30.83
91,2026-07-14T10:31:31Z,1005.94,5.35,16.11,31.16
92,2026-07-14T10:31:32Z,1005.95,5.66,17.32,30.25
93,2026-07-14T10:31:33Z,1005.97,4.75,18.12,32.13
94,2026-07-14T10:31:34Z,1005.99,5.47,18.62,37.09
95,2026-07-14T10:31:35Z,1005.99,5.77,19.23,30.51
96,2026-07-14T10:31:36Z,1006.00,4.45,20.58,29.84
97,2026-07-14T10:31:37Z,1006.00,4.37,21.05,32.96
98,2026-07-14T10:31:38Z,1006.01,4.23,21.75,26.57
99,2026-07-14T10:31:39Z,1006.01,5.35,21.70,31.92
100,2026-07-14T10:31:40Z,1006.03,5.57,21.60,30.80
101,2026-07-14T10:31:41Z,1006.04,5.22,21.53,30.37
102,2026-07-14T10:31:42Z,1006.06,9.87,21.86,29.39
103,2026-07-14T10:31:43Z,1006.07,10.38,21.23,26.03
104,2026-07-14T10:31:44Z,1006.09,10.27,21.17,33.40
105,2026-07-14T10:31:45Z,1006.09,9.33,21.16,30.67
106,2026-07-14T10:31:46Z,1006.10,10.78,21.03,31.91
107,2026-07-14T10:31:47Z,1006.13,4.64,21.41,36.08
108,2026-07-14T10:31:48Z,1006.12,6.18,21.19,36.18
109,2026-07-14T10:31:49Z,1006.12,5.37,20.57,33.93
110,2026-07-14T10:31:50Z,1006.14,5.75,20.85,36.63
111,2026-07-14T10:31:51Z,1006.15,5.91,21.04,31.50
112,2026-07-14T10:31:52Z,1006.18,5.60,20.95,32.83
113,2026-07-14T10:31:53Z,1006.19,4.39,20.71,33.48
114,2026-07-14T10:31:54Z,1006.21,4.19,20.58,35.62
115,2026-07-14T10:31:55Z,1006.25,5.22,20.50,28.83
116,2026-07-14T10:31:56Z,1006.25,6.14,20.13,29.44
117,2026-07-14T10:31:57Z,1006.28,4.27,20.40,28.55
118,2026-07-14T10:31:58Z,1006.28,6.42,20.02,31.75
119,2026-07-14T10:31:59Z,1006.31,4.51,17.38,34.80
120,2026-07-14T10:32:00Z,1006.32,4.36,14.54,33.03
121,2026-07-14T10:32:01Z,1006.34,5.22,11.57,36.20
122,2026-07-14T10:32:02Z,1006.37,5.29,8.84,28.38
123,2026-07-14T10:32:03Z,1006.39,4.45,6.09,37.03
124,2026-07-14T10:32:04Z,1006.41,5.44,6.35,33.45
125,2026-07-14T10:32:05Z,1006.42,4.75,6.33,35.11
126,2026-07-14T10:32:06Z,1006.43,3.95,6.21,32.37
127,2026-07-14T10:32:07Z,1006.44,4.21,6.38,52.90
128,2026-07-14T10:32:08Z,1006.44,7.94,6.66,47.11
129,2026-07-14T10:32:09Z,1006.46,8.38,7.20,47.22
130,2026-07-14T10:32:10Z,1006.48,9.09,8.06,43.25
131,2026-07-14T10:32:11Z,1006.49,7.20,8.76,43.88
132,2026-07-14T10:32:12Z,1006.50,9.19,9.50,25.30
133,2026-07-14T10:32:13Z,1006.52,7.17,10.03,29.10
134,2026-07-14T10:32:14Z,1006.55,8.10,10.89,27.82
135,2026-07-14T10:32:15Z,1006.57,7.66,11.65,30.43
136,2026-07-14T10:32:16Z,1006.57,7.68,12.60,31.11
137,2026-07-14T10:32:17Z,1006.58,7.09,13.90,29.30
138,2026-07-14T10:32:18Z,1006.58,7.03,14.16,28.21
139,2026-07-14T10:32:19Z,1006.59,8.68,15.35,29.94
140,2026-07-14T10:32:20Z,1006.60,8.21,15.93,29.02
141,2026-07-14T10:32:21Z,1006.61,8.30,16.67,31.51
142,2026-07-14T10:32:22Z,1006.61,7.44,17.62,28.95
143,2026-07-14T10:32:23Z,1006.61,7.25,18.34,26.94
144,2026-07-14T10:32:24Z,1006.61,6.98,19.23,28.39
145,2026-07-14T10:32:25Z,1006.61,7.35,20.48,34.55
146,2026-07-14T10:32:26Z,1006.62,9.17,20.84,29.94
147,2026-07-14T10:32:27Z,1006.63,8.24,21.98,31.50
148,2026-07-14T10:32:28Z,1006.63,8.12,21.90,31.34
149,2026-07-14T10:32:29Z,1006.62,8.91,21.50,33.84
150,2026-07-14T10:32:30Z,1006.62,7.76,21.63,32.55
151,2026-07-14T10:32:31Z,1006.60,7.75,21.69,32.16
152,2026-07-14T10:32:32Z,1006.59,5.22,21.52,32.56
153,2026-07-14T10:32:33Z,1006.58,5.12,21.75,32.44
154,2026-07-14T10:32:34Z,1006.56,6.31,21.35,36.94
155,2026-07-14T10:32:35Z,1006.56,5.54,21.30,32.16
156,2026-07-14T10:32:36Z,1006.52,6.12,20.81,31.84
157,2026-07-14T10:32:37Z,1006.52,6.05,20.83,35.29
158,2026-07-14T10:32:38Z,1006.49,4.71,20.81,33.50
159,2026-07-14T10:32:39Z,1006.49,4.41,20.61,33.34
160,2026-07-14T10:32:40Z,1006.46,5.20,20.90,29.30
161,2026-07-14T10:32:41Z,1006.46,4.49,20.89,29.69
162,2026-07-14T10:32:42Z,1006.45,5.51,20.25,31.78
163,2026-07-14T10:32:43Z,1006.42,4.55,20.11,33.32
164,2026-07-14T10:32:44Z,1006.40,4.23,20.31,37.54
165,2026-07-14T10:32:45Z,1006.36,6.13,20.42,32.96
166,2026-07-14T10:32:46Z,1006.31,5.62,20.11,33.96
167,2026-07-14T10:32:47Z,1006.29,8.41,20.24,31.47
168,2026-07-14T10:32:48Z,1006.26,7.98,17.19,29.34
169,2026-07-14T10:32:49Z,1006.24,8.47,14.05,30.15
170,2026-07-14T10:32:50Z,1006.20,7.02,11.76,26.20
171,2026-07-14T10:32:51Z,1006.17,7.05,9.04,27.55
172,2026-07-14T10:32:52Z,1006.15,8.63,6.23,26.71
173,2026-07-14T10:32:53Z,1006.12,7.60,6.33,28.60
174,2026-07-14T10:32:54Z,1006.12,8.83,6.08,30.14
175,2026-07-14T10:32:55Z,1006.09,6.24,6.29,28.40
176,2026-07-14T10:32:56Z,1006.07,5.31,6.52,44.81
177,2026-07-14T10:32:57Z,1006.02,6.06,6.75,72.94
178,2026-07-14T10:32:58Z,1006.01,8.48,7.15,28.64
179,2026-07-14T10:32:59Z,1005.97,8.02,7.57,26.63
180,2026-07-14T10:33:00Z,1005.94,9.08,8.50,30.17
181,2026-07-14T10:33:01Z,1005.91,8.74,9.36,31.01
182,2026-07-14T10:33:02Z,1005.89,8.44,10.44,28.09
183,2026-07-14T10:33:03Z,1005.87,8.91,11.21,28.91
184,2026-07-14T10:33:04Z,1005.85,7.55,12.18,25.90
185,2026-07-14T10:33:05Z,1005.84,8.73,12.93,27.94
186,2026-07-14T10:33:06Z,1005.83,8.77,13.32,26.66
187,2026-07-14T10:33:07Z,1005.79,8.71,14.57,23.59
188,2026-07-14T10:33:08Z,1005.77,8.98,15.04,26.79
189,2026-07-14T10:33:09Z,1005.77,7.14,16.44,26.72
190,2026-07-14T10:33:10Z,1005.75,9.05,17.10,24.22
191,2026-07-14T10:33:11Z,1005.76,7.72,18.05,24.60
192,2026-07-14T10:33:12Z,1005.75,8.36,18.35,22.80
193,2026-07-14T10:33:13Z,1005.76,5.98,19.66,28.02
194,2026-07-14T10:33:14Z,1005.74,4.81,20.34,25.96
195,2026-07-14T10:33:15Z,1005.73,5.39,21.06,29.56
196,2026-07-14T10:33:16Z,1005.73,4.97,22.27,30.76
197,2026-07-14T10:33:17Z,1005.73,4.73,22.09,31.35
198,2026-07-14T10:33:18Z,1005.72,5.77,21.62,31.93
199,2026-07-14T10:33:19Z,1005.73,6.65,21.66,30.91
200,2026-07-14T10:33:20Z,1005.72,4.40,21.44,31.47
201,2026-07-14T10:33:21Z,1005.73,6.25,21.69,28.67
202,2026-07-14T10:33:22Z,1005.72,5.22,21.41,27.44
203,2026-07-14T10:33:23Z,1005.72,4.38,21.55,28.49
204,2026-07-14T10:33:24Z,1005.70,5.15,21.40,32.16
205,2026-07-14T10:33:25Z,1005.72,4.91,21.18,31.35
206,2026-07-14T10:33:26Z,1005.73,5.54,21.25,21.92
207,2026-07-14T10:33:27Z,1005.73,7.98,21.02,27.68
208,2026-07-14T10:33:28Z,1005.75,9.15,21.12,30.20
209,2026-07-14T10:33:29Z,1005.75,8.63,20.68,31.38
210,2026-07-14T10:33:30Z,1005.76,8.86,20.54,31.72
211,2026-07-14T10:33:31Z,1005.78,6.84,20.25,36.93
212,2026-07-14T10:33:32Z,1005.81,8.02,20.43,29.39
213,2026-07-14T10:33:33Z,1005.82,8.64,20.09,32.00
214,2026-07-14T10:33:34Z,1005.83,8.12,20.10,35.47
215,2026-07-14T10:33:35Z,1005.83,7.20,19.91,35.91
216,2026-07-14T10:33:36Z,1005.85,4.15,20.17,37.00
217,2026-07-14T10:33:37Z,1005.86,5.29,17.28,37.21
217,2026-07-14T10:33:37Z,1005.86,5.29,17.28,37.21
218,2026-07-14T10:33:38Z,1005.88,4.03,14.59,42.96
219,2026-07-14T10:33:39Z,1005.91,4.26,11.65,41.65
220,2026-07-14T10:33:40Z,1005.91,5.08,8.84,29.79
221,2026-07-14T10:33:41Z,1005.93,6.10,6.00,28.97
222,2026-07-14T10:33:42Z,1005.97,3.83,6.46,33.66
223,2026-07-14T10:33:43Z,1006.00,5.14,6.00,31.78
224,2026-07-14T10:33:44Z,1006.02,4.89,6.53,35.08
225,2026-07-14T10:33:45Z,1006.03,5.29,6.72,33.66
226,2026-07-14T10:33:46Z,1006.05,4.19,6.56,34.97
227,2026-07-14T10:33:47Z,1006.07,5.74,6.68,33.39
228,2026-07-14T10:33:48Z,1006.07,5.44,7.87,34.85
229,2026-07-14T10:33:49Z,1006.10,4.08,8.63,37.03
230,2026-07-14T10:33:50Z,1006.12,4.95,9.30,33.91
231,2026-07-14T10:33:51Z,1006.14,5.94,10.22,35.94
232,2026-07-14T10:33:52Z,1006.15,5.32,11.50,32.86
233,2026-07-14T10:33:53Z,1006.18,3.83,12.28,36.57
234,2026-07-14T10:33:54Z,1006.18,5.18,12.78,32.56
235,2026-07-14T10:33:55Z,1006.19,5.51,13.76,33.91
236,2026-07-14T10:33:56Z,1006.20,5.16,14.81,39.71
237,2026-07-14T10:33:57Z,1006.21,3.73,15.10,36.52
238,2026-07-14T10:33:58Z,1006.24,4.90,16.15,34.70
239,2026-07-14T10:33:59Z,1006.25,3.65,17.23,36.07
240,2026-07-14T10:34:00Z,1006.25,4.39,17.75,37.12
241,2026-07-14T10:34:01Z,1006.26,4.48,18.83,34.86
242,2026-07-14T10:34:02Z,1006.28,4.99,19.48,38.87
243,2026-07-14T10:34:03Z,1006.28,5.95,20.04,35.45
244,2026-07-14T10:34:04Z,1006.28,7.12,21.20,35.70
245,2026-07-14T10:34:05Z,1006.29,7.91,22.25,37.15
246,2026-07-14T10:34:06Z,1006.31,6.94,21.93,36.09
247,2026-07-14T10:34:07Z,1006.32,8.05,21.84,41.48
248,2026-07-14T10:34:08Z,1006.33,8.10,21.96,40.56
249,2026-07-14T10:34:09Z,1006.33,8.22,21.60,33.26
250,2026-07-14T10:34:10Z,1006.34,9.14,21.46,36.94
251,2026-07-14T10:34:11Z,1006.33,8.83,21.12,34.33
252,2026-07-14T10:34:12Z,1006.34,7.00,21.29,31.80
253,2026-07-14T10:34:13Z,1006.33,4.68,21.53,31.35
254,2026-07-14T10:34:14Z,1006.34,3.83,21.25,35.85
255,2026-07-14T10:34:15Z,1006.34,4.84,20.86,29.88
256,2026-07-14T10:34:16Z,1006.33,3.50,21.01,30.49
257,2026-07-14T10:34:17Z,1006.34,5.05,20.56,31.91
258,2026-07-14T10:34:18Z,1006.34,3.60,21.03,25.80
259,2026-07-14T10:34:19Z,1006.35,3.50,20.29,30.35
260,2026-07-14T10:34:20Z,1006.35,3.50,20.39,25.32
261,2026-07-14T10:34:21Z,1006.36,3.50,20.36,33.00
262,2026-07-14T10:34:22Z,1006.37,3.56,19.96,25.17
263,2026-07-14T10:34:23Z,1006.35,4.81,20.32,30.01
264,2026-07-14T10:34:24Z,1006.35,3.64,20.16,29.33
265,2026-07-14T10:34:25Z,1006.35,3.73,20.32,30.60
266,2026-07-14T10:34:26Z,1006.35,5.58,17.16,26.34
267,2026-07-14T10:34:27Z,1006.34,5.22,14.57,26.97
268,2026-07-14T10:34:28Z,1006.35,6.16,11.66,25.05
269,2026-07-14T10:34:29Z,1006.37,5.85,9.07,27.88
270,2026-07-14T10:34:30Z,1006.38,5.70,5.93,27.25
271,2026-07-14T10:34:31Z,1006.39,4.36,5.88,24.01
272,2026-07-14T10:34:32Z,1006.40,5.12,6.43,20.49
273,2026-07-14T10:34:33Z,1006.39,4.40,6.44,21.66
274,2026-07-14T10:34:34Z,1006.39,6.51,6.95,26.81
275,2026-07-14T10:34:35Z,1006.38,5.20,6.82,30.07
276,2026-07-14T10:34:36Z,1006.37,4.41,6.78,25.34
277,2026-07-14T10:34:37Z,1006.39,4.72,7.53,30.83
278,2026-07-14T10:34:38Z,1006.40,5.53,8.82,27.53
279,2026-07-14T10:34:39Z,1006.41,5.84,9.68,28.73
280,2026-07-14T10:34:40Z,1006.43,5.81,10.31,26.54
281,2026-07-14T10:34:41Z,1006.42,5.26,11.42,28.04
282,2026-07-14T10:34:42Z,1006.43,5.44,11.97,30.89
283,2026-07-14T10:34:43Z,1006.42,5.74,12.74,29.10
284,2026-07-14T10:34:44Z,1006.42,6.05,13.57,27.91
285,2026-07-14T10:34:45Z,1006.41,5.30,14.78,25.83
286,2026-07-14T10:34:46Z,1006.41,5.79,15.40,42.61
287,2026-07-14T10:34:47Z,1006.42,4.46,16.06,42.55
288,2026-07-14T10:34:48Z,1006.43,6.01,16.99,41.68
289,2026-07-14T10:34:49Z,1006.43,5.30,17.66,43.93
290,2026-07-14T10:34:50Z,1006.43,4.54,18.99,46.53
291,2026-07-14T10:34:51Z,1006.44,4.72,19.74,30.49
292,2026-07-14T10:34:52Z,1006.44,4.68,20.61,33.79
293,2026-07-14T10:34:53Z,1006.44,5.32,21.25,36.16
294,2026-07-14T10:34:54Z,1006.45,5.79,22.24,31.10
295,2026-07-14T10:34:55Z,1006.47,5.79,22.24,35.09
296,2026-07-14T10:34:56Z,1006.46,5.79,22.24,47.81
297,2026-07-14T10:34:57Z,1006.45,5.79,22.24,36.34
298,2026-07-14T10:34:58Z,1006.45,5.79,22.24,45.47
299,2026-07-14T10:34:59Z,1006.43,5.79,22.24,44.50
300,2026-07-14T10:35:00Z,1006.43,5.79,22.24,45.23
301,2026-07-14T10:35:01Z,1006.43,5.79,22.24,38.20
302,2026-07-14T10:35:02Z,1006.43,5.79,22.24,51.44
303,2026-07-14T10:35:03Z,1006.44,5.79,22.24,43.58
304,2026-07-14T10:35:04Z,1006.45,40.81,5.20,48.43
305,2026-07-14T10:35:05Z,1006.44,40.81,3.47,47.38
306,2026-07-14T10:35:06Z,1006.45,40.81,1.74,44.27
307,2026-07-14T10:35:07Z,1006.44,40.81,1.66,37.10
308,2026-07-14T10:35:08Z,1006.43,40.81,1.90,49.47
309,2026-07-14T10:35:09Z,1006.42,40.81,1.85,36.74
310,2026-07-14T10:35:10Z,1006.41,40.81,2.15,39.25
311,2026-07-14T10:35:11Z,1006.39,40.81,1.89,35.52
312,2026-07-14T10:35:12Z,1006.37,40.81,1.73,36.46
313,2026-07-14T10:35:13Z,1006.35,40.81,2.15,31.84
314,2026-07-14T10:35:14Z,1006.31,40.81,1.62,28.03
315,2026-07-14T10:35:15Z,1006.30,40.81,1.72,59.72
316,2026-07-14T10:35:16Z,1006.29,40.81,2.00,36.90
317,2026-07-14T10:35:17Z,1006.28,40.81,1.97,49.07
318,2026-07-14T10:35:18Z,1006.28,40.81,1.48,46.97
319,2026-07-14T10:35:19Z,1006.23,40.81,1.65,21.35
320,2026-07-14T10:35:20Z,1006.22,40.81,2.02,34.13
321,2026-07-14T10:35:21Z,1006.21,40.81,1.43,52.48
322,2026-07-14T10:35:22Z,1006.20,40.81,1.68,39.51
323,2026-07-14T10:35:23Z,1006.19,40.81,1.86,76.66
324,2026-07-14T10:35:24Z,1006.17,40.81,1.31,49.66
325,2026-07-14T10:35:25Z,1006.16,40.81,1.27,65.95
326,2026-07-14T10:35:26Z,1006.15,40.81,1.22,64.59
327,2026-07-14T10:35:27Z,1006.14,40.81,1.79,65.52
328,2026-07-14T10:35:28Z,1006.12,40.81,1.15,88.69
329,2026-07-14T10:35:29Z,1006.12,40.81,1.52,65.23
330,2026-07-14T10:35:30Z,1006.13,40.81,1.82,43.93
331,2026-07-14T10:35:31Z,1006.11,40.81,1.74,55.30
332,2026-07-14T10:35:32Z,1006.08,40.81,2.19,36.96
333,2026-07-14T10:35:33Z,1006.08,40.81,2.21,39.27
334,2026-07-14T10:35:34Z,1006.09,40.81,2.73,44.20
335,2026-07-14T10:35:35Z,1006.09,40.81,2.19,67.31
336,2026-07-14T10:35:36Z,1006.06,40.81,2.27,55.68
337,2026-07-14T10:35:37Z,1006.04,40.81,2.02,83.68
338,2026-07-14T10:35:38Z,1006.02,40.81,2.30,50.15
339,2026-07-14T10:35:39Z,1006.02,76.29,2.58,79.07
340,2026-07-14T10:35:40Z,1005.99,76.29,2.47,32.17
341,2026-07-14T10:35:41Z,1006.00,76.29,2.11,10.04
342,2026-07-14T10:35:42Z,1005.99,76.29,2.27,29.19
342,2026-07-14T10:35:42Z,1005.99,76.29,2.27,29.19
343,2026-07-14T10:35:43Z,1005.97,76.29,2.43,35.98
344,2026-07-14T10:35:44Z,1005.95,76.29,2.10,25.70
345,2026-07-14T10:35:45Z,1005.93,76.29,1.91,37.52
346,2026-07-14T10:35:46Z,1005.92,76.29,2.28,10.45
347,2026-07-14T10:35:47Z,1005.90,76.29,1.97,19.59
348,2026-07-14T10:35:48Z,1005.87,76.29,2.17,22.29
349,2026-07-14T10:35:49Z,1005.87,76.29,1.65,19.74
350,2026-07-14T10:35:50Z,1005.86,76.29,1.56,43.73
351,2026-07-14T10:35:51Z,1005.84,76.29,1.68,26.31
352,2026-07-14T10:35:52Z,1005.83,76.29,1.89,86.93
353,2026-07-14T10:35:53Z,1005.81,76.29,1.54,75.87
354,2026-07-14T10:35:54Z,1005.80,76.29,1.38,61.22
355,2026-07-14T10:35:55Z,1005.79,92.54,1.67,84.37
356,2026-07-14T10:35:56Z,1005.76,92.54,1.45,55.43
357,2026-07-14T10:35:57Z,1005.78,92.54,1.32,47.93
358,2026-07-14T10:35:58Z,1005.77,92.54,1.55,49.22
359,2026-07-14T10:35:59Z,1005.76,92.54,1.61,47.88
360,2026-07-14T10:36:00Z,1005.76,92.54,1.58,49.24
361,2026-07-14T10:36:01Z,1005.75,92.54,1.44,45.61
362,2026-07-14T10:36:02Z,1005.76,92.54,1.03,48.61
363,2026-07-14T10:36:03Z,1005.75,92.54,0.99,46.21
364,2026-07-14T10:36:04Z,1005.73,92.54,1.48,48.33
365,2026-07-14T10:36:05Z,1005.72,92.54,1.23,47.68
366,2026-07-14T10:36:06Z,1005.73,92.54,1.05,45.71
367,2026-07-14T10:36:07Z,1005.74,92.54,0.81,44.73
368,2026-07-14T10:36:08Z,1005.75,92.54,0.98,42.55
369,2026-07-14T10:36:09Z,1005.74,92.54,1.24,47.20
370,2026-07-14T10:36:10Z,1005.74,92.54,0.55,43.73
371,2026-07-14T10:36:11Z,1005.74,92.54,1.05,45.68
372,2026-07-14T10:36:12Z,1005.73,92.54,0.83,44.73
373,2026-07-14T10:36:13Z,1005.73,92.54,0.44,48.45
374,2026-07-14T10:36:14Z,1005.73,92.54,0.54,48.29
375,2026-07-14T10:36:15Z,1005.73,92.54,0.78,47.70
376,2026-07-14T10:36:16Z,1005.74,92.54,0.78,43.85
377,2026-07-14T10:36:17Z,1005.75,92.54,0.27,45.44
378,2026-07-14T10:36:18Z,1005.76,92.54,0.77,45.75
379,2026-07-14T10:36:19Z,1005.76,92.54,0.48,44.27
380,2026-07-14T10:36:20Z,1005.77,92.54,0.65,42.80
381,2026-07-14T10:36:21Z,1005.75,92.54,0.56,42.37
382,2026-07-14T10:36:22Z,1005.73,92.54,0.50,45.92
383,2026-07-14T10:36:23Z,1005.75,92.54,0.24,47.64
384,2026-07-14T10:36:24Z,1005.74,92.54,0.17,42.42
385,2026-07-14T10:36:25Z,1005.74,92.54,0.50,47.14
386,2026-07-14T10:36:26Z,1005.72,92.54,0.24,79.43
387,2026-07-14T10:36:27Z,1005.72,92.54,0.00,68.17
388,2026-07-14T10:36:28Z,1005.74,92.54,0.13,79.00
389,2026-07-14T10:36:29Z,1005.73,92.54,0.42,43.72
390,2026-07-14T10:36:30Z,1005.75,92.54,0.00,44.99
391,2026-07-14T10:36:31Z,1005.78,92.54,0.00,44.97

EXPECTED 294
