elapsed_s,timestamp,pressure_hpa,gps_accuracy_m,gps_speed_mps,mag_ut
91,2026-07-14T12:31:31Z,999.96,25.00,10.88,426.72
92,2026-07-14T12:31:32Z,999.97,25.00,12.91,352.61
93,2026-07-14T12:31:33Z,999.96,25.00,11.56,600.74
94,2026-07-14T12:31:34Z,999.95,25.00,9.46,483.75
95,2026-07-14T12:31:35Z,999.93,25.00,8.40,30.46
96,2026-07-14T12:31:36Z,999.89,25.00,6.35,27.66
97,2026-07-14T12:31:37Z,999.86,25.00,5.00,30.95
98,2026-07-14T12:31:38Z,999.83,25.00,5.57,38.45
99,2026-07-14T12:31:39Z,999.81,25.00,6.25,38.90
100,2026-07-14T12:31:40Z,999.79,25.00,6.58,40.41
101,2026-07-14T12:31:41Z,999.75,25.00,7.65,35.23
102,2026-07-14T12:31:42Z,999.72,25.00,8.03,32.77
103,2026-07-14T12:31:43Z,999.69,25.00,9.08,35.11
104,2026-07-14T12:31:44Z,999.65,25.00,9.42,38.12
105,2026-07-14T12:31:45Z,999.60,25.00,10.10,36.88
106,2026-07-14T12:31:46Z,999.55,25.00,10.74,36.56
107,2026-07-14T12:31:47Z,999.50,25.00,11.55,38.29
108,2026-07-14T12:31:48Z,999.44,25.00,11.72,40.86
109,2026-07-14T12:31:49Z,999.39,25.00,11.78,33.90
110,2026-07-14T12:31:50Z,999.32,25.00,12.15,33.51
111,2026-07-14T12:31:51Z,999.27,25.00,12.22,38.28
112,2026-07-14T12:31:52Z,999.22,25.00,12.26,30.41
113,2026-07-14T12:31:53Z,999.19,25.00,11.79,33.39
114,2026-07-14T12:31:54Z,999.16,25.00,12.32,29.56
115,2026-07-14T12:31:55Z,999.12,25.00,12.21,28.43
116,2026-07-14T12:31:56Z,999.07,25.00,12.19,35.86
117,2026-07-14T12:31:57Z,999.02,25.00,12.13,34.67
118,2026-07-14T12:31:58Z,999.00,25.00,11.73,37.89
119,2026-07-14T12:31:59Z,998.97,25.00,11.86,31.72
120,2026-07-14T12:32:00Z,998.94,14.25,11.69,42.28
121,2026-07-14T12:32:01Z,998.94,14.25,12.20,36.97
122,2026-07-14T12:32:02Z,998.94,14.25,11.65,29.78
123,2026-07-14T12:32:03Z,998.95,14.25,12.05,32.97
124,2026-07-14T12:32:04Z,998.95,14.25,11.97,37.97
125,2026-07-14T12:32:05Z,998.97,14.25,9.71,35.53
126,2026-07-14T12:32:06Z,998.99,14.25,7.95,589.89
127,2026-07-14T12:32:07Z,999.01,14.25,5.79,441.12
128,2026-07-14T12:32:08Z,999.05,14.25,4.21,581.00
129,2026-07-14T12:32:09Z,999.07,14.25,1.83,602.38
130,2026-07-14T12:32:10Z,999.10,16.00,0.00,395.41
131,2026-07-14T12:32:11Z,999.13,16.00,0.00,411.58
132,2026-07-14T12:32:12Z,999.19,16.00,0.00,37.56
133,2026-07-14T12:32:13Z,999.23,16.00,0.00,31.45
134,2026-07-14T12:32:14Z,999.29,16.00,0.00,36.95
135,2026-07-14T12:32:15Z,999.35,16.00,0.00,39.03
136,2026-07-14T12:32:16Z,999.40,16.00,0.00,34.00
137,2026-07-14T12:32:17Z,999.46,16.00,0.00,33.68
138,2026-07-14T12:32:18Z,999.53,16.00,0.00,35.67
139,2026-07-14T12:32:19Z,999.57,16.00,0.00,32.52
140,2026-07-14T12:32:20Z,999.64,16.00,0.00,26.50
141,2026-07-14T12:32:21Z,999.69,16.00,2.07,32.63
142,2026-07-14T12:32:22Z,999.76,16.00,4.65,30.33
143,2026-07-14T12:32:23Z,999.81,16.00,6.65,29.75
144,2026-07-14T12:32:24Z,999.87,16.00,8.74,30.54
145,2026-07-14T12:32:25Z,999.93,16.00,10.86,28.28
146,2026-07-14T12:32:26Z,999.98,16.00,13.14,28.90
147,2026-07-14T12:32:27Z,1000.02,16.00,11.20,33.70
148,2026-07-14T12:32:28Z,1000.07,16.00,9.79,34.64
149,2026-07-14T12:32:29Z,1000.11,16.00,8.02,30.99
150,2026-07-14T12:32:30Z,1000.12,16.00,6.51,34.14
151,2026-07-14T12:32:31Z,1000.12,16.00,5.29,33.19
152,2026-07-14T12:32:32Z,1000.14,16.00,5.36,35.18
153,2026-07-14T12:32:33Z,1000.16,16.00,5.99,37.12
154,2026-07-14T12:32:34Z,1000.19,25.00,6.84,35.54
155,2026-07-14T12:32:35Z,1000.20,25.00,7.86,43.23
156,2026-07-14T12:32:36Z,1000.19,25.00,8.18,31.82
157,2026-07-14T12:32:37Z,1000.19,25.00,8.95,39.04
158,2026-07-14T12:32:38Z,1000.20,25.00,9.53,32.85
159,2026-07-14T12:32:39Z,1000.19,25.00,10.02,34.62
160,2026-07-14T12:32:40Z,1000.19,25.00,10.94,32.19
161,2026-07-14T12:32:41Z,1000.18,25.00,11.24,31.17
162,2026-07-14T12:32:42Z,1000.17,25.00,11.74,34.51
163,2026-07-14T12:32:43Z,1000.16,25.00,11.88,37.57
164,2026-07-14T12:32:44Z,1000.14,25.00,12.24,31.67
165,2026-07-14T12:32:45Z,1000.13,25.00,12.19,38.76
166,2026-07-14T12:32:46Z,1000.12,25.00,12.08,35.62
167,2026-07-14T12:32:47Z,1000.12,25.00,11.89,42.65
168,2026-07-14T12:32:48Z,1000.11,25.00,12.29,35.89
169,2026-07-14T12:32:49Z,1000.12,12.00,12.00,38.89
170,2026-07-14T12:32:50Z,1000.13,12.00,12.01,31.76
171,2026-07-14T12:32:51Z,1000.12,12.00,12.04,39.18
172,2026-07-14T12:32:52Z,1000.10,19.73,12.33,29.71
173,2026-07-14T12:32:53Z,1000.12,19.73,12.25,28.43
174,2026-07-14T12:32:54Z,1000.14,19.73,11.69,42.48
175,2026-07-14T12:32:55Z,1000.15,19.73,12.07,26.76
176,2026-07-14T12:32:56Z,1000.18,19.73,11.81,40.33
177,2026-07-14T12:32:57Z,1000.21,19.73,12.26,30.45
178,2026-07-14T12:32:58Z,1000.26,19.73,11.77,32.00
179,2026-07-14T12:32:59Z,1000.31,19.73,10.29,37.07
180,2026-07-14T12:33:00Z,1000.36,19.73,8.32,40.88
181,2026-07-14T12:33:01Z,1000.40,19.73,5.92,456.16
182,2026-07-14T12:33:02Z,1000.45,19.73,4.13,471.48
183,2026-07-14T12:33:03Z,1000.50,19.73,2.27,393.32
184,2026-07-14T12:33:04Z,1000.56,21.77,0.00,33.11
185,2026-07-14T12:33:05Z,1000.63,21.77,0.00,35.23
186,2026-07-14T12:33:06Z,1000.68,21.77,0.00,35.80
187,2026-07-14T12:33:07Z,1000.74,21.77,0.00,37.18
188,2026-07-14T12:33:08Z,1000.79,21.77,0.00,38.92
189,2026-07-14T12:33:09Z,1000.85,21.77,0.00,37.63
190,2026-07-14T12:33:10Z,1000.92,21.77,0.00,32.36
191,2026-07-14T12:33:11Z,1000.97,21.77,0.00,35.58
192,2026-07-14T12:33:12Z,1001.02,21.77,0.00,37.01
193,2026-07-14T12:33:13Z,1001.08,21.77,0.00,38.67
194,2026-07-14T12:33:14Z,1001.14,21.77,0.00,37.53
195,2026-07-14T12:33:15Z,1001.18,21.77,2.24,32.84
196,2026-07-14T12:33:16Z,1001.20,21.77,4.15,37.62
197,2026-07-14T12:33:17Z,1001.23,21.77,6.22,445.00
198,2026-07-14T12:33:18Z,1001.24,21.77,8.43,304.49
199,2026-07-14T12:33:19Z,1001.27,21.77,11.09,481.00
200,2026-07-14T12:33:20Z,1001.29,21.77,13.32,492.21
201,2026-07-14T12:33:21Z,1001.31,21.77,11.30,418.71
202,2026-07-14T12:33:22Z,1001.30,21.77,10.03,493.38
203,2026-07-14T12:33:23Z,1001.29,21.77,8.28,34.51
204,2026-07-14T12:33:24Z,1001.27,21.77,6.48,33.57
205,2026-07-14T12:33:25Z,1001.25,21.77,5.24,34.28
206,2026-07-14T12:33:26Z,1001.23,21.77,5.70,35.07
207,2026-07-14T12:33:27Z,1001.20,21.77,6.10,28.23
208,2026-07-14T12:33:28Z,1001.19,21.77,6.63,33.79
209,2026-07-14T12:33:29Z,1001.16,21.77,7.54,36.44
210,2026-07-14T12:33:30Z,1001.12,21.77,8.52,30.94
211,2026-07-14T12:33:31Z,1001.07,21.77,8.80,32.65
212,2026-07-14T12:33:32Z,1001.04,21.77,9.15,34.92
213,2026-07-14T12:33:33Z,1000.99,21.77,9.99,35.30
214,2026-07-14T12:33:34Z,1000.94,25.00,10.43,31.83
215,2026-07-14T12:33:35Z,1000.87,25.00,11.69,29.90
216,2026-07-14T12:33:36Z,1000.83,25.00,12.25,29.84
217,2026-07-14T12:33:37Z,1000.78,25.00,10.43,30.91
218,2026-07-14T12:33:38Z,1000.71,25.00,9.59,35.39
219,2026-07-14T12:33:39Z,1000.66,25.00,7.78,36.49
220,2026-07-14T12:33:40Z,1000.60,16.00,6.93,30.81
221,2026-07-14T12:33:41Z,1000.56,16.00,5.77,30.14
222,2026-07-14T12:33:42Z,1000.50,16.00,4.27,32.85
223,2026-07-14T12:33:43Z,1000.45,16.00,2.78,31.58
224,2026-07-14T12:33:44Z,1000.42,16.00,1.44,36.30
225,2026-07-14T12:33:45Z,1000.40,16.00,1.23,24.59
226,2026-07-14T12:33:46Z,1000.37,16.00,1.66,57.09
227,2026-07-14T12:33:47Z,1000.35,16.00,1.67,34.82
228,2026-07-14T12:33:48Z,1000.32,16.00,1.44,44.24
229,2026-07-14T12:33:49Z,1000.29,16.00,1.04,36.14
230,2026-07-14T12:33:50Z,1000.27,16.00,0.96,40.63
231,2026-07-14T12:33:51Z,1000.24,16.00,1.50,44.37
232,2026-07-14T12:33:52Z,1000.23,16.00,1.15,43.26
233,2026-07-14T12:33:53Z,1000.20,16.00,1.00,35.84
234,2026-07-14T12:33:54Z,1000.21,16.00,1.17,46.82
235,2026-07-14T12:33:55Z,1000.22,16.00,0.87,58.27
236,2026-07-14T12:33:56Z,1000.22,16.00,1.05,47.13
237,2026-07-14T12:33:57Z,1000.23,21.77,1.28,43.18
238,2026-07-14T12:33:58Z,1000.24,21.77,1.25,40.57
239,2026-07-14T12:33:59Z,1000.25,21.77,1.12,43.42
240,2026-07-14T12:34:00Z,1000.26,21.77,1.23,49.94
241,2026-07-14T12:34:01Z,1000.27,21.77,1.03,41.96
242,2026-07-14T12:34:02Z,1000.29,21.77,1.17,37.33
243,2026-07-14T12:34:03Z,1000.28,21.77,0.77,48.67
244,2026-07-14T12:34:04Z,1000.29,21.77,0.65,55.83
245,2026-07-14T12:34:05Z,1000.28,21.77,1.05,70.16
246,2026-07-14T12:34:06Z,1000.29,21.77,0.83,39.33
247,2026-07-14T12:34:07Z,1000.30,21.77,0.55,29.92
248,2026-07-14T12:34:08Z,1000.29,21.77,0.58,51.06
249,2026-07-14T12:34:09Z,1000.29,21.77,0.34,34.95
250,2026-07-14T12:34:10Z,1000.28,21.77,0.25,42.51
251,2026-07-14T12:34:11Z,1000.26,19.73,0.72,67.05
252,2026-07-14T12:34:12Z,1000.27,19.73,0.11,51.28
253,2026-07-14T12:34:13Z,1000.23,19.73,0.56,57.52
254,2026-07-14T12:34:14Z,1000.19,19.73,0.68,49.37
255,2026-07-14T12:34:15Z,1000.16,19.73,0.29,44.85
256,2026-07-14T12:34:16Z,1000.12,21.77,0.32,54.32
257,2026-07-14T12:34:17Z,1000.08,21.77,0.46,45.97
258,2026-07-14T12:34:18Z,1000.02,21.77,0.36,42.54
259,2026-07-14T12:34:19Z,999.96,21.77,0.31,67.97
260,2026-07-14T12:34:20Z,999.90,21.77,0.35,50.19
261,2026-07-14T12:34:21Z,999.84,21.77,0.00,56.66
262,2026-07-14T12:34:22Z,999.77,21.77,0.40,56.88
263,2026-07-14T12:34:23Z,999.70,21.77,0.00,64.63
264,2026-07-14T12:34:24Z,999.65,21.77,0.00,46.88

EXPECTED 254
