elapsed_s,timestamp,pressure_hpa,gps_accuracy_m,gps_speed_mps,mag_ut
46,2026-07-14T11:30:46Z,1004.24,8.86,7.00,25.46
47,2026-07-14T11:30:47Z,1004.22,9.73,7.40,22.37
48,2026-07-14T11:30:48Z,1004.19,10.55,7.89,25.73
49,2026-07-14T11:30:49Z,1004.17,9.05,8.56,24.32
50,2026-07-14T11:30:50Z,1004.13,9.95,9.13,26.21
51,2026-07-14T11:30:51Z,1004.11,9.06,9.75,28.38
52,2026-07-14T11:30:52Z,1004.11,8.95,10.57,24.47
53,2026-07-14T11:30:53Z,1004.11,9.82,11.30,24.93
54,2026-07-14T11:30:54Z,1004.09,9.28,11.97,27.73
55,2026-07-14T11:30:55Z,1004.08,10.43,11.93,27.33
56,2026-07-14T11:30:56Z,1004.05,8.55,11.94,30.51
57,2026-07-14T11:30:57Z,1004.02,4.43,12.04,23.45
58,2026-07-14T11:30:58Z,1004.01,5.40,11.77,27.05
59,2026-07-14T11:30:59Z,1004.00,4.60,11.70,24.53
60,2026-07-14T11:31:00Z,1004.00,6.37,12.18,24.68
61,2026-07-14T11:31:01Z,1004.00,6.30,12.26,28.68
62,2026-07-14T11:31:02Z,1004.00,6.65,12.20,27.11
63,2026-07-14T11:31:03Z,1003.99,5.24,12.35,26.31
64,2026-07-14T11:31:04Z,1004.01,6.52,11.69,30.89
65,2026-07-14T11:31:05Z,1004.01,11.74,12.11,25.08
66,2026-07-14T11:31:06Z,1004.00,10.23,12.16,25.43
67,2026-07-14T11:31:07Z,1004.01,10.29,12.18,21.55
68,2026-07-14T11:31:08Z,1004.02,10.69,12.02,30.00
69,2026-07-14T11:31:09Z,1004.03,10.97,12.22,33.04
70,2026-07-14T11:31:10Z,1004.04,11.53,12.24,27.70
71,2026-07-14T11:31:11Z,1004.06,10.03,10.12,28.76
72,2026-07-14T11:31:12Z,1004.06,10.33,8.19,23.32
73,2026-07-14T11:31:13Z,1004.05,11.88,6.32,24.67
74,2026-07-14T11:31:14Z,1004.04,10.25,4.23,29.75
75,2026-07-14T11:31:15Z,1004.07,10.71,2.17,27.25
76,2026-07-14T11:31:16Z,1004.05,4.47,0.00,34.61
77,2026-07-14T11:31:17Z,1004.05,4.45,0.00,32.50
78,2026-07-14T11:31:18Z,1004.07,5.00,0.00,26.03
79,2026-07-14T11:31:19Z,1004.07,5.52,0.00,29.23
80,2026-07-14T11:31:20Z,1004.07,4.26,0.00,28.09
81,2026-07-14T11:31:21Z,1004.05,4.21,0.00,29.08
82,2026-07-14T11:31:22Z,1004.06,4.08,0.00,28.79
83,2026-07-14T11:31:23Z,1004.08,5.90,0.00,27.59
84,2026-07-14T11:31:24Z,1004.08,4.88,0.00,31.40
85,2026-07-14T11:31:25Z,1004.10,3.56,0.00,32.37
86,2026-07-14T11:31:26Z,1004.10,4.68,0.00,31.01
87,2026-07-14T11:31:27Z,1004.10,3.57,1.95,30.82
88,2026-07-14T11:31:28Z,1004.11,5.06,4.25,30.42
89,2026-07-14T11:31:29Z,1004.09,3.89,6.84,25.87
90,2026-07-14T11:31:30Z,1004.09,5.16,8.94,28.71
91,2026-07-14T11:31:31Z,1004.09,4.07,10.52,29.96
92,2026-07-14T11:31:32Z,1004.08,5.59,13.06,27.37
93,2026-07-14T11:31:33Z,1004.08,5.70,11.67,27.27
94,2026-07-14T11:31:34Z,1004.08,5.47,9.76,30.34
95,2026-07-14T11:31:35Z,1004.08,3.96,8.37,27.36
96,2026-07-14T11:31:36Z,1004.06,5.03,6.45,31.32
97,2026-07-14T11:31:37Z,1004.06,3.82,4.69,27.04
98,2026-07-14T11:31:38Z,1004.05,5.85,5.31,25.39
99,2026-07-14T11:31:39Z,1004.05,5.86,6.38,34.04
100,2026-07-14T11:31:40Z,1004.05,4.90,6.74,29.72
101,2026-07-14T11:31:41Z,1004.04,5.46,7.47,28.94
102,2026-07-14T11:31:42Z,1004.03,5.07,8.12,29.75
103,2026-07-14T11:31:43Z,1004.02,4.63,8.53,28.46
104,2026-07-14T11:31:44Z,1004.02,4.38,9.62,24.32
105,2026-07-14T11:31:45Z,1004.03,5.81,9.81,26.81
106,2026-07-14T11:31:46Z,1004.02,5.06,10.44,27.50
107,2026-07-14T11:31:47Z,1004.00,5.24,11.70,23.70
108,2026-07-14T11:31:48Z,1004.00,4.72,12.04,24.65
109,2026-07-14T11:31:49Z,1004.01,5.00,12.26,25.61
110,2026-07-14T11:31:50Z,1003.98,4.58,12.07,26.25
111,2026-07-14T11:31:51Z,1003.99,4.94,11.99,28.29
112,2026-07-14T11:31:52Z,1004.00,5.05,12.34,22.41
113,2026-07-14T11:31:53Z,1004.00,5.40,12.16,25.32
114,2026-07-14T11:31:54Z,1003.99,4.32,11.66,24.31
115,2026-07-14T11:31:55Z,1003.99,5.52,11.75,22.18
116,2026-07-14T11:31:56Z,1003.99,5.40,11.66,31.13
117,2026-07-14T11:31:57Z,1004.01,5.18,11.77,31.32
118,2026-07-14T11:31:58Z,1004.00,4.76,11.94,31.67
119,2026-07-14T11:31:59Z,1004.01,5.95,11.86,20.56
120,2026-07-14T11:32:00Z,1004.02,9.93,11.77,29.48
121,2026-07-14T11:32:01Z,1004.04,9.85,12.15,29.49
122,2026-07-14T11:32:02Z,1004.06,9.05,12.03,32.94
123,2026-07-14T11:32:03Z,1004.08,9.76,12.18,28.81
124,2026-07-14T11:32:04Z,1004.10,9.46,12.19,27.17
125,2026-07-14T11:32:05Z,1004.11,9.12,10.35,25.84
126,2026-07-14T11:32:06Z,1004.13,10.73,8.16,28.06
127,2026-07-14T11:32:07Z,1004.18,9.46,6.34,31.37
128,2026-07-14T11:32:08Z,1004.18,11.04,3.84,27.16
129,2026-07-14T11:32:09Z,1004.20,9.22,2.16,26.40
130,2026-07-14T11:32:10Z,1004.24,10.98,0.00,18.76
131,2026-07-14T11:32:11Z,1004.27,5.27,0.00,21.94
132,2026-07-14T11:32:12Z,1004.32,4.52,0.00,25.74
133,2026-07-14T11:32:13Z,1004.37,5.85,0.00,22.99
134,2026-07-14T11:32:14Z,1004.41,5.43,0.00,24.64
135,2026-07-14T11:32:15Z,1004.42,4.90,0.00,23.15
136,2026-07-14T11:32:16Z,1004.45,5.43,0.00,26.70
137,2026-07-14T11:32:17Z,1004.50,5.96,0.00,21.36
138,2026-07-14T11:32:18Z,1004.54,4.26,0.00,30.44
139,2026-07-14T11:32:19Z,1004.58,4.52,0.00,23.68
140,2026-07-14T11:32:20Z,1004.61,5.42,0.00,21.59
141,2026-07-14T11:32:21Z,1004.64,5.92,2.18,23.65
142,2026-07-14T11:32:22Z,1004.66,5.56,4.31,26.73
143,2026-07-14T11:32:23Z,1004.67,5.98,6.84,27.17
144,2026-07-14T11:32:24Z,1004.71,4.12,9.01,26.12
145,2026-07-14T11:32:25Z,1004.74,4.14,10.58,27.70
146,2026-07-14T11:32:26Z,1004.78,4.26,12.98,23.73
147,2026-07-14T11:32:27Z,1004.82,5.91,11.64,33.47
148,2026-07-14T11:32:28Z,1004.85,5.01,9.77,28.82
149,2026-07-14T11:32:29Z,1004.86,4.79,7.87,33.20
150,2026-07-14T11:32:30Z,1004.87,4.29,6.57,32.44
151,2026-07-14T11:32:31Z,1004.91,3.92,4.94,33.81
152,2026-07-14T11:32:32Z,1004.94,5.85,5.53,35.65
153,2026-07-14T11:32:33Z,1004.96,5.37,5.98,28.88
154,2026-07-14T11:32:34Z,1004.95,4.97,6.92,34.93
155,2026-07-14T11:32:35Z,1004.97,4.30,7.22,39.23
156,2026-07-14T11:32:36Z,1005.00,3.93,8.17,34.48
157,2026-07-14T11:32:37Z,1005.01,3.95,8.98,36.55
158,2026-07-14T11:32:38Z,1005.02,5.14,9.57,31.71
159,2026-07-14T11:32:39Z,1005.02,7.84,9.94,30.85
160,2026-07-14T11:32:40Z,1005.01,7.52,10.75,35.95
161,2026-07-14T11:32:41Z,1005.01,7.73,11.52,34.94
162,2026-07-14T11:32:42Z,1004.99,9.02,12.25,32.87
163,2026-07-14T11:32:43Z,1004.99,8.30,11.01,34.56
164,2026-07-14T11:32:44Z,1004.98,7.15,10.09,33.18
165,2026-07-14T11:32:45Z,1004.98,8.55,9.34,36.24
166,2026-07-14T11:32:46Z,1004.97,6.94,7.78,57.04
167,2026-07-14T11:32:47Z,1004.96,7.04,7.09,53.08
168,2026-07-14T11:32:48Z,1004.93,3.84,6.16,29.74
169,2026-07-14T11:32:49Z,1004.93,4.66,4.88,36.75
170,2026-07-14T11:32:50Z,1004.92,3.84,4.17,38.01
171,2026-07-14T11:32:51Z,1004.91,4.73,3.03,33.61
172,2026-07-14T11:32:52Z,1004.88,5.88,1.88,26.26
173,2026-07-14T11:32:53Z,1004.86,5.51,2.04,33.29
174,2026-07-14T11:32:54Z,1004.84,10.98,1.73,32.53
174,2026-07-14T11:32:54Z,1004.84,10.98,1.73,32.53
175,2026-07-14T11:32:55Z,1004.81,10.96,1.97,35.81
176,2026-07-14T11:32:56Z,1004.78,9.06,1.86,32.75
177,2026-07-14T11:32:57Z,1004.75,10.74,1.86,33.78
178,2026-07-14T11:32:58Z,1004.75,11.14,1.60,30.56
179,2026-07-14T11:32:59Z,1004.73,9.52,1.96,33.93
180,2026-07-14T11:33:00Z,1004.71,9.91,1.74,34.77
181,2026-07-14T11:33:01Z,1004.69,10.76,1.80,35.99
182,2026-07-14T11:33:02Z,1004.67,9.60,1.25,31.72
183,2026-07-14T11:33:03Z,1004.67,9.00,1.45,32.25
184,2026-07-14T11:33:04Z,1004.64,9.41,1.51,32.91
185,2026-07-14T11:33:05Z,1004.63,8.98,1.02,36.26
186,2026-07-14T11:33:06Z,1004.62,3.99,1.11,32.76
187,2026-07-14T11:33:07Z,1004.62,4.76,1.00,27.59
188,2026-07-14T11:33:08Z,1004.60,4.93,0.96,34.39
189,2026-07-14T11:33:09Z,1004.59,4.14,0.99,31.81
190,2026-07-14T11:33:10Z,1004.58,4.22,0.97,32.53
191,2026-07-14T11:33:11Z,1004.56,4.97,0.79,38.12
192,2026-07-14T11:33:12Z,1004.54,5.09,1.38,36.58
193,2026-07-14T11:33:13Z,1004.54,4.96,1.18,41.58
194,2026-07-14T11:33:14Z,1004.53,5.55,1.02,35.65
195,2026-07-14T11:33:15Z,1004.54,5.01,1.13,39.74
196,2026-07-14T11:33:16Z,1004.54,3.70,1.25,41.04
197,2026-07-14T11:33:17Z,1004.53,12.06,0.97,40.68
198,2026-07-14T11:33:18Z,1004.53,10.34,1.05,36.70
199,2026-07-14T11:33:19Z,1004.53,11.51,1.16,39.55
200,2026-07-14T11:33:20Z,1004.53,10.52,0.45,40.50
201,2026-07-14T11:33:21Z,1004.52,7.61,0.44,33.78
202,2026-07-14T11:33:22Z,1004.51,7.44,0.93,40.16
203,2026-07-14T11:33:23Z,1004.50,7.44,0.79,38.07
204,2026-07-14T11:33:24Z,1004.51,9.06,0.47,37.21
205,2026-07-14T11:33:25Z,1004.52,8.62,0.56,36.39
206,2026-07-14T11:33:26Z,1004.52,8.66,0.51,34.58
207,2026-07-14T11:33:27Z,1004.53,8.54,0.53,40.14
208,2026-07-14T11:33:28Z,1004.53,8.09,0.61,42.45
209,2026-07-14T11:33:29Z,1004.53,8.12,0.53,42.83
210,2026-07-14T11:33:30Z,1004.54,8.16,0.54,41.03
211,2026-07-14T11:33:31Z,1004.53,7.34,0.44,40.17
212,2026-07-14T11:33:32Z,1004.52,7.50,0.59,33.88
213,2026-07-14T11:33:33Z,1004.51,7.42,0.09,37.86
214,2026-07-14T11:33:34Z,1004.49,7.71,0.56,33.09
215,2026-07-14T11:33:35Z,1004.50,6.85,0.22,34.96
216,2026-07-14T11:33:36Z,1004.49,8.99,0.47,34.73
217,2026-07-14T11:33:37Z,1004.49,8.21,0.44,40.00
218,2026-07-14T11:33:38Z,1004.47,7.61,0.23,33.73
219,2026-07-14T11:33:39Z,1004.45,6.85,0.22,35.90
220,2026-07-14T11:33:40Z,1004.42,7.87,0.00,35.86
221,2026-07-14T11:33:41Z,1004.41,7.35,0.12,34.85
222,2026-07-14T11:33:42Z,1004.41,9.02,0.00,30.98
223,2026-07-14T11:33:43Z,1004.39,7.35,0.00,35.74

EXPECTED 213
