elapsed_s,timestamp,pressure_hpa,gps_accuracy_m,gps_speed_mps,mag_ut
64,2026-07-10T17:41:04Z,999.43,8.00,6.17,57.55
65,2026-07-10T17:41:05Z,999.45,8.00,6.16,57.88
66,2026-07-10T17:41:06Z,999.43,8.00,7.49,54.39
67,2026-07-10T17:41:07Z,999.44,8.00,7.84,55.06
68,2026-07-10T17:41:08Z,999.44,8.00,8.09,62.62
69,2026-07-10T17:41:09Z,999.45,8.00,8.34,56.30
70,2026-07-10T17:41:10Z,999.45,8.00,8.89,61.00
71,2026-07-10T17:41:11Z,999.44,8.00,8.52,58.40
72,2026-07-10T17:41:12Z,999.43,8.00,8.58,57.05
73,2026-07-10T17:41:13Z,999.42,8.00,9.38,53.61
74,2026-07-10T17:41:14Z,999.45,8.00,10.19,52.56
75,2026-07-10T17:41:15Z,999.43,8.00,10.32,50.82
76,2026-07-10T17:41:16Z,999.44,8.00,10.50,55.23
77,2026-07-10T17:41:17Z,999.43,8.00,11.03,60.38
78,2026-07-10T17:41:18Z,999.43,8.00,11.54,56.53
79,2026-07-10T17:41:19Z,999.46,8.00,11.66,59.01
80,2026-07-10T17:41:20Z,999.43,8.00,12.01,57.50
81,2026-07-10T17:41:21Z,999.45,8.00,12.53,60.29
82,2026-07-10T17:41:22Z,999.44,8.00,12.67,61.53
83,2026-07-10T17:41:23Z,999.44,8.00,12.84,64.33
84,2026-07-10T17:41:24Z,999.45,8.00,11.47,62.10
85,2026-07-10T17:41:25Z,999.43,8.00,10.35,61.26
86,2026-07-10T17:41:26Z,999.44,8.00,9.06,56.80
87,2026-07-10T17:41:27Z,999.43,8.00,8.06,58.27
88,2026-07-10T17:41:28Z,999.45,8.00,6.69,55.32
89,2026-07-10T17:41:29Z,999.45,8.00,5.22,61.88
90,2026-07-10T17:41:30Z,999.43,8.00,3.93,56.35
91,2026-07-10T17:41:31Z,999.44,8.00,2.94,54.39
92,2026-07-10T17:41:32Z,999.45,8.00,1.44,56.40
93,2026-07-10T17:41:33Z,999.44,8.00,0.00,58.32
94,2026-07-10T17:41:34Z,999.44,8.00,0.28,58.93
95,2026-07-10T17:41:35Z,999.43,8.00,0.00,56.49
96,2026-07-10T17:41:36Z,999.46,8.00,0.16,293.97
97,2026-07-10T17:41:37Z,999.45,8.00,0.01,182.99
98,2026-07-10T17:41:38Z,999.42,8.00,0.00,95.28
99,2026-07-10T17:41:39Z,999.45,8.00,0.00,39.43
100,2026-07-10T17:41:40Z,999.44,8.00,0.08,54.56
101,2026-07-10T17:41:41Z,999.44,8.00,0.27,63.55
102,2026-07-10T17:41:42Z,999.43,8.00,0.00,61.52
103,2026-07-10T17:41:43Z,999.43,8.00,0.00,58.06
104,2026-07-10T17:41:44Z,999.44,8.00,1.10,62.13
105,2026-07-10T17:41:45Z,999.43,8.00,1.67,54.08
106,2026-07-10T17:41:46Z,999.44,8.00,2.41,55.25
107,2026-07-10T17:41:47Z,999.45,8.00,2.91,53.44
108,2026-07-10T17:41:48Z,999.43,8.00,4.04,55.86
109,2026-07-10T17:41:49Z,999.46,8.00,3.38,58.80
110,2026-07-10T17:41:50Z,999.43,8.00,2.97,56.38
111,2026-07-10T17:41:51Z,999.45,8.00,2.42,57.26
112,2026-07-10T17:41:52Z,999.44,8.00,2.14,59.07
113,2026-07-10T17:41:53Z,999.44,8.00,1.72,57.69
114,2026-07-10T17:41:54Z,999.42,8.00,1.00,58.71
115,2026-07-10T17:41:55Z,999.45,8.00,0.99,64.61
116,2026-07-10T17:41:56Z,999.43,8.00,0.48,61.70
117,2026-07-10T17:41:57Z,999.45,8.00,0.00,59.57
118,2026-07-10T17:41:58Z,999.44,8.00,0.32,60.75
119,2026-07-10T17:41:59Z,999.42,8.00,0.26,64.54
120,2026-07-10T17:42:00Z,999.45,8.00,0.03,63.78
121,2026-07-10T17:42:01Z,999.44,14.25,0.34,60.09
122,2026-07-10T17:42:02Z,999.45,14.25,0.00,61.66
123,2026-07-10T17:42:03Z,999.43,14.25,0.00,56.15
124,2026-07-10T17:42:04Z,999.45,14.25,0.00,62.17
125,2026-07-10T17:42:05Z,999.45,14.25,0.00,57.50
126,2026-07-10T17:42:06Z,999.44,14.25,0.00,61.44
127,2026-07-10T17:42:07Z,999.45,14.25,0.00,61.10
128,2026-07-10T17:42:08Z,999.44,14.25,0.00,58.30
129,2026-07-10T17:42:09Z,999.43,14.25,0.00,62.25
130,2026-07-10T17:42:10Z,999.44,14.25,0.47,65.23
131,2026-07-10T17:42:11Z,999.43,14.25,2.03,68.94
132,2026-07-10T17:42:12Z,999.43,14.25,2.23,68.47
133,2026-07-10T17:42:13Z,999.44,14.25,3.22,60.74
134,2026-07-10T17:42:14Z,999.44,14.25,4.07,60.94
135,2026-07-10T17:42:15Z,999.45,14.25,5.10,59.11
136,2026-07-10T17:42:16Z,999.45,14.25,4.62,59.33
137,2026-07-10T17:42:17Z,999.43,14.25,4.32,54.19
138,2026-07-10T17:42:18Z,999.43,14.25,3.08,54.85
139,2026-07-10T17:42:19Z,999.44,14.25,2.90,57.91
140,2026-07-10T17:42:20Z,999.45,14.25,2.27,61.40
141,2026-07-10T17:42:21Z,999.44,14.25,2.08,64.24
142,2026-07-10T17:42:22Z,999.43,14.25,1.32,68.68
143,2026-07-10T17:42:23Z,999.44,14.25,0.94,60.34
144,2026-07-10T17:42:24Z,999.45,14.25,0.84,64.90
145,2026-07-10T17:42:25Z,999.45,14.25,0.00,65.25
146,2026-07-10T17:42:26Z,999.45,14.25,0.00,67.32
147,2026-07-10T17:42:27Z,999.44,14.25,0.00,60.22
148,2026-07-10T17:42:28Z,999.45,14.25,0.28,60.29
149,2026-07-10T17:42:29Z,999.42,14.25,0.33,59.86
150,2026-07-10T17:42:30Z,999.45,14.25,0.00,64.16
151,2026-07-10T17:42:31Z,999.45,14.25,0.00,58.44
152,2026-07-10T17:42:32Z,999.44,14.25,0.00,62.78
153,2026-07-10T17:42:33Z,999.45,14.25,0.00,66.53
154,2026-07-10T17:42:34Z,999.46,14.25,0.26,71.88
155,2026-07-10T17:42:35Z,999.47,14.25,1.58,64.82
156,2026-07-10T17:42:36Z,999.47,14.25,2.03,71.73
157,2026-07-10T17:42:37Z,999.48,14.25,2.76,66.72
158,2026-07-10T17:42:38Z,999.48,14.25,3.89,70.37
159,2026-07-10T17:42:39Z,999.47,14.25,4.82,68.80
160,2026-07-10T17:42:40Z,999.50,14.25,5.36,69.63
161,2026-07-10T17:42:41Z,999.49,14.25,5.58,80.06
162,2026-07-10T17:42:42Z,999.50,14.25,6.06,66.88
163,2026-07-10T17:42:43Z,999.49,14.25,6.03,63.82
164,2026-07-10T17:42:44Z,999.51,14.25,7.18,62.67
165,2026-07-10T17:42:45Z,999.52,14.25,6.78,63.23
166,2026-07-10T17:42:46Z,999.52,14.25,6.67,56.81
167,2026-07-10T17:42:47Z,999.53,14.25,7.28,58.73
168,2026-07-10T17:42:48Z,999.53,14.25,7.98,59.91
169,2026-07-10T17:42:49Z,999.53,14.25,7.46,60.21
170,2026-07-10T17:42:50Z,999.54,14.25,7.48,59.82
171,2026-07-10T17:42:51Z,999.55,14.25,8.06,57.48
172,2026-07-10T17:42:52Z,999.54,14.25,8.36,60.08
173,2026-07-10T17:42:53Z,999.55,14.25,8.59,60.70
174,2026-07-10T17:42:54Z,999.55,14.25,9.13,61.38
175,2026-07-10T17:42:55Z,999.56,14.25,8.44,65.40
176,2026-07-10T17:42:56Z,999.57,14.25,9.14,62.61
177,2026-07-10T17:42:57Z,999.59,14.25,9.04,68.92
178,2026-07-10T17:42:58Z,999.58,14.25,8.97,66.17
179,2026-07-10T17:42:59Z,999.59,14.25,9.56,72.19
180,2026-07-10T17:43:00Z,999.59,14.25,9.96,64.04
181,2026-07-10T17:43:01Z,999.59,14.25,10.13,61.37
182,2026-07-10T17:43:02Z,999.60,14.25,10.17,63.70
183,2026-07-10T17:43:03Z,999.60,14.25,10.65,69.37
184,2026-07-10T17:43:04Z,999.62,14.25,10.60,67.92
185,2026-07-10T17:43:05Z,999.60,14.25,11.01,65.12
186,2026-07-10T17:43:06Z,999.62,14.25,11.03,494.40
187,2026-07-10T17:43:07Z,999.61,14.25,11.23,241.44
188,2026-07-10T17:43:08Z,999.64,14.25,11.15,170.73
189,2026-07-10T17:43:09Z,999.63,14.25,11.66,48.53
190,2026-07-10T17:43:10Z,999.65,14.25,11.88,52.77
191,2026-07-10T17:43:11Z,999.66,14.25,12.31,59.06
192,2026-07-10T17:43:12Z,999.65,14.25,12.12,59.65
193,2026-07-10T17:43:13Z,999.66,14.25,11.80,59.26
194,2026-07-10T17:43:14Z,999.66,14.25,12.35,65.25
195,2026-07-10T17:43:15Z,999.66,14.25,12.24,64.73
196,2026-07-10T17:43:16Z,999.67,14.25,12.27,53.99
197,2026-07-10T17:43:17Z,999.67,14.25,11.94,51.64
198,2026-07-10T17:43:18Z,999.68,14.25,12.10,54.74
199,2026-07-10T17:43:19Z,999.69,14.25,12.13,61.92
200,2026-07-10T17:43:20Z,999.70,14.25,12.04,57.45
201,2026-07-10T17:43:21Z,999.68,14.25,12.25,38.51
202,2026-07-10T17:43:22Z,999.71,14.25,11.91,40.94
203,2026-07-10T17:43:23Z,999.70,14.25,11.97,40.17
204,2026-07-10T17:43:24Z,999.71,14.25,12.53,37.58
205,2026-07-10T17:43:25Z,999.71,14.25,12.03,38.95
206,2026-07-10T17:43:26Z,999.72,14.25,12.84,38.36
207,2026-07-10T17:43:27Z,999.73,14.25,12.39,42.45
208,2026-07-10T17:43:28Z,999.72,14.25,12.22,41.80
209,2026-07-10T17:43:29Z,999.73,14.25,12.66,43.06
210,2026-07-10T17:43:30Z,999.75,14.25,12.19,46.34
211,2026-07-10T17:43:31Z,999.75,14.25,12.76,44.74
212,2026-07-10T17:43:32Z,999.75,14.25,12.23,49.84
213,2026-07-10T17:43:33Z,999.76,14.25,12.82,48.70
214,2026-07-10T17:43:34Z,999.77,14.25,12.41,47.96
215,2026-07-10T17:43:35Z,999.77,14.25,12.37,48.89
216,2026-07-10T17:43:36Z,999.78,14.25,12.96,47.13
217,2026-07-10T17:43:37Z,999.77,14.25,12.92,47.24
218,2026-07-10T17:43:38Z,999.78,14.25,12.54,49.23
219,2026-07-10T17:43:39Z,999.80,14.25,12.63,46.42
220,2026-07-10T17:43:40Z,999.80,14.25,12.39,49.58
221,2026-07-10T17:43:41Z,999.79,14.25,12.67,49.02
222,2026-07-10T17:43:42Z,999.81,14.25,12.92,49.35
223,2026-07-10T17:43:43Z,999.81,14.25,12.69,47.40
224,2026-07-10T17:43:44Z,999.80,14.25,12.72,46.53
225,2026-07-10T17:43:45Z,999.80,14.25,12.44,47.08
226,2026-07-10T17:43:46Z,999.83,14.25,13.02,46.64
227,2026-07-10T17:43:47Z,999.81,14.25,12.70,45.28
228,2026-07-10T17:43:48Z,999.83,14.25,13.11,43.12
229,2026-07-10T17:43:49Z,999.83,14.25,13.28,45.57
230,2026-07-10T17:43:50Z,999.85,14.25,12.90,42.03
231,2026-07-10T17:43:51Z,999.84,14.25,12.84,42.35
232,2026-07-10T17:43:52Z,999.83,14.25,11.88,40.10
233,2026-07-10T17:43:53Z,999.84,14.25,10.83,43.15
234,2026-07-10T17:43:54Z,999.83,14.25,9.51,46.50
235,2026-07-10T17:43:55Z,999.84,14.25,8.54,48.43
236,2026-07-10T17:43:56Z,999.84,14.25,6.98,49.98
237,2026-07-10T17:43:57Z,999.83,14.25,6.59,47.59
238,2026-07-10T17:43:58Z,999.84,14.25,5.26,50.81
239,2026-07-10T17:43:59Z,999.84,14.25,4.67,51.84
240,2026-07-10T17:44:00Z,999.82,14.25,3.09,52.36
241,2026-07-10T17:44:01Z,999.83,10.66,2.20,49.89
242,2026-07-10T17:44:02Z,999.84,10.66,1.15,48.99
243,2026-07-10T17:44:03Z,999.83,10.66,0.00,44.70
244,2026-07-10T17:44:04Z,999.85,10.66,0.00,44.94
245,2026-07-10T17:44:05Z,999.83,10.66,0.33,47.56
246,2026-07-10T17:44:06Z,999.82,10.66,0.00,46.75
247,2026-07-10T17:44:07Z,999.85,10.66,0.00,46.20
248,2026-07-10T17:44:08Z,999.84,10.66,0.09,46.48
249,2026-07-10T17:44:09Z,999.84,10.66,0.00,48.27
250,2026-07-10T17:44:10Z,999.84,10.66,0.15,50.65
251,2026-07-10T17:44:11Z,999.83,10.66,0.00,46.95
252,2026-07-10T17:44:12Z,999.85,10.66,0.14,45.68
253,2026-07-10T17:44:13Z,999.85,10.66,0.00,44.99
254,2026-07-10T17:44:14Z,999.84,10.66,0.00,43.78
255,2026-07-10T17:44:15Z,999.84,10.66,0.00,46.17
256,2026-07-10T17:44:16Z,999.84,10.66,0.00,43.35
257,2026-07-10T17:44:17Z,999.85,10.66,0.00,44.74
258,2026-07-10T17:44:18Z,999.84,10.66,0.00,43.77
259,2026-07-10T17:44:19Z,999.84,10.66,0.63,41.20
260,2026-07-10T17:44:20Z,999.85,10.66,1.58,40.57
261,2026-07-10T17:44:21Z,999.84,10.66,2.40,39.01
262,2026-07-10T17:44:22Z,999.84,10.66,3.25,39.80
263,2026-07-10T17:44:23Z,999.85,10.66,3.64,40.90
264,2026-07-10T17:44:24Z,999.84,10.66,5.20,47.93
265,2026-07-10T17:44:25Z,999.84,10.66,5.58,46.12
266,2026-07-10T17:44:26Z,999.84,10.66,6.31,44.30
267,2026-07-10T17:44:27Z,999.85,10.66,7.05,47.16
268,2026-07-10T17:44:28Z,999.82,10.66,8.22,46.38
269,2026-07-10T17:44:29Z,999.83,10.66,7.73,44.72
270,2026-07-10T17:44:30Z,999.83,10.66,8.01,44.58
271,2026-07-10T17:44:31Z,999.84,10.66,8.17,48.74
272,2026-07-10T17:44:32Z,999.85,10.66,7.97,51.64
273,2026-07-10T17:44:33Z,999.84,10.66,7.91,51.10
274,2026-07-10T17:44:34Z,999.84,10.66,7.89,48.56
275,2026-07-10T17:44:35Z,999.84,10.66,8.34,48.93
276,2026-07-10T17:44:36Z,999.83,10.66,8.24,44.63
277,2026-07-10T17:44:37Z,999.83,10.66,8.51,45.64
278,2026-07-10T17:44:38Z,999.84,10.66,8.52,39.86
279,2026-07-10T17:44:39Z,999.84,10.66,8.64,41.80
280,2026-07-10T17:44:40Z,999.86,10.66,7.94,41.02
281,2026-07-10T17:44:41Z,999.85,10.66,8.54,39.68
282,2026-07-10T17:44:42Z,999.85,10.66,8.13,40.86
283,2026-07-10T17:44:43Z,999.84,10.66,8.16,41.18
284,2026-07-10T17:44:44Z,999.84,10.66,8.21,45.57
285,2026-07-10T17:44:45Z,999.82,10.66,8.40,42.24
286,2026-07-10T17:44:46Z,999.84,10.66,8.79,42.15
287,2026-07-10T17:44:47Z,999.84,10.66,8.69,40.82
288,2026-07-10T17:44:48Z,999.85,10.66,8.74,39.64
289,2026-07-10T17:44:49Z,999.85,10.66,8.18,44.24
290,2026-07-10T17:44:50Z,999.84,10.66,9.10,44.58
291,2026-07-10T17:44:51Z,999.83,10.66,8.73,47.45
292,2026-07-10T17:44:52Z,999.85,10.66,8.97,44.22
293,2026-07-10T17:44:53Z,999.84,10.66,8.80,44.03
294,2026-07-10T17:44:54Z,999.82,10.66,8.78,44.78
295,2026-07-10T17:44:55Z,999.83,10.66,8.44,42.11
296,2026-07-10T17:44:56Z,999.85,10.66,8.77,46.53
297,2026-07-10T17:44:57Z,999.84,10.66,8.09,49.76
298,2026-07-10T17:44:58Z,999.84,10.66,8.74,49.79
299,2026-07-10T17:44:59Z,999.84,10.66,8.54,46.17
300,2026-07-10T17:45:00Z,999.83,10.66,8.97,47.35
301,2026-07-10T17:45:01Z,999.85,10.66,9.04,49.22
302,2026-07-10T17:45:02Z,999.83,10.66,8.88,49.27
303,2026-07-10T17:45:03Z,999.83,10.66,9.02,50.88
304,2026-07-10T17:45:04Z,999.83,10.66,8.58,47.28
305,2026-07-10T17:45:05Z,999.82,10.66,8.74,49.43
306,2026-07-10T17:45:06Z,999.82,10.66,7.86,52.27
307,2026-07-10T17:45:07Z,999.84,10.66,7.95,54.01
308,2026-07-10T17:45:08Z,999.81,10.66,7.09,53.08
309,2026-07-10T17:45:09Z,999.82,10.66,7.39,52.27
310,2026-07-10T17:45:10Z,999.81,10.66,7.03,48.31
311,2026-07-10T17:45:11Z,999.80,5.18,6.63,45.34
312,2026-07-10T17:45:12Z,999.80,5.18,6.47,45.74
313,2026-07-10T17:45:13Z,999.80,5.18,6.28,47.40
314,2026-07-10T17:45:14Z,999.79,5.18,5.77,50.05
315,2026-07-10T17:45:15Z,999.81,5.18,5.62,50.58
316,2026-07-10T17:45:16Z,999.79,5.18,5.68,45.74
317,2026-07-10T17:45:17Z,999.78,5.18,5.39,44.84
318,2026-07-10T17:45:18Z,999.78,5.18,4.67,43.25
319,2026-07-10T17:45:19Z,999.78,5.18,3.54,44.42
320,2026-07-10T17:45:20Z,999.78,5.18,3.33,45.17
321,2026-07-10T17:45:21Z,999.78,5.18,2.49,49.22
322,2026-07-10T17:45:22Z,999.77,5.18,1.72,48.39
323,2026-07-10T17:45:23Z,999.78,5.18,1.68,47.87
324,2026-07-10T17:45:24Z,999.77,5.18,1.82,50.51
325,2026-07-10T17:45:25Z,999.77,5.18,1.40,51.15
326,2026-07-10T17:45:26Z,999.76,5.18,1.14,48.59
327,2026-07-10T17:45:27Z,999.76,5.18,1.08,49.89
328,2026-07-10T17:45:28Z,999.74,5.18,1.19,50.46
329,2026-07-10T17:45:29Z,999.76,5.18,0.78,51.20
330,2026-07-10T17:45:30Z,999.75,5.18,0.81,48.71
331,2026-07-10T17:45:31Z,999.76,5.18,0.89,44.84
332,2026-07-10T17:45:32Z,999.74,5.18,0.84,44.06
333,2026-07-10T17:45:33Z,999.75,5.18,0.25,49.00
334,2026-07-10T17:45:34Z,999.76,5.18,0.55,48.57
335,2026-07-10T17:45:35Z,999.75,5.18,0.73,48.57
336,2026-07-10T17:45:36Z,999.74,5.18,0.85,47.41
337,2026-07-10T17:45:37Z,999.75,5.18,0.64,46.34
338,2026-07-10T17:45:38Z,999.76,5.18,0.43,45.43
339,2026-07-10T17:45:39Z,999.76,5.20,0.00,53.88
340,2026-07-10T17:45:40Z,999.76,5.17,0.00,54.08
341,2026-07-10T17:45:41Z,999.75,5.19,0.00,53.88
342,2026-07-10T17:45:42Z,999.76,5.17,0.00,53.86
343,2026-07-10T17:45:43Z,999.75,5.17,0.00,53.84
344,2026-07-10T17:45:44Z,999.76,5.16,0.00,53.46
345,2026-07-10T17:45:45Z,999.77,5.18,0.00,53.56
346,2026-07-10T17:45:46Z,999.75,5.19,0.00,53.55
347,2026-07-10T17:45:47Z,999.76,5.19,0.00,53.57
348,2026-07-10T17:45:48Z,999.75,5.18,0.00,53.65
349,2026-07-10T17:45:49Z,999.76,5.18,0.00,53.92
350,2026-07-10T17:45:50Z,999.76,5.17,0.00,53.96
EXPECTED 337
