elapsed_s,timestamp,pressure_hpa,gps_accuracy_m,gps_speed_mps,mag_ut
78,2026-07-10T20:21:18Z,1004.20,8.00,9.02,45.11
79,2026-07-10T20:21:19Z,1004.20,8.00,9.07,42.38
80,2026-07-10T20:21:20Z,1004.20,8.00,8.76,44.96
81,2026-07-10T20:21:21Z,1004.20,8.00,9.43,43.08
82,2026-07-10T20:21:22Z,1004.21,8.00,8.94,41.98
83,2026-07-10T20:21:23Z,1004.20,8.00,9.09,45.86
84,2026-07-10T20:21:24Z,1004.19,8.00,9.79,41.74
85,2026-07-10T20:21:25Z,1004.20,8.00,9.38,46.29
86,2026-07-10T20:21:26Z,1004.19,8.00,9.10,45.52
87,2026-07-10T20:21:27Z,1004.19,8.00,9.03,43.77
88,2026-07-10T20:21:28Z,1004.22,8.00,9.58,41.60
89,2026-07-10T20:21:29Z,1004.19,8.00,9.25,40.47
90,2026-07-10T20:21:30Z,1004.21,8.00,9.11,46.02
91,2026-07-10T20:21:31Z,1004.20,14.25,9.09,45.53
92,2026-07-10T20:21:32Z,1004.20,14.25,8.71,46.50
93,2026-07-10T20:21:33Z,1004.20,14.25,9.25,45.37
94,2026-07-10T20:21:34Z,1004.20,14.25,9.54,44.74
95,2026-07-10T20:21:35Z,1004.21,14.25,8.98,41.72
96,2026-07-10T20:21:36Z,1004.21,14.25,8.91,40.99
97,2026-07-10T20:21:37Z,1004.20,14.25,9.35,43.41
98,2026-07-10T20:21:38Z,1004.20,14.25,9.35,44.32
99,2026-07-10T20:21:39Z,1004.20,14.25,9.20,44.48
100,2026-07-10T20:21:40Z,1004.20,14.25,9.20,45.15
101,2026-07-10T20:21:41Z,1004.19,14.25,9.06,40.73
102,2026-07-10T20:21:42Z,1004.20,14.25,9.08,40.14
103,2026-07-10T20:21:43Z,1004.19,14.25,9.57,43.44
104,2026-07-10T20:21:44Z,1004.20,14.25,8.87,42.87
105,2026-07-10T20:21:45Z,1004.23,14.25,9.23,47.68
106,2026-07-10T20:21:46Z,1004.19,14.25,8.93,44.88
107,2026-07-10T20:21:47Z,1004.19,14.25,9.29,45.50
108,2026-07-10T20:21:48Z,1004.16,14.25,8.89,47.03
109,2026-07-10T20:21:49Z,1004.14,14.25,9.21,47.34
110,2026-07-10T20:21:50Z,1004.15,14.25,8.68,49.78
111,2026-07-10T20:21:51Z,1004.14,14.25,8.70,50.82
112,2026-07-10T20:21:52Z,1004.13,14.25,8.13,50.08
113,2026-07-10T20:21:53Z,1004.12,14.25,7.54,46.97
114,2026-07-10T20:21:54Z,1004.11,14.25,7.62,44.75
115,2026-07-10T20:21:55Z,1004.10,14.25,7.78,44.10
116,2026-07-10T20:21:56Z,1004.11,14.25,7.40,45.29
117,2026-07-10T20:21:57Z,1004.07,14.25,7.19,44.46
118,2026-07-10T20:21:58Z,1004.07,14.25,6.96,43.48
119,2026-07-10T20:21:59Z,1004.07,14.25,6.67,42.50
120,2026-07-10T20:22:00Z,1004.06,14.25,6.59,42.15
121,2026-07-10T20:22:01Z,1004.05,14.25,6.43,43.86
122,2026-07-10T20:22:02Z,1004.04,14.25,6.17,44.91
123,2026-07-10T20:22:03Z,1004.03,14.25,5.95,40.84
124,2026-07-10T20:22:04Z,1004.01,14.25,5.91,37.75
125,2026-07-10T20:22:05Z,1004.00,14.25,6.46,39.24
126,2026-07-10T20:22:06Z,1003.99,14.25,6.46,32.35
127,2026-07-10T20:22:07Z,1003.96,14.25,5.70,35.72
128,2026-07-10T20:22:08Z,1003.96,14.25,6.32,35.14
129,2026-07-10T20:22:09Z,1003.95,14.25,6.07,37.08
130,2026-07-10T20:22:10Z,1003.95,14.25,5.97,39.40
131,2026-07-10T20:22:11Z,1003.94,14.25,6.32,37.92
132,2026-07-10T20:22:12Z,1003.92,14.25,5.81,37.52
133,2026-07-10T20:22:13Z,1003.92,14.25,6.01,36.71
134,2026-07-10T20:22:14Z,1003.90,14.25,5.93,42.16
135,2026-07-10T20:22:15Z,1003.89,14.25,5.98,43.38
136,2026-07-10T20:22:16Z,1003.88,14.25,6.22,43.28
137,2026-07-10T20:22:17Z,1003.87,14.25,6.00,43.18
138,2026-07-10T20:22:18Z,1003.87,14.25,5.84,43.87
139,2026-07-10T20:22:19Z,1003.85,14.25,6.04,44.93
140,2026-07-10T20:22:20Z,1003.85,14.25,5.99,44.95
141,2026-07-10T20:22:21Z,1003.84,14.25,5.75,48.62
142,2026-07-10T20:22:22Z,1003.83,14.25,6.72,46.04
143,2026-07-10T20:22:23Z,1003.81,14.25,6.33,45.12
144,2026-07-10T20:22:24Z,1003.82,14.25,6.37,45.38
145,2026-07-10T20:22:25Z,1003.82,14.25,6.19,46.56
146,2026-07-10T20:22:26Z,1003.78,14.25,6.78,47.02
147,2026-07-10T20:22:27Z,1003.77,14.25,6.58,47.09
148,2026-07-10T20:22:28Z,1003.76,14.25,6.15,47.93
149,2026-07-10T20:22:29Z,1003.75,14.25,6.64,47.26
150,2026-07-10T20:22:30Z,1003.76,14.25,6.17,48.14
151,2026-07-10T20:22:31Z,1003.74,14.25,5.94,46.72
152,2026-07-10T20:22:32Z,1003.74,14.25,5.83,48.08
153,2026-07-10T20:22:33Z,1003.73,14.25,5.80,50.95
154,2026-07-10T20:22:34Z,1003.70,14.25,6.11,43.10
155,2026-07-10T20:22:35Z,1003.70,14.25,6.24,42.99
156,2026-07-10T20:22:36Z,1003.69,14.25,5.97,46.42
157,2026-07-10T20:22:37Z,1003.68,14.25,6.17,45.36
158,2026-07-10T20:22:38Z,1003.67,14.25,6.44,43.31
159,2026-07-10T20:22:39Z,1003.66,14.25,5.89,40.96
160,2026-07-10T20:22:40Z,1003.65,14.25,6.16,39.56
161,2026-07-10T20:22:41Z,1003.65,14.25,6.33,42.44
162,2026-07-10T20:22:42Z,1003.63,14.25,6.36,40.51
163,2026-07-10T20:22:43Z,1003.62,14.25,6.30,40.81
164,2026-07-10T20:22:44Z,1003.60,14.25,6.40,39.67
165,2026-07-10T20:22:45Z,1003.59,14.25,6.27,40.94
166,2026-07-10T20:22:46Z,1003.58,14.25,5.91,41.98
167,2026-07-10T20:22:47Z,1003.58,14.25,6.61,39.57
168,2026-07-10T20:22:48Z,1003.58,14.25,6.50,41.39
169,2026-07-10T20:22:49Z,1003.57,14.25,5.92,39.35
170,2026-07-10T20:22:50Z,1003.54,14.25,6.31,43.14
171,2026-07-10T20:22:51Z,1003.53,14.25,5.93,46.25
172,2026-07-10T20:22:52Z,1003.54,14.25,6.20,40.47
173,2026-07-10T20:22:53Z,1003.53,14.25,6.52,525.93
174,2026-07-10T20:22:54Z,1003.49,14.25,6.51,305.35
175,2026-07-10T20:22:55Z,1003.49,14.25,6.61,194.57
176,2026-07-10T20:22:56Z,1003.48,14.25,5.81,62.75
177,2026-07-10T20:22:57Z,1003.48,14.25,6.12,43.00
178,2026-07-10T20:22:58Z,1003.48,14.25,6.49,41.98
179,2026-07-10T20:22:59Z,1003.46,14.25,5.96,40.02
180,2026-07-10T20:23:00Z,1003.44,14.25,6.62,41.15
181,2026-07-10T20:23:01Z,1003.45,14.25,6.59,40.16
182,2026-07-10T20:23:02Z,1003.43,14.25,6.04,38.09
183,2026-07-10T20:23:03Z,1003.42,14.25,6.42,38.44
184,2026-07-10T20:23:04Z,1003.42,14.25,6.06,38.01
185,2026-07-10T20:23:05Z,1003.40,14.25,6.40,39.74
186,2026-07-10T20:23:06Z,1003.41,14.25,6.63,41.65
187,2026-07-10T20:23:07Z,1003.41,14.25,6.26,36.50
188,2026-07-10T20:23:08Z,1003.39,14.25,6.55,32.13
189,2026-07-10T20:23:09Z,1003.39,14.25,6.24,36.07
190,2026-07-10T20:23:10Z,1003.40,14.25,6.55,36.87
191,2026-07-10T20:23:11Z,1003.40,14.25,6.29,33.95
192,2026-07-10T20:23:12Z,1003.38,14.25,6.50,32.38
193,2026-07-10T20:23:13Z,1003.38,14.25,6.23,34.04
194,2026-07-10T20:23:14Z,1003.37,14.25,5.63,31.55
195,2026-07-10T20:23:15Z,1003.39,14.25,5.34,33.41
196,2026-07-10T20:23:16Z,1003.38,14.25,5.47,38.82
197,2026-07-10T20:23:17Z,1003.36,14.25,4.81,38.10
198,2026-07-10T20:23:18Z,1003.36,14.25,4.40,38.68
199,2026-07-10T20:23:19Z,1003.35,14.25,3.38,40.74
200,2026-07-10T20:23:20Z,1003.36,14.25,3.54,40.94
201,2026-07-10T20:23:21Z,1003.37,14.25,3.19,43.37
202,2026-07-10T20:23:22Z,1003.35,14.25,3.20,46.44
203,2026-07-10T20:23:23Z,1003.33,14.25,3.32,49.97
204,2026-07-10T20:23:24Z,1003.34,14.25,3.34,53.58
205,2026-07-10T20:23:25Z,1003.32,14.25,3.64,51.84
206,2026-07-10T20:23:26Z,1003.33,14.25,4.12,44.31
207,2026-07-10T20:23:27Z,1003.33,14.25,4.48,43.06
208,2026-07-10T20:23:28Z,1003.32,14.25,4.77,40.38
209,2026-07-10T20:23:29Z,1003.32,14.25,4.76,41.64
210,2026-07-10T20:23:30Z,1003.30,14.25,4.37,39.37
211,2026-07-10T20:23:31Z,1003.31,9.61,5.39,41.87
212,2026-07-10T20:23:32Z,1003.31,9.61,4.77,40.86
213,2026-07-10T20:23:33Z,1003.31,9.61,4.79,42.65
214,2026-07-10T20:23:34Z,1003.29,9.61,5.02,38.67
215,2026-07-10T20:23:35Z,1003.28,9.61,4.96,38.67
216,2026-07-10T20:23:36Z,1003.30,9.61,5.41,44.67
217,2026-07-10T20:23:37Z,1003.29,9.61,5.30,44.95
218,2026-07-10T20:23:38Z,1003.26,9.61,4.66,45.11
219,2026-07-10T20:23:39Z,1003.26,9.61,4.93,47.03
220,2026-07-10T20:23:40Z,1003.25,9.61,4.98,47.60
221,2026-07-10T20:23:41Z,1003.22,9.61,5.07,46.77
222,2026-07-10T20:23:42Z,1003.22,9.61,4.90,43.37
223,2026-07-10T20:23:43Z,1003.20,9.61,5.15,45.14
224,2026-07-10T20:23:44Z,1003.19,9.61,4.97,43.65
225,2026-07-10T20:23:45Z,1003.19,9.61,5.27,45.87
226,2026-07-10T20:23:46Z,1003.17,9.61,5.28,49.80
227,2026-07-10T20:23:47Z,1003.15,9.61,5.39,45.40
228,2026-07-10T20:23:48Z,1003.15,9.61,5.38,46.74
229,2026-07-10T20:23:49Z,1003.12,9.61,5.60,43.63
230,2026-07-10T20:23:50Z,1003.12,9.61,5.32,43.36
231,2026-07-10T20:23:51Z,1003.09,9.61,5.25,48.13
232,2026-07-10T20:23:52Z,1003.09,9.61,5.49,49.30
233,2026-07-10T20:23:53Z,1003.09,9.61,5.39,49.36
234,2026-07-10T20:23:54Z,1003.05,9.61,5.28,47.78
235,2026-07-10T20:23:55Z,1003.05,9.61,5.83,46.51
236,2026-07-10T20:23:56Z,1003.05,9.61,5.55,44.41
237,2026-07-10T20:23:57Z,1003.03,9.61,5.64,49.93
238,2026-07-10T20:23:58Z,1003.02,9.61,6.34,46.99
239,2026-07-10T20:23:59Z,1003.00,9.61,5.56,47.39
240,2026-07-10T20:24:00Z,1002.99,9.61,5.52,48.38
241,2026-07-10T20:24:01Z,1002.96,9.61,5.99,46.57
242,2026-07-10T20:24:02Z,1002.96,9.61,5.61,49.98
243,2026-07-10T20:24:03Z,1002.95,9.61,5.96,55.16
244,2026-07-10T20:24:04Z,1002.93,9.61,5.46,53.68
245,2026-07-10T20:24:05Z,1002.93,9.61,5.52,54.55
246,2026-07-10T20:24:06Z,1002.91,9.61,5.27,54.53
247,2026-07-10T20:24:07Z,1002.90,9.61,5.68,53.97
248,2026-07-10T20:24:08Z,1002.89,9.61,5.70,47.92
249,2026-07-10T20:24:09Z,1002.87,9.61,5.89,43.68
250,2026-07-10T20:24:10Z,1002.85,9.61,5.58,45.12
251,2026-07-10T20:24:11Z,1002.85,9.61,5.97,50.41
252,2026-07-10T20:24:12Z,1002.82,9.61,5.80,45.93
253,2026-07-10T20:24:13Z,1002.83,9.61,5.82,45.05
254,2026-07-10T20:24:14Z,1002.80,9.61,6.02,47.73
255,2026-07-10T20:24:15Z,1002.79,9.61,6.28,46.48
256,2026-07-10T20:24:16Z,1002.77,9.61,5.74,44.57
257,2026-07-10T20:24:17Z,1002.75,9.61,5.47,47.71
258,2026-07-10T20:24:18Z,1002.74,9.61,4.79,52.77
259,2026-07-10T20:24:19Z,1002.73,9.61,4.28,53.39
260,2026-07-10T20:24:20Z,1002.73,9.61,4.01,53.17
261,2026-07-10T20:24:21Z,1002.71,9.61,3.54,52.20
262,2026-07-10T20:24:22Z,1002.69,9.61,3.06,49.91
263,2026-07-10T20:24:23Z,1002.69,9.61,2.31,47.77
264,2026-07-10T20:24:24Z,1002.69,9.61,1.49,49.12
265,2026-07-10T20:24:25Z,1002.67,9.61,1.47,45.44
266,2026-07-10T20:24:26Z,1002.67,9.61,1.26,47.97
267,2026-07-10T20:24:27Z,1002.67,9.61,0.67,46.27
268,2026-07-10T20:24:28Z,1002.67,9.61,0.00,47.38
269,2026-07-10T20:24:29Z,1002.65,9.61,0.00,238.55
270,2026-07-10T20:24:30Z,1002.66,9.61,0.14,144.86
271,2026-07-10T20:24:31Z,1002.64,9.61,0.10,81.79
272,2026-07-10T20:24:32Z,1002.64,9.61,0.16,37.86
273,2026-07-10T20:24:33Z,1002.64,9.61,0.00,48.60
274,2026-07-10T20:24:34Z,1002.64,9.61,0.00,55.86
275,2026-07-10T20:24:35Z,1002.61,9.61,0.00,60.95
276,2026-07-10T20:24:36Z,1002.63,9.61,0.32,58.38
277,2026-07-10T20:24:37Z,1002.62,9.61,0.08,54.49
278,2026-07-10T20:24:38Z,1002.60,9.61,0.23,54.60
279,2026-07-10T20:24:39Z,1002.60,9.61,0.00,54.73
280,2026-07-10T20:24:40Z,1002.58,9.61,0.00,51.96
281,2026-07-10T20:24:41Z,1002.60,9.61,0.00,49.69
282,2026-07-10T20:24:42Z,1002.58,9.61,0.00,47.55
283,2026-07-10T20:24:43Z,1002.58,9.61,0.22,44.96
284,2026-07-10T20:24:44Z,1002.58,9.61,1.68,44.90
285,2026-07-10T20:24:45Z,1002.57,9.61,2.33,42.87
286,2026-07-10T20:24:46Z,1002.56,9.61,2.99,44.63
287,2026-07-10T20:24:47Z,1002.55,9.61,4.07,51.86
288,2026-07-10T20:24:48Z,1002.54,9.61,4.54,51.29
289,2026-07-10T20:24:49Z,1002.54,9.61,5.16,54.61
290,2026-07-10T20:24:50Z,1002.53,9.61,5.75,49.18
291,2026-07-10T20:24:51Z,1002.53,9.61,6.09,47.59
292,2026-07-10T20:24:52Z,1002.53,9.61,5.81,46.83
293,2026-07-10T20:24:53Z,1002.51,9.61,6.26,50.09
294,2026-07-10T20:24:54Z,1002.51,9.61,6.43,44.04
295,2026-07-10T20:24:55Z,1002.50,9.61,6.16,48.46
296,2026-07-10T20:24:56Z,1002.50,9.61,5.99,51.21
297,2026-07-10T20:24:57Z,1002.49,9.61,6.30,54.32
298,2026-07-10T20:24:58Z,1002.48,9.61,6.21,53.93
299,2026-07-10T20:24:59Z,1002.47,9.61,6.45,53.10
300,2026-07-10T20:25:00Z,1002.47,9.61,6.17,55.20
301,2026-07-10T20:25:01Z,1002.47,8.00,6.71,57.79
302,2026-07-10T20:25:02Z,1002.48,8.00,6.43,58.88
303,2026-07-10T20:25:03Z,1002.46,8.00,6.25,55.26
304,2026-07-10T20:25:04Z,1002.47,8.00,6.36,54.39
305,2026-07-10T20:25:05Z,1002.47,8.00,6.61,55.11
306,2026-07-10T20:25:06Z,1002.46,8.00,6.52,57.01
307,2026-07-10T20:25:07Z,1002.48,8.00,6.36,58.35
308,2026-07-10T20:25:08Z,1002.47,8.00,6.87,55.18
309,2026-07-10T20:25:09Z,1002.47,8.00,6.24,53.30
310,2026-07-10T20:25:10Z,1002.46,8.00,6.77,45.48
311,2026-07-10T20:25:11Z,1002.47,8.00,6.40,46.69
312,2026-07-10T20:25:12Z,1002.47,8.00,6.48,49.63
313,2026-07-10T20:25:13Z,1002.47,8.00,6.93,50.66
314,2026-07-10T20:25:14Z,1002.45,8.00,6.75,50.05
315,2026-07-10T20:25:15Z,1002.47,8.00,6.49,50.07
316,2026-07-10T20:25:16Z,1002.47,8.00,6.83,47.11
317,2026-07-10T20:25:17Z,1002.48,8.00,6.95,48.26
318,2026-07-10T20:25:18Z,1002.49,8.00,6.84,48.78
319,2026-07-10T20:25:19Z,1002.48,8.00,7.32,47.33
320,2026-07-10T20:25:20Z,1002.47,8.00,7.26,51.23
321,2026-07-10T20:25:21Z,1002.47,8.00,6.65,48.13
322,2026-07-10T20:25:22Z,1002.47,8.00,6.32,49.52
323,2026-07-10T20:25:23Z,1002.46,8.00,6.25,51.85
324,2026-07-10T20:25:24Z,1002.49,8.00,6.02,49.70
325,2026-07-10T20:25:25Z,1002.47,8.00,6.16,54.64
326,2026-07-10T20:25:26Z,1002.48,8.00,5.53,53.00
327,2026-07-10T20:25:27Z,1002.48,7.99,0.00,49.34
328,2026-07-10T20:25:28Z,1002.48,8.01,0.00,49.15
329,2026-07-10T20:25:29Z,1002.47,7.99,0.00,49.14
330,2026-07-10T20:25:30Z,1002.48,7.98,0.00,49.09
331,2026-07-10T20:25:31Z,1002.47,8.00,0.00,49.10

EXPECTED 310
