elapsed_s,timestamp,pressure_hpa,gps_accuracy_m,gps_speed_mps,mag_ut
37,2026-07-10T20:55:37Z,998.89,9.06,6.43,60.66
38,2026-07-10T20:55:38Z,998.90,9.06,5.25,54.31
39,2026-07-10T20:55:39Z,998.91,9.06,5.32,55.45
40,2026-07-10T20:55:40Z,998.92,9.06,3.67,57.46
41,2026-07-10T20:55:41Z,998.90,9.06,2.62,58.84
42,2026-07-10T20:55:42Z,998.90,9.06,2.36,62.33
43,2026-07-10T20:55:43Z,998.90,9.06,1.83,62.25
44,2026-07-10T20:55:44Z,998.90,9.06,0.99,59.97
45,2026-07-10T20:55:45Z,998.90,9.06,0.00,63.06
46,2026-07-10T20:55:46Z,998.90,9.06,0.00,59.91
47,2026-07-10T20:55:47Z,998.90,9.06,0.17,57.31
48,2026-07-10T20:55:48Z,998.91,9.06,0.20,52.27
49,2026-07-10T20:55:49Z,998.91,9.06,0.24,50.75
50,2026-07-10T20:55:50Z,998.91,9.06,0.00,46.01
51,2026-07-10T20:55:51Z,998.93,9.06,0.08,43.37
52,2026-07-10T20:55:52Z,998.91,9.06,0.00,50.66
53,2026-07-10T20:55:53Z,998.90,9.06,0.00,52.36
54,2026-07-10T20:55:54Z,998.90,9.06,0.00,55.25
55,2026-07-10T20:55:55Z,998.90,9.06,0.00,56.17
56,2026-07-10T20:55:56Z,998.89,9.06,0.00,54.62
57,2026-07-10T20:55:57Z,998.92,9.06,0.00,56.72
58,2026-07-10T20:55:58Z,998.90,9.06,0.00,56.59
59,2026-07-10T20:55:59Z,998.89,9.06,0.00,55.47
60,2026-07-10T20:56:00Z,998.89,9.06,0.64,54.40
61,2026-07-10T20:56:01Z,998.91,9.06,1.32,53.60
62,2026-07-10T20:56:02Z,998.90,9.06,2.43,52.24
63,2026-07-10T20:56:03Z,998.91,9.06,3.19,54.60
64,2026-07-10T20:56:04Z,998.91,9.06,3.88,52.64
65,2026-07-10T20:56:05Z,998.90,9.06,4.64,52.18
66,2026-07-10T20:56:06Z,998.89,9.06,6.01,53.11
67,2026-07-10T20:56:07Z,998.91,9.06,6.26,48.36
68,2026-07-10T20:56:08Z,998.91,9.06,6.89,47.17
69,2026-07-10T20:56:09Z,998.90,9.06,8.37,48.29
70,2026-07-10T20:56:10Z,998.91,9.06,7.43,53.29
71,2026-07-10T20:56:11Z,998.92,21.77,7.88,54.51
72,2026-07-10T20:56:12Z,998.90,21.77,7.93,57.81
73,2026-07-10T20:56:13Z,998.90,21.77,8.24,666.62
74,2026-07-10T20:56:14Z,998.90,21.77,7.86,327.30
75,2026-07-10T20:56:15Z,998.89,21.77,7.97,202.56
76,2026-07-10T20:56:16Z,998.90,21.77,8.28,122.29
77,2026-07-10T20:56:17Z,998.92,21.77,7.46,50.78
78,2026-07-10T20:56:18Z,998.90,21.77,8.36,49.05
79,2026-07-10T20:56:19Z,998.89,21.77,8.37,49.25
80,2026-07-10T20:56:20Z,998.91,21.77,8.10,56.43
81,2026-07-10T20:56:21Z,998.90,21.77,8.21,60.68
82,2026-07-10T20:56:22Z,998.91,21.77,8.45,62.34
83,2026-07-10T20:56:23Z,998.90,8.00,8.44,57.30
84,2026-07-10T20:56:24Z,998.91,8.00,8.55,55.06
85,2026-07-10T20:56:25Z,998.89,8.00,8.70,56.40
86,2026-07-10T20:56:26Z,998.91,8.00,8.15,56.33
87,2026-07-10T20:56:27Z,998.91,8.00,8.55,54.86
88,2026-07-10T20:56:28Z,998.90,8.00,8.63,54.31
89,2026-07-10T20:56:29Z,998.90,8.00,8.53,55.46
90,2026-07-10T20:56:30Z,998.91,8.00,8.28,55.61
91,2026-07-10T20:56:31Z,998.90,8.00,8.59,56.33
92,2026-07-10T20:56:32Z,998.90,8.00,8.53,55.04
93,2026-07-10T20:56:33Z,998.92,8.00,8.70,52.73
94,2026-07-10T20:56:34Z,998.91,8.00,9.54,52.97
95,2026-07-10T20:56:35Z,998.88,8.00,9.07,55.16
96,2026-07-10T20:56:36Z,998.91,8.00,8.78,54.15
97,2026-07-10T20:56:37Z,998.91,8.00,8.91,56.38
98,2026-07-10T20:56:38Z,998.90,8.00,8.85,53.54
99,2026-07-10T20:56:39Z,998.90,8.00,9.10,57.78
100,2026-07-10T20:56:40Z,998.90,8.00,9.05,53.05
101,2026-07-10T20:56:41Z,998.89,8.00,8.79,54.23
102,2026-07-10T20:56:42Z,998.90,8.00,8.85,55.46
103,2026-07-10T20:56:43Z,998.90,8.00,8.69,56.74
104,2026-07-10T20:56:44Z,998.90,8.00,8.72,55.85
105,2026-07-10T20:56:45Z,998.90,8.00,8.97,50.65
106,2026-07-10T20:56:46Z,998.90,8.00,8.12,48.04
107,2026-07-10T20:56:47Z,998.92,8.00,8.17,50.90
108,2026-07-10T20:56:48Z,998.93,8.00,7.90,47.87
109,2026-07-10T20:56:49Z,998.94,8.00,7.57,51.34
110,2026-07-10T20:56:50Z,998.96,8.00,6.96,53.88
111,2026-07-10T20:56:51Z,998.95,8.00,6.49,50.36
112,2026-07-10T20:56:52Z,998.97,8.00,6.19,47.74
113,2026-07-10T20:56:53Z,998.97,8.00,6.30,46.18
114,2026-07-10T20:56:54Z,998.98,8.00,5.70,44.49
115,2026-07-10T20:56:55Z,999.00,8.00,5.49,45.84
116,2026-07-10T20:56:56Z,999.00,8.00,5.73,47.72
117,2026-07-10T20:56:57Z,999.02,8.00,4.48,45.21
118,2026-07-10T20:56:58Z,999.04,8.00,5.12,45.36
119,2026-07-10T20:56:59Z,999.05,8.00,5.12,52.12
120,2026-07-10T20:57:00Z,999.05,8.00,4.83,51.82
121,2026-07-10T20:57:01Z,999.07,8.00,4.97,51.55
122,2026-07-10T20:57:02Z,999.08,8.00,5.20,49.10
123,2026-07-10T20:57:03Z,999.09,8.00,5.43,46.52
124,2026-07-10T20:57:04Z,999.10,8.00,5.40,49.25
125,2026-07-10T20:57:05Z,999.10,8.00,5.30,48.87
126,2026-07-10T20:57:06Z,999.13,8.00,5.17,46.44
127,2026-07-10T20:57:07Z,999.13,8.00,4.81,45.50
128,2026-07-10T20:57:08Z,999.13,8.00,5.37,46.84
129,2026-07-10T20:57:09Z,999.15,8.00,5.14,48.92
130,2026-07-10T20:57:10Z,999.17,8.00,5.23,50.43
131,2026-07-10T20:57:11Z,999.18,8.00,5.18,47.60
132,2026-07-10T20:57:12Z,999.18,8.00,5.54,47.49
133,2026-07-10T20:57:13Z,999.20,8.00,5.27,50.30
134,2026-07-10T20:57:14Z,999.21,8.00,5.07,47.60
135,2026-07-10T20:57:15Z,999.23,8.00,5.07,42.22
136,2026-07-10T20:57:16Z,999.23,8.00,5.27,43.60
137,2026-07-10T20:57:17Z,999.24,8.00,5.21,42.58
138,2026-07-10T20:57:18Z,999.25,8.00,5.31,41.55
139,2026-07-10T20:57:19Z,999.26,8.00,5.44,43.84
140,2026-07-10T20:57:20Z,999.26,8.00,5.04,43.02
141,2026-07-10T20:57:21Z,999.28,8.00,5.42,41.51
142,2026-07-10T20:57:22Z,999.31,8.00,5.55,44.50
143,2026-07-10T20:57:23Z,999.33,8.00,5.34,43.49
144,2026-07-10T20:57:24Z,999.32,8.00,5.85,45.76
145,2026-07-10T20:57:25Z,999.34,8.00,5.36,45.79
146,2026-07-10T20:57:26Z,999.34,8.00,5.41,44.46
147,2026-07-10T20:57:27Z,999.37,8.00,5.38,42.92
148,2026-07-10T20:57:28Z,999.36,8.00,5.49,40.32
149,2026-07-10T20:57:29Z,999.37,8.00,5.24,340.73
150,2026-07-10T20:57:30Z,999.38,8.00,5.31,165.01
151,2026-07-10T20:57:31Z,999.40,8.00,5.61,66.06
152,2026-07-10T20:57:32Z,999.42,8.00,5.11,48.82
153,2026-07-10T20:57:33Z,999.42,8.00,5.45,41.54
154,2026-07-10T20:57:34Z,999.42,8.00,5.65,40.56
155,2026-07-10T20:57:35Z,999.43,8.00,5.22,39.58
156,2026-07-10T20:57:36Z,999.46,8.00,5.92,43.85
157,2026-07-10T20:57:37Z,999.46,8.00,5.41,42.56
158,2026-07-10T20:57:38Z,999.47,8.00,5.33,47.04
159,2026-07-10T20:57:39Z,999.48,8.00,5.73,47.77
160,2026-07-10T20:57:40Z,999.49,8.00,5.92,51.18
161,2026-07-10T20:57:41Z,999.51,8.00,6.09,49.79
162,2026-07-10T20:57:42Z,999.52,8.00,5.37,50.24
163,2026-07-10T20:57:43Z,999.54,8.00,5.13,46.95
164,2026-07-10T20:57:44Z,999.52,8.00,4.92,42.17
165,2026-07-10T20:57:45Z,999.55,8.00,5.13,47.87
166,2026-07-10T20:57:46Z,999.56,8.00,5.58,53.37
167,2026-07-10T20:57:47Z,999.57,8.00,5.76,56.47
168,2026-07-10T20:57:48Z,999.58,8.00,5.53,57.83
169,2026-07-10T20:57:49Z,999.59,8.00,6.09,56.09
170,2026-07-10T20:57:50Z,999.61,8.00,5.60,53.83
171,2026-07-10T20:57:51Z,999.62,8.00,6.02,48.99
172,2026-07-10T20:57:52Z,999.63,8.00,5.77,46.42
173,2026-07-10T20:57:53Z,999.64,8.00,6.02,42.77
174,2026-07-10T20:57:54Z,999.65,8.00,5.45,47.61
175,2026-07-10T20:57:55Z,999.66,8.00,5.62,47.81
176,2026-07-10T20:57:56Z,999.68,8.00,5.46,47.52
177,2026-07-10T20:57:57Z,999.68,8.00,5.73,50.87
178,2026-07-10T20:57:58Z,999.70,8.00,6.08,49.50
179,2026-07-10T20:57:59Z,999.70,8.00,5.69,47.42
180,2026-07-10T20:58:00Z,999.73,8.00,5.53,45.93
181,2026-07-10T20:58:01Z,999.74,8.00,5.59,41.22
182,2026-07-10T20:58:02Z,999.74,8.00,5.74,42.78
183,2026-07-10T20:58:03Z,999.76,8.00,6.06,39.37
184,2026-07-10T20:58:04Z,999.75,8.00,5.71,40.67
185,2026-07-10T20:58:05Z,999.78,8.00,5.73,41.40
186,2026-07-10T20:58:06Z,999.80,8.00,5.89,39.91
187,2026-07-10T20:58:07Z,999.80,8.00,5.90,37.80
188,2026-07-10T20:58:08Z,999.81,8.00,6.04,39.28
189,2026-07-10T20:58:09Z,999.81,8.00,6.04,40.29
190,2026-07-10T20:58:10Z,999.82,8.00,6.01,41.93
191,2026-07-10T20:58:11Z,999.84,8.00,5.94,43.04
192,2026-07-10T20:58:12Z,999.85,8.00,6.03,39.81
193,2026-07-10T20:58:13Z,999.85,8.00,5.81,39.65
194,2026-07-10T20:58:14Z,999.87,8.00,5.77,41.99
195,2026-07-10T20:58:15Z,999.88,8.00,5.95,42.42
196,2026-07-10T20:58:16Z,999.88,8.00,5.71,43.48
197,2026-07-10T20:58:17Z,999.90,8.00,5.69,45.58
198,2026-07-10T20:58:18Z,999.91,8.00,4.61,46.20
199,2026-07-10T20:58:19Z,999.92,8.00,4.73,48.42
200,2026-07-10T20:58:20Z,999.93,8.00,3.93,43.05
201,2026-07-10T20:58:21Z,999.92,8.00,4.07,40.57
202,2026-07-10T20:58:22Z,999.94,8.00,2.99,42.90
203,2026-07-10T20:58:23Z,999.94,8.00,3.03,42.67
204,2026-07-10T20:58:24Z,999.95,8.00,2.53,45.91
205,2026-07-10T20:58:25Z,999.94,8.00,3.06,46.46
206,2026-07-10T20:58:26Z,999.94,8.00,3.09,46.27
207,2026-07-10T20:58:27Z,999.96,8.00,3.29,43.41
208,2026-07-10T20:58:28Z,999.96,8.00,4.06,43.45
209,2026-07-10T20:58:29Z,999.96,8.00,3.49,42.94
210,2026-07-10T20:58:30Z,999.99,8.00,4.33,43.87
211,2026-07-10T20:58:31Z,999.98,8.00,4.56,46.91
212,2026-07-10T20:58:32Z,999.99,8.00,4.39,51.52
213,2026-07-10T20:58:33Z,999.98,8.00,4.94,42.86
214,2026-07-10T20:58:34Z,999.98,8.00,5.10,43.94
215,2026-07-10T20:58:35Z,999.99,8.00,4.73,43.96
216,2026-07-10T20:58:36Z,999.99,8.00,4.79,43.17
217,2026-07-10T20:58:37Z,1000.00,8.00,5.13,41.55
218,2026-07-10T20:58:38Z,1000.03,8.00,5.44,47.01
219,2026-07-10T20:58:39Z,1000.05,8.00,4.93,42.82
220,2026-07-10T20:58:40Z,1000.06,8.00,5.64,41.34
221,2026-07-10T20:58:41Z,1000.08,8.00,5.24,46.35
222,2026-07-10T20:58:42Z,1000.09,8.00,5.21,44.11
223,2026-07-10T20:58:43Z,1000.11,8.00,5.59,41.82
224,2026-07-10T20:58:44Z,1000.12,8.00,4.82,46.73
225,2026-07-10T20:58:45Z,1000.13,8.00,5.22,53.09
226,2026-07-10T20:58:46Z,1000.14,8.00,5.06,51.06
227,2026-07-10T20:58:47Z,1000.16,8.00,5.09,48.61
228,2026-07-10T20:58:48Z,1000.17,8.00,5.64,49.87
229,2026-07-10T20:58:49Z,1000.19,8.00,5.29,49.22
230,2026-07-10T20:58:50Z,1000.19,8.00,5.38,44.33
231,2026-07-10T20:58:51Z,1000.20,8.00,5.71,42.86
232,2026-07-10T20:58:52Z,1000.22,8.00,5.68,39.91
233,2026-07-10T20:58:53Z,1000.23,8.00,5.55,447.35
234,2026-07-10T20:58:54Z,1000.25,8.00,5.89,282.03
235,2026-07-10T20:58:55Z,1000.27,8.00,5.40,150.08
236,2026-07-10T20:58:56Z,1000.28,8.00,5.52,92.74
237,2026-07-10T20:58:57Z,1000.29,8.00,5.52,52.35
238,2026-07-10T20:58:58Z,1000.31,8.00,5.47,48.80
239,2026-07-10T20:58:59Z,1000.33,8.00,5.69,44.43
240,2026-07-10T20:59:00Z,1000.33,8.00,5.81,44.60
241,2026-07-10T20:59:01Z,1000.34,8.00,5.44,44.84
242,2026-07-10T20:59:02Z,1000.36,8.00,5.84,44.19
243,2026-07-10T20:59:03Z,1000.38,8.00,5.87,45.46
244,2026-07-10T20:59:04Z,1000.39,8.00,5.90,46.76
245,2026-07-10T20:59:05Z,1000.42,8.00,5.84,46.62
246,2026-07-10T20:59:06Z,1000.42,8.00,5.75,47.50
247,2026-07-10T20:59:07Z,1000.45,8.00,5.76,47.43
248,2026-07-10T20:59:08Z,1000.45,8.00,6.29,46.69
249,2026-07-10T20:59:09Z,1000.46,8.00,5.80,48.39
250,2026-07-10T20:59:10Z,1000.49,8.00,5.96,47.52
251,2026-07-10T20:59:11Z,1000.49,10.25,6.39,52.45
252,2026-07-10T20:59:12Z,1000.51,10.25,6.33,52.83
253,2026-07-10T20:59:13Z,1000.52,10.25,6.42,49.53
254,2026-07-10T20:59:14Z,1000.54,10.25,6.13,50.46
255,2026-07-10T20:59:15Z,1000.55,10.25,6.57,49.74
256,2026-07-10T20:59:16Z,1000.56,10.25,6.59,50.25
257,2026-07-10T20:59:17Z,1000.57,10.25,6.60,54.08
258,2026-07-10T20:59:18Z,1000.58,10.25,6.27,52.05
259,2026-07-10T20:59:19Z,1000.61,10.25,6.74,50.51
260,2026-07-10T20:59:20Z,1000.61,10.25,6.63,51.43
261,2026-07-10T20:59:21Z,1000.63,10.25,6.08,53.20
262,2026-07-10T20:59:22Z,1000.65,10.25,6.07,55.74
263,2026-07-10T20:59:23Z,1000.68,10.25,6.33,54.82
264,2026-07-10T20:59:24Z,1000.68,10.25,6.71,52.23
265,2026-07-10T20:59:25Z,1000.68,10.25,6.05,53.06
266,2026-07-10T20:59:26Z,1000.70,10.25,5.55,48.59
267,2026-07-10T20:59:27Z,1000.70,10.25,4.17,48.38
268,2026-07-10T20:59:28Z,1000.71,10.25,3.90,51.59
269,2026-07-10T20:59:29Z,1000.71,10.25,2.93,46.85
270,2026-07-10T20:59:30Z,1000.73,10.25,2.84,50.74
271,2026-07-10T20:59:31Z,1000.73,10.25,2.14,48.00
272,2026-07-10T20:59:32Z,1000.74,10.25,1.09,52.30
273,2026-07-10T20:59:33Z,1000.73,10.25,0.73,49.41
274,2026-07-10T20:59:34Z,1000.73,10.25,0.00,48.31
275,2026-07-10T20:59:35Z,1000.74,10.25,0.16,43.62
276,2026-07-10T20:59:36Z,1000.73,10.25,0.00,43.84
277,2026-07-10T20:59:37Z,1000.76,10.25,0.32,46.04
278,2026-07-10T20:59:38Z,1000.75,10.25,0.16,48.89
279,2026-07-10T20:59:39Z,1000.76,10.25,0.04,49.02
280,2026-07-10T20:59:40Z,1000.77,10.25,0.00,48.33
281,2026-07-10T20:59:41Z,1000.75,10.25,0.00,48.19
282,2026-07-10T20:59:42Z,1000.78,10.25,0.14,47.40
283,2026-07-10T20:59:43Z,1000.76,10.25,0.42,47.34
284,2026-07-10T20:59:44Z,1000.77,10.25,0.00,50.04
285,2026-07-10T20:59:45Z,1000.77,10.25,0.00,52.01
286,2026-07-10T20:59:46Z,1000.78,10.25,0.00,52.51
287,2026-07-10T20:59:47Z,1000.78,10.25,0.38,51.30
288,2026-07-10T20:59:48Z,1000.78,10.25,1.20,47.82
289,2026-07-10T20:59:49Z,1000.79,10.25,2.05,47.51
290,2026-07-10T20:59:50Z,1000.80,10.25,3.01,52.70
291,2026-07-10T20:59:51Z,1000.80,10.25,3.53,53.25
292,2026-07-10T20:59:52Z,1000.81,10.25,4.32,46.43
293,2026-07-10T20:59:53Z,1000.80,10.25,4.48,43.55
294,2026-07-10T20:59:54Z,1000.81,10.25,5.63,43.46
295,2026-07-10T20:59:55Z,1000.80,10.25,6.41,46.80
296,2026-07-10T20:59:56Z,1000.80,10.25,7.34,47.31
297,2026-07-10T20:59:57Z,1000.80,10.25,7.08,49.55
298,2026-07-10T20:59:58Z,1000.80,10.25,7.20,50.56
299,2026-07-10T20:59:59Z,1000.81,10.25,7.12,53.15
300,2026-07-10T21:00:00Z,1000.81,10.25,7.53,54.42
301,2026-07-10T21:00:01Z,1000.78,10.25,7.42,53.65
302,2026-07-10T21:00:02Z,1000.82,10.25,7.10,53.08
303,2026-07-10T21:00:03Z,1000.80,10.25,7.41,51.70
304,2026-07-10T21:00:04Z,1000.81,10.25,7.31,54.98
305,2026-07-10T21:00:05Z,1000.81,10.25,7.48,53.17
306,2026-07-10T21:00:06Z,1000.81,10.25,7.38,52.11
307,2026-07-10T21:00:07Z,1000.80,10.25,7.04,49.97
308,2026-07-10T21:00:08Z,1000.81,10.25,7.42,48.80
309,2026-07-10T21:00:09Z,1000.81,10.25,7.53,45.58
310,2026-07-10T21:00:10Z,1000.80,10.25,7.76,43.38
311,2026-07-10T21:00:11Z,1000.82,10.25,7.37,48.28
312,2026-07-10T21:00:12Z,1000.80,10.25,7.32,49.62
313,2026-07-10T21:00:13Z,1000.81,10.25,7.50,49.01
314,2026-07-10T21:00:14Z,1000.78,10.25,7.50,54.47
315,2026-07-10T21:00:15Z,1000.82,10.25,7.49,58.86
316,2026-07-10T21:00:16Z,1000.79,8.02,8.11,53.76
317,2026-07-10T21:00:17Z,1000.81,8.02,7.99,57.22
318,2026-07-10T21:00:18Z,1000.80,8.02,7.59,51.52
319,2026-07-10T21:00:19Z,1000.80,8.02,7.91,51.54
320,2026-07-10T21:00:20Z,1000.80,8.02,7.84,51.61
321,2026-07-10T21:00:21Z,1000.78,8.02,8.37,49.75
322,2026-07-10T21:00:22Z,1000.82,8.02,7.60,48.38
323,2026-07-10T21:00:23Z,1000.81,8.02,7.78,50.96
324,2026-07-10T21:00:24Z,1000.80,8.02,7.96,48.79
325,2026-07-10T21:00:25Z,1000.82,8.02,8.48,45.13
326,2026-07-10T21:00:26Z,1000.81,8.02,8.11,37.73
327,2026-07-10T21:00:27Z,1000.80,8.02,7.57,41.78
328,2026-07-10T21:00:28Z,1000.80,8.02,7.41,41.89
329,2026-07-10T21:00:29Z,1000.80,8.02,7.33,43.80
330,2026-07-10T21:00:30Z,1000.80,8.02,7.51,41.26
331,2026-07-10T21:00:31Z,1000.82,8.00,0.00,52.70
332,2026-07-10T21:00:32Z,1000.81,8.02,0.00,52.42
333,2026-07-10T21:00:33Z,1000.82,8.04,0.00,52.15
334,2026-07-10T21:00:34Z,1000.83,8.04,0.00,52.20
335,2026-07-10T21:00:35Z,1000.82,8.03,0.00,52.14
336,2026-07-10T21:00:36Z,1000.83,8.00,0.00,52.06
337,2026-07-10T21:00:37Z,1000.82,8.03,0.00,51.68
338,2026-07-10T21:00:38Z,1000.83,8.02,0.00,51.87
339,2026-07-10T21:00:39Z,1000.83,8.01,0.00,52.06
340,2026-07-10T21:00:40Z,1000.81,8.01,0.00,52.11
341,2026-07-10T21:00:41Z,1000.82,8.02,0.00,52.14
342,2026-07-10T21:00:42Z,1000.82,8.04,0.00,51.67
343,2026-07-10T21:00:43Z,1000.81,8.01,0.00,51.70
344,2026-07-10T21:00:44Z,1000.82,8.02,0.00,51.76
345,2026-07-10T21:00:45Z,1000.83,8.03,0.00,51.80
346,2026-07-10T21:00:46Z,1000.81,8.04,0.00,51.81
347,2026-07-10T21:00:47Z,1000.82,8.00,0.00,51.84
348,2026-07-10T21:00:48Z,1000.82,8.00,0.00,52.12
349,2026-07-10T21:00:49Z,1000.82,8.03,0.00,51.87
350,2026-07-10T21:00:50Z,1000.82,8.02,0.00,51.86
EXPECTED 329
