elapsed_s,timestamp,pressure_hpa,gps_accuracy_m,gps_speed_mps,mag_ut
61,2026-07-10T19:16:01Z,1006.30,14.25,1.60,42.77
62,2026-07-10T19:16:02Z,1006.30,14.25,2.28,43.14
63,2026-07-10T19:16:03Z,1006.30,14.25,3.60,43.73
64,2026-07-10T19:16:04Z,1006.29,14.25,4.70,40.74
65,2026-07-10T19:16:05Z,1006.31,14.25,6.03,42.05
66,2026-07-10T19:16:06Z,1006.31,14.25,7.10,45.15
67,2026-07-10T19:16:07Z,1006.31,14.25,8.20,44.36
68,2026-07-10T19:16:08Z,1006.30,14.25,10.17,44.50
69,2026-07-10T19:16:09Z,1006.31,14.25,10.73,46.40
70,2026-07-10T19:16:10Z,1006.30,14.25,11.87,43.42
71,2026-07-10T19:16:11Z,1006.29,14.25,11.95,44.48
72,2026-07-10T19:16:12Z,1006.30,14.25,11.57,44.30
73,2026-07-10T19:16:13Z,1006.30,14.25,12.00,44.64
74,2026-07-10T19:16:14Z,1006.30,14.25,12.14,45.14
75,2026-07-10T19:16:15Z,1006.30,14.25,12.13,45.64
76,2026-07-10T19:16:16Z,1006.31,14.25,11.66,43.36
77,2026-07-10T19:16:17Z,1006.29,14.25,12.30,47.29
78,2026-07-10T19:16:18Z,1006.31,14.25,12.09,42.64
79,2026-07-10T19:16:19Z,1006.30,14.25,12.18,42.58
80,2026-07-10T19:16:20Z,1006.29,14.25,12.11,42.00
81,2026-07-10T19:16:21Z,1006.30,14.25,11.83,43.86
82,2026-07-10T19:16:22Z,1006.29,14.25,11.98,41.48
83,2026-07-10T19:16:23Z,1006.28,14.25,11.91,40.43
84,2026-07-10T19:16:24Z,1006.28,14.25,11.87,39.11
85,2026-07-10T19:16:25Z,1006.28,14.25,12.01,39.22
86,2026-07-10T19:16:26Z,1006.27,14.25,11.85,353.57
87,2026-07-10T19:16:27Z,1006.26,14.25,11.96,192.44
88,2026-07-10T19:16:28Z,1006.25,14.25,12.42,93.35
89,2026-07-10T19:16:29Z,1006.25,14.25,12.36,59.01
90,2026-07-10T19:16:30Z,1006.24,14.25,11.95,43.24
91,2026-07-10T19:16:31Z,1006.22,14.25,11.70,44.76
92,2026-07-10T19:16:32Z,1006.24,14.25,12.27,44.09
93,2026-07-10T19:16:33Z,1006.21,14.25,12.10,42.95
94,2026-07-10T19:16:34Z,1006.22,14.25,12.46,42.73
95,2026-07-10T19:16:35Z,1006.22,14.25,12.00,39.87
96,2026-07-10T19:16:36Z,1006.21,14.25,11.87,41.44
97,2026-07-10T19:16:37Z,1006.20,14.25,12.00,43.15
98,2026-07-10T19:16:38Z,1006.18,14.25,11.55,43.77
99,2026-07-10T19:16:39Z,1006.17,14.25,12.17,43.21
100,2026-07-10T19:16:40Z,1006.18,14.25,12.26,40.92
101,2026-07-10T19:16:41Z,1006.19,14.25,11.86,40.47
102,2026-07-10T19:16:42Z,1006.19,14.25,11.85,39.94
103,2026-07-10T19:16:43Z,1006.16,14.25,11.81,39.03
104,2026-07-10T19:16:44Z,1006.15,14.25,11.97,42.80
105,2026-07-10T19:16:45Z,1006.13,14.25,11.73,42.84
106,2026-07-10T19:16:46Z,1006.14,14.25,12.29,42.22
107,2026-07-10T19:16:47Z,1006.12,14.25,11.80,40.79
108,2026-07-10T19:16:48Z,1006.13,14.25,12.17,43.46
109,2026-07-10T19:16:49Z,1006.15,14.25,12.18,42.07
110,2026-07-10T19:16:50Z,1006.13,14.25,12.09,38.90
111,2026-07-10T19:16:51Z,1006.11,14.25,11.89,35.33
112,2026-07-10T19:16:52Z,1006.11,14.25,11.70,42.53
113,2026-07-10T19:16:53Z,1006.10,14.25,11.79,42.51
114,2026-07-10T19:16:54Z,1006.10,14.25,12.11,44.29
115,2026-07-10T19:16:55Z,1006.09,14.25,12.23,42.40
116,2026-07-10T19:16:56Z,1006.08,14.25,12.03,42.37
117,2026-07-10T19:16:57Z,1006.07,14.25,12.07,42.17
118,2026-07-10T19:16:58Z,1006.07,14.25,11.96,43.59
119,2026-07-10T19:16:59Z,1006.06,14.25,12.01,46.74
120,2026-07-10T19:17:00Z,1006.07,14.25,12.16,45.96
121,2026-07-10T19:17:01Z,1006.05,14.25,11.56,46.85
122,2026-07-10T19:17:02Z,1006.05,14.25,10.39,45.69
123,2026-07-10T19:17:03Z,1006.05,14.25,9.87,45.46
124,2026-07-10T19:17:04Z,1006.04,14.25,9.15,43.96
125,2026-07-10T19:17:05Z,1006.03,14.25,8.75,44.90
126,2026-07-10T19:17:06Z,1006.03,14.25,8.45,45.79
127,2026-07-10T19:17:07Z,1006.01,14.25,6.77,44.60
128,2026-07-10T19:17:08Z,1006.00,14.25,6.71,46.12
129,2026-07-10T19:17:09Z,1006.01,14.25,5.93,44.92
130,2026-07-10T19:17:10Z,1005.98,14.25,5.43,43.56
131,2026-07-10T19:17:11Z,1005.99,14.25,5.17,51.40
132,2026-07-10T19:17:12Z,1005.98,14.25,5.77,52.19
133,2026-07-10T19:17:13Z,1005.98,14.25,5.77,50.18
134,2026-07-10T19:17:14Z,1005.97,14.25,6.50,48.52
135,2026-07-10T19:17:15Z,1005.96,14.25,7.19,45.34
136,2026-07-10T19:17:16Z,1005.95,14.25,7.60,47.68
137,2026-07-10T19:17:17Z,1005.96,14.25,7.95,48.58
138,2026-07-10T19:17:18Z,1005.95,14.25,8.71,49.01
139,2026-07-10T19:17:19Z,1005.94,14.25,8.57,49.61
140,2026-07-10T19:17:20Z,1005.94,14.25,9.18,45.29
141,2026-07-10T19:17:21Z,1005.93,8.00,9.06,43.25
142,2026-07-10T19:17:22Z,1005.94,8.00,9.31,43.70
143,2026-07-10T19:17:23Z,1005.92,8.00,9.23,41.08
144,2026-07-10T19:17:24Z,1005.92,8.00,9.16,43.35
145,2026-07-10T19:17:25Z,1005.89,8.00,9.28,44.65
146,2026-07-10T19:17:26Z,1005.90,8.00,9.32,43.93
147,2026-07-10T19:17:27Z,1005.88,8.00,9.14,42.39
148,2026-07-10T19:17:28Z,1005.89,8.00,8.95,42.90
149,2026-07-10T19:17:29Z,1005.89,8.00,9.67,43.24
150,2026-07-10T19:17:30Z,1005.89,8.00,9.18,43.72
151,2026-07-10T19:17:31Z,1005.87,8.00,9.13,44.79
152,2026-07-10T19:17:32Z,1005.88,8.00,8.76,45.89
153,2026-07-10T19:17:33Z,1005.87,8.00,9.05,46.02
154,2026-07-10T19:17:34Z,1005.87,8.00,9.12,50.22
155,2026-07-10T19:17:35Z,1005.85,8.00,9.32,51.42
156,2026-07-10T19:17:36Z,1005.84,8.00,8.95,50.82
157,2026-07-10T19:17:37Z,1005.83,8.00,9.08,46.08
158,2026-07-10T19:17:38Z,1005.83,8.00,9.43,47.08
159,2026-07-10T19:17:39Z,1005.84,8.00,9.44,46.70
160,2026-07-10T19:17:40Z,1005.83,8.00,9.45,48.23
161,2026-07-10T19:17:41Z,1005.82,8.00,9.15,48.93
162,2026-07-10T19:17:42Z,1005.82,8.00,9.35,45.82
163,2026-07-10T19:17:43Z,1005.81,8.00,9.52,49.15
164,2026-07-10T19:17:44Z,1005.82,8.00,9.67,49.54
165,2026-07-10T19:17:45Z,1005.82,8.00,9.29,48.39
166,2026-07-10T19:17:46Z,1005.81,8.00,9.54,47.83
167,2026-07-10T19:17:47Z,1005.82,8.00,9.38,49.25
168,2026-07-10T19:17:48Z,1005.81,8.00,9.62,47.62
169,2026-07-10T19:17:49Z,1005.81,8.00,10.03,49.46
170,2026-07-10T19:17:50Z,1005.82,8.00,10.12,50.41
171,2026-07-10T19:17:51Z,1005.81,8.00,9.87,47.74
172,2026-07-10T19:17:52Z,1005.82,8.00,9.70,47.29
173,2026-07-10T19:17:53Z,1005.81,8.00,9.95,47.04
174,2026-07-10T19:17:54Z,1005.82,8.00,10.21,47.03
175,2026-07-10T19:17:55Z,1005.81,8.00,9.74,45.82
176,2026-07-10T19:17:56Z,1005.82,8.00,9.97,48.94
177,2026-07-10T19:17:57Z,1005.83,8.00,9.59,46.13
178,2026-07-10T19:17:58Z,1005.83,8.00,9.46,43.52
179,2026-07-10T19:17:59Z,1005.82,8.00,10.03,45.70
180,2026-07-10T19:18:00Z,1005.83,8.00,9.88,45.52
181,2026-07-10T19:18:01Z,1005.82,8.00,10.12,46.78
182,2026-07-10T19:18:02Z,1005.82,8.00,10.56,47.34
183,2026-07-10T19:18:03Z,1005.83,8.00,9.91,53.40
184,2026-07-10T19:18:04Z,1005.81,8.00,10.30,47.97
185,2026-07-10T19:18:05Z,1005.81,8.00,9.81,49.57
186,2026-07-10T19:18:06Z,1005.83,8.00,9.38,49.71
187,2026-07-10T19:18:07Z,1005.81,8.00,7.91,47.37
188,2026-07-10T19:18:08Z,1005.82,8.00,7.23,47.66
189,2026-07-10T19:18:09Z,1005.82,8.00,6.95,45.18
190,2026-07-10T19:18:10Z,1005.82,8.00,5.87,44.77
191,2026-07-10T19:18:11Z,1005.82,8.00,5.34,290.15
192,2026-07-10T19:18:12Z,1005.83,8.00,4.03,168.19
193,2026-07-10T19:18:13Z,1005.82,8.00,3.33,96.82
194,2026-07-10T19:18:14Z,1005.81,8.00,2.42,46.58
195,2026-07-10T19:18:15Z,1005.82,8.00,1.22,48.25
196,2026-07-10T19:18:16Z,1005.83,8.00,0.93,46.82
197,2026-07-10T19:18:17Z,1005.83,8.00,0.00,47.54
198,2026-07-10T19:18:18Z,1005.82,8.00,0.19,43.28
199,2026-07-10T19:18:19Z,1005.82,8.00,0.00,42.94
200,2026-07-10T19:18:20Z,1005.82,8.00,0.00,42.95
201,2026-07-10T19:18:21Z,1005.82,8.00,0.20,46.77
202,2026-07-10T19:18:22Z,1005.82,8.00,0.00,47.24
203,2026-07-10T19:18:23Z,1005.83,8.00,0.01,49.45
204,2026-07-10T19:18:24Z,1005.82,8.00,0.00,44.53
205,2026-07-10T19:18:25Z,1005.82,8.00,0.00,43.04
206,2026-07-10T19:18:26Z,1005.81,8.00,0.03,45.15
207,2026-07-10T19:18:27Z,1005.82,8.00,0.00,48.48
208,2026-07-10T19:18:28Z,1005.81,8.00,0.40,50.21
209,2026-07-10T19:18:29Z,1005.82,8.00,0.02,48.83
210,2026-07-10T19:18:30Z,1005.82,8.00,0.00,45.62
211,2026-07-10T19:18:31Z,1005.83,8.00,0.00,49.25
212,2026-07-10T19:18:32Z,1005.81,8.00,0.00,46.18
213,2026-07-10T19:18:33Z,1005.82,8.00,0.00,48.46
214,2026-07-10T19:18:34Z,1005.82,8.00,0.00,50.94
215,2026-07-10T19:18:35Z,1005.83,8.00,0.00,50.53
216,2026-07-10T19:18:36Z,1005.83,8.00,0.83,49.51
217,2026-07-10T19:18:37Z,1005.82,8.00,1.47,53.63
218,2026-07-10T19:18:38Z,1005.82,8.00,2.78,53.23
219,2026-07-10T19:18:39Z,1005.81,8.00,3.44,53.61
220,2026-07-10T19:18:40Z,1005.81,8.00,4.46,52.18
221,2026-07-10T19:18:41Z,1005.81,8.00,5.22,56.66
222,2026-07-10T19:18:42Z,1005.82,8.00,6.48,53.99
223,2026-07-10T19:18:43Z,1005.83,8.00,7.11,51.63
224,2026-07-10T19:18:44Z,1005.82,8.00,8.60,49.61
225,2026-07-10T19:18:45Z,1005.82,8.00,9.02,48.62
226,2026-07-10T19:18:46Z,1005.83,8.00,8.71,51.58
227,2026-07-10T19:18:47Z,1005.83,8.00,9.87,51.49
228,2026-07-10T19:18:48Z,1005.82,8.00,9.07,50.81
229,2026-07-10T19:18:49Z,1005.81,8.00,9.21,53.68
230,2026-07-10T19:18:50Z,1005.82,8.00,9.29,55.01
231,2026-07-10T19:18:51Z,1005.83,8.00,8.92,55.02
232,2026-07-10T19:18:52Z,1005.83,8.00,8.81,56.30
233,2026-07-10T19:18:53Z,1005.82,8.00,9.18,55.46
234,2026-07-10T19:18:54Z,1005.82,8.00,9.29,51.37
235,2026-07-10T19:18:55Z,1005.84,8.00,8.75,48.97
236,2026-07-10T19:18:56Z,1005.82,8.00,9.65,49.78
237,2026-07-10T19:18:57Z,1005.83,8.00,9.48,47.71
238,2026-07-10T19:18:58Z,1005.83,8.00,9.34,44.49
239,2026-07-10T19:18:59Z,1005.83,8.00,9.21,51.26
240,2026-07-10T19:19:00Z,1005.80,8.00,9.00,52.09
241,2026-07-10T19:19:01Z,1005.81,8.00,9.20,51.10
242,2026-07-10T19:19:02Z,1005.83,8.00,9.65,48.22
243,2026-07-10T19:19:03Z,1005.83,8.00,8.93,49.75
244,2026-07-10T19:19:04Z,1005.84,8.00,9.21,47.66
245,2026-07-10T19:19:05Z,1005.85,8.00,9.14,52.34
246,2026-07-10T19:19:06Z,1005.84,8.00,9.09,47.37
247,2026-07-10T19:19:07Z,1005.85,8.00,9.38,42.75
248,2026-07-10T19:19:08Z,1005.84,8.00,8.94,42.70
249,2026-07-10T19:19:09Z,1005.84,8.00,9.43,38.99
250,2026-07-10T19:19:10Z,1005.86,8.00,9.69,38.83
251,2026-07-10T19:19:11Z,1005.86,8.00,9.21,40.69
252,2026-07-10T19:19:12Z,1005.87,8.00,9.56,41.34
253,2026-07-10T19:19:13Z,1005.87,8.00,9.44,40.74
254,2026-07-10T19:19:14Z,1005.89,8.00,9.42,39.07
255,2026-07-10T19:19:15Z,1005.89,8.00,9.79,41.59
256,2026-07-10T19:19:16Z,1005.88,8.00,8.93,46.88
257,2026-07-10T19:19:17Z,1005.88,8.00,9.81,49.58
258,2026-07-10T19:19:18Z,1005.90,8.00,9.75,51.17
259,2026-07-10T19:19:19Z,1005.90,8.00,9.41,46.05
260,2026-07-10T19:19:20Z,1005.90,8.00,9.44,47.41
261,2026-07-10T19:19:21Z,1005.91,8.00,9.72,38.79
262,2026-07-10T19:19:22Z,1005.91,8.00,9.58,40.14
263,2026-07-10T19:19:23Z,1005.91,8.00,9.55,37.85
264,2026-07-10T19:19:24Z,1005.91,8.00,9.53,36.66
265,2026-07-10T19:19:25Z,1005.91,8.00,9.44,37.28
266,2026-07-10T19:19:26Z,1005.92,8.00,9.92,37.31
267,2026-07-10T19:19:27Z,1005.94,8.00,9.71,39.47
268,2026-07-10T19:19:28Z,1005.93,8.00,9.41,41.80
269,2026-07-10T19:19:29Z,1005.93,8.00,9.66,37.66
270,2026-07-10T19:19:30Z,1005.96,8.00,9.98,39.47
271,2026-07-10T19:19:31Z,1005.95,14.25,10.15,38.95
272,2026-07-10T19:19:32Z,1005.96,14.25,9.92,38.18
273,2026-07-10T19:19:33Z,1005.95,14.25,9.92,36.78
274,2026-07-10T19:19:34Z,1005.96,14.25,10.18,38.37
275,2026-07-10T19:19:35Z,1005.96,14.25,10.12,40.26
276,2026-07-10T19:19:36Z,1005.98,14.25,9.84,38.56
277,2026-07-10T19:19:37Z,1005.96,14.25,10.33,39.88
278,2026-07-10T19:19:38Z,1005.98,14.25,10.01,36.54
279,2026-07-10T19:19:39Z,1005.98,14.25,9.91,34.78
280,2026-07-10T19:19:40Z,1005.98,14.25,9.55,34.09
281,2026-07-10T19:19:41Z,1005.98,14.25,10.25,37.60
282,2026-07-10T19:19:42Z,1005.99,14.25,9.38,39.76
283,2026-07-10T19:19:43Z,1006.00,14.25,9.34,37.62
284,2026-07-10T19:19:44Z,1005.98,14.25,9.12,39.31
285,2026-07-10T19:19:45Z,1006.01,14.25,8.76,42.91
286,2026-07-10T19:19:46Z,1006.00,14.25,8.76,44.81
287,2026-07-10T19:19:47Z,1006.00,14.25,8.47,45.56
288,2026-07-10T19:19:48Z,1006.02,14.25,7.77,44.37
289,2026-07-10T19:19:49Z,1006.03,14.25,8.25,45.50
290,2026-07-10T19:19:50Z,1006.03,14.25,7.31,45.33
291,2026-07-10T19:19:51Z,1006.03,14.25,7.71,46.22
292,2026-07-10T19:19:52Z,1006.03,14.25,7.02,41.50
293,2026-07-10T19:19:53Z,1006.03,14.25,6.72,38.22
294,2026-07-10T19:19:54Z,1006.01,14.25,6.65,35.37
295,2026-07-10T19:19:55Z,1006.02,14.25,6.10,36.25
296,2026-07-10T19:19:56Z,1006.02,14.25,5.96,35.23
297,2026-07-10T19:19:57Z,1006.03,14.25,5.72,37.39
298,2026-07-10T19:19:58Z,1006.01,14.25,5.34,39.18
299,2026-07-10T19:19:59Z,1006.01,14.25,5.43,38.13
300,2026-07-10T19:20:00Z,1006.02,14.25,5.53,35.33
301,2026-07-10T19:20:01Z,1006.02,14.25,5.00,35.71
302,2026-07-10T19:20:02Z,1006.03,14.25,4.69,33.70
303,2026-07-10T19:20:03Z,1006.02,14.25,4.26,36.55
304,2026-07-10T19:20:04Z,1006.02,14.25,4.30,34.98
305,2026-07-10T19:20:05Z,1006.03,14.25,4.50,38.83
306,2026-07-10T19:20:06Z,1006.03,14.25,3.80,58.12
307,2026-07-10T19:20:07Z,1006.01,14.25,3.11,50.98
308,2026-07-10T19:20:08Z,1006.02,14.25,3.36,48.78
309,2026-07-10T19:20:09Z,1006.04,14.25,3.07,49.52
310,2026-07-10T19:20:10Z,1006.04,14.25,2.99,52.21
311,2026-07-10T19:20:11Z,1006.01,13.61,2.37,55.20
312,2026-07-10T19:20:12Z,1005.96,16.16,1.93,66.13
313,2026-07-10T19:20:13Z,1005.97,18.27,2.11,57.83
314,2026-07-10T19:20:14Z,1005.97,17.70,1.95,56.12
315,2026-07-10T19:20:15Z,1005.94,20.74,0.93,64.84
316,2026-07-10T19:20:16Z,1005.93,21.15,1.32,59.20
317,2026-07-10T19:20:17Z,1005.90,25.15,1.57,50.26
318,2026-07-10T19:20:18Z,1005.89,27.95,1.46,48.98
319,2026-07-10T19:20:19Z,1005.85,30.64,1.45,43.96
320,2026-07-10T19:20:20Z,1005.84,34.23,1.00,47.00
321,2026-07-10T19:20:21Z,1005.84,36.98,1.12,55.94
322,2026-07-10T19:20:22Z,1005.80,41.28,1.00,58.34
323,2026-07-10T19:20:23Z,1005.80,43.53,0.98,53.79
324,2026-07-10T19:20:24Z,1005.78,49.02,1.36,50.52
325,2026-07-10T19:20:25Z,1005.75,54.19,1.18,60.26
326,2026-07-10T19:20:26Z,1005.74,59.68,1.49,57.92
327,2026-07-10T19:20:27Z,1005.74,66.00,0.65,63.26
328,2026-07-10T19:20:28Z,1005.73,71.98,1.33,20.71
329,2026-07-10T19:20:29Z,1005.69,74.93,1.08,21.55
330,2026-07-10T19:20:30Z,1005.69,74.55,1.02,23.75
331,2026-07-10T19:20:31Z,1005.67,74.65,0.42,19.91
332,2026-07-10T19:20:32Z,1005.64,75.75,0.55,18.91
333,2026-07-10T19:20:33Z,1005.65,75.20,0.57,18.74
334,2026-07-10T19:20:34Z,1005.65,74.93,0.61,21.20
335,2026-07-10T19:20:35Z,1005.64,75.71,0.76,18.42
336,2026-07-10T19:20:36Z,1005.65,74.70,1.10,14.59
337,2026-07-10T19:20:37Z,1005.64,75.47,1.10,18.50
338,2026-07-10T19:20:38Z,1005.63,75.93,0.76,21.37
339,2026-07-10T19:20:39Z,1005.64,35.56,0.00,22.96
340,2026-07-10T19:20:40Z,1005.62,32.31,0.00,22.48
341,2026-07-10T19:20:41Z,1005.63,31.11,0.00,22.66
342,2026-07-10T19:20:42Z,1005.63,32.88,0.00,22.24
343,2026-07-10T19:20:43Z,1005.63,34.35,0.00,22.57
344,2026-07-10T19:20:44Z,1005.63,30.56,0.00,23.25
345,2026-07-10T19:20:45Z,1005.62,30.66,0.00,23.62
346,2026-07-10T19:20:46Z,1005.63,30.15,0.00,24.84
347,2026-07-10T19:20:47Z,1005.63,30.43,0.00,25.79
348,2026-07-10T19:20:48Z,1005.63,27.96,0.00,25.01
349,2026-07-10T19:20:49Z,1005.63,32.68,0.00,24.08
350,2026-07-10T19:20:50Z,1005.64,29.65,0.00,23.21
EXPECTED 305
